season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2022-23,1610612742,22200013,2022-10-19,DAL,PHX,1610612756,1,105,107,L
2022-23,1610612742,22200034,2022-10-22,MEM,DAL,1610612763,2,137,96,W
2022-23,1610612742,22200053,2022-10-25,DAL,NOP,1610612740,3,111,113,L
2022-23,1610612742,22200066,2022-10-27,DAL,BKN,1610612751,4,129,125,W
2022-23,1610612742,22200086,2022-10-29,OKC,DAL,1610612760,5,111,117,L
2022-23,1610612742,22200093,2022-10-30,ORL,DAL,1610612753,6,114,105,W
2022-23,1610612742,22200115,2022-11-02,UTA,DAL,1610612762,7,103,100,W
2022-23,1610612742,22200127,2022-11-04,TOR,DAL,1610612761,8,111,110,W
2022-23,1610612742,22200155,2022-11-07,BKN,DAL,1610612751,9,96,94,W
2022-23,1610612742,22200161,2022-11-09,DAL,ORL,1610612753,10,87,94,L
2022-23,1610612742,22200172,2022-11-10,DAL,WAS,1610612764,11,105,113,L
2022-23,1610612742,22200190,2022-11-12,POR,DAL,1610612757,12,117,112,W
2022-23,1610612742,22200207,2022-11-15,LAC,DAL,1610612746,13,103,101,W
2022-23,1610612742,22200218,2022-11-16,HOU,DAL,1610612745,14,92,101,L
2022-23,1610612742,22200230,2022-11-18,DEN,DAL,1610612743,15,127,99,W
2022-23,1610612742,22200246,2022-11-20,DEN,DAL,1610612743,16,97,98,L
2022-23,1610612742,22200264,2022-11-23,DAL,BOS,1610612738,17,112,125,L
2022-23,1610612742,22200286,2022-11-26,DAL,TOR,1610612761,18,100,105,L
2022-23,1610612742,22200298,2022-11-27,DAL,MIL,1610612749,19,115,124,L
2022-23,1610612742,22200310,2022-11-29,GSW,DAL,1610612744,20,116,113,W
2022-23,1610612742,22200325,2022-12-01,DAL,DET,1610612765,21,125,131,L
2022-23,1610612742,22200337,2022-12-03,DAL,NYK,1610612752,22,121,100,W
2022-23,1610612742,22200358,2022-12-05,PHX,DAL,1610612756,23,130,111,W
2022-23,1610612742,22200362,2022-12-06,DAL,DEN,1610612743,24,116,115,W
2022-23,1610612742,22200386,2022-12-09,MIL,DAL,1610612749,25,105,106,L
2022-23,1610612742,22200391,2022-12-10,DAL,CHI,1610612741,26,115,144,L
2022-23,1610612742,22200405,2022-12-12,OKC,DAL,1610612760,27,121,114,W
2022-23,1610612742,22200421,2022-12-14,CLE,DAL,1610612739,28,90,105,L
2022-23,1610612742,22200436,2022-12-16,POR,DAL,1610612757,29,130,110,W
2022-23,1610612742,22200440,2022-12-17,DAL,CLE,1610612739,30,99,100,L
2022-23,1610612742,22200456,2022-12-19,DAL,MIN,1610612750,31,106,116,L
2022-23,1610612742,22200473,2022-12-21,DAL,MIN,1610612750,32,104,99,W
2022-23,1610612742,22200487,2022-12-23,DAL,HOU,1610612745,33,112,106,W
2022-23,1610612742,22200494,2022-12-25,LAL,DAL,1610612747,34,124,115,W
2022-23,1610612742,22200512,2022-12-27,NYK,DAL,1610612752,35,126,121,W
2022-23,1610612742,22200528,2022-12-29,HOU,DAL,1610612745,36,129,114,W
2022-23,1610612742,22200542,2022-12-31,DAL,SAS,1610612759,37,126,125,W
2022-23,1610612742,22200556,2023-01-02,DAL,HOU,1610612745,38,111,106,W
2022-23,1610612742,22200577,2023-01-05,BOS,DAL,1610612738,39,95,124,L
2022-23,1610612742,22200593,2023-01-07,NOP,DAL,1610612740,40,127,117,W
2022-23,1610612742,22200602,2023-01-08,DAL,OKC,1610612760,41,109,120,L
2022-23,1610612742,22200617,2023-01-10,DAL,LAC,1610612746,42,101,113,L
2022-23,1610612742,22200630,2023-01-12,DAL,LAL,1610612747,43,119,115,W
2022-23,1610612742,22200647,2023-01-14,DAL,POR,1610612757,44,119,136,L
2022-23,1610612742,22200654,2023-01-15,DAL,POR,1610612757,45,123,140,L
