group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1629752,Juwan Morgan,Juwan,1610612762,UTA,24.0,1,0,1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,406,405,25,405,415,360,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,401,355,UTA
Players,204060,Joe Ingles,Joe,1610612762,UTA,33.0,25,12,13,0.48,2.0,0.222,0.778,0.154,0.0,0.692,0.462,0.154,0.0,0.154,1.0,0.0,0.667,0.333,0.75,0.25,4,9,0.444,87,93,369,223,310,340,60,293,113,46,10,240,225,276,1,245,185,47,133,212,189,196,191,UTA
Players,101141,Ersan Ilyasova,Ersan,1610612762,UTA,34.0,1,0,1,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,406,405,25,405,4,360,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,401,355,UTA
Players,1629744,Matt Thomas,Matt,1610612762,UTA,26.0,1,0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,406,405,25,405,444,360,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,401,355,UTA
Players,203497,Rudy Gobert,Rudy,1610612762,UTA,29.0,29,17,12,0.586,2.8,1.0,0.0,0.811,0.0,0.0,0.0,0.189,0.162,0.811,0.667,0.333,0.0,0.0,0.667,0.333,15,19,0.789,46,26,349,109,209,1,320,49,113,245,150,208,118,44,92,208,235,85,159,176,58,119,38,UTA
Players,202711,Bojan Bogdanović,Bojan,1610612762,UTA,32.0,28,16,12,0.571,2.7,0.059,0.941,0.061,0.0,0.727,0.273,0.212,0.424,0.061,0.0,1.0,1.0,0.0,0.889,0.111,9,34,0.265,58,40,349,125,218,359,42,313,113,42,25,182,21,301,254,1,1,85,110,242,101,60,323,UTA
Players,1626220,Royce O'Neale,Royce,1610612762,UTA,28.0,30,17,13,0.567,2.9,0.273,0.727,0.19,0.0,0.571,0.0,0.239,0.0,0.19,1.0,0.0,1.0,0.0,1.0,0.0,6,11,0.545,38,26,369,133,193,328,73,285,113,71,150,170,225,261,1,245,1,85,1,251,149,172,98,UTA
Players,202324,Derrick Favors,Derrick,1610612762,UTA,29.0,13,6,7,0.462,0.3,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1.0,218,214,238,231,442,1,320,50,113,245,150,189,225,45,1,245,235,85,1,251,245,323,1,UTA
Players,1627777,Georges Niang,Georges,1610612762,UTA,28.0,3,1,2,0.333,2.7,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,363,351,79,330,226,221,156,315,113,245,150,295,225,305,254,245,235,85,325,251,355,323,355,UTA
Players,1628378,Donovan Mitchell,Donovan,1610612762,UTA,24.0,22,13,9,0.591,2.6,0.556,0.444,0.452,0.129,0.29,0.065,0.258,0.032,0.323,0.143,0.857,0.167,0.833,0.15,0.85,20,54,0.37,121,77,289,107,235,207,192,179,51,170,112,153,222,210,239,73,232,13,318,37,40,26,260,UTA
Players,201144,Mike Conley,Mike,1610612762,UTA,33.0,22,12,10,0.545,2.7,0.583,0.417,0.383,0.0,0.319,0.064,0.298,0.149,0.383,0.222,0.778,0.6,0.4,0.357,0.643,14,24,0.583,121,93,302,148,217,198,202,216,113,157,113,127,127,178,223,92,203,39,277,78,61,94,81,UTA
Players,203903,Jordan Clarkson,Jordan,1610612762,UTA,29.0,14,6,8,0.429,1.8,0.5,0.5,0.2,0.0,0.6,0.3,0.2,0.0,0.2,0.0,1.0,0.5,0.5,0.333,0.667,6,16,0.375,205,214,264,265,335,221,156,279,113,56,19,189,225,254,254,1,209,24,279,63,149,131,251,UTA
