player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
203461,Anthony Bennett,Anthony,1610612761,TOR,23.0,19,12,7,0.632,4.4,0.481,0.519,0.357,0.0,0.321,0.0,0.322,0.179,0.357,0.2,0.8,1.0,0.0,0.5,0.5,8,27,0.296,415,369,49,99,460,413,63,417,446,167,449,17,137,289,433,35,1,282,347,119,441,432,461
202687,Bismack Biyombo,Bismack,1610612761,TOR,23.0,82,56,26,0.683,22.0,0.997,0.003,0.687,0.066,0.0,0.044,0.313,0.137,0.621,0.737,0.263,0.0,0.0,0.737,0.263,156,288,0.542,1,21,217,70,196,56,420,160,373,382,403,18,325,85,82,387,376,282,136,338,243,281,51
203998,Bruno Caboclo,Bruno,1610612761,TOR,20.0,6,6,0,1.0,7.1,0.417,0.583,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,12,0.083,456,416,1,1,431,437,39,469,446,1,449,462,1,467,466,461,1,282,1,464,471,451,473
202709,Cory Joseph,Cory,1610612761,TOR,24.0,80,54,26,0.675,25.6,0.812,0.188,0.671,0.183,0.133,0.114,0.196,0.174,0.487,0.189,0.811,0.967,0.033,0.28,0.72,257,585,0.439,44,25,217,76,150,164,312,172,163,310,245,133,155,164,439,30,130,252,452,22,149,146,232
201942,DeMar DeRozan,DeMar,1610612761,TOR,26.0,78,53,25,0.679,35.9,0.899,0.101,0.62,0.231,0.077,0.077,0.303,0.131,0.389,0.252,0.748,0.83,0.17,0.296,0.704,614,1377,0.446,81,31,201,71,10,130,346,204,98,335,329,20,351,252,407,62,267,115,440,34,10,11,215
201960,DeMarre Carroll,DeMarre,1610612761,TOR,29.0,26,16,10,0.615,30.2,0.563,0.437,0.413,0.049,0.483,0.182,0.104,0.245,0.364,0.542,0.458,0.957,0.043,0.724,0.276,105,270,0.389,396,339,76,107,89,359,117,383,393,69,86,389,25,279,253,216,147,235,153,321,307,291,381
1626153,Delon Wright,Delon,1610612761,TOR,24.0,27,19,8,0.704,8.5,0.838,0.163,0.602,0.058,0.146,0.194,0.252,0.068,0.544,0.161,0.839,0.2,0.8,0.167,0.833,36,80,0.45,393,311,62,54,419,152,324,218,380,300,72,52,451,128,453,16,375,7,467,5,384,383,200
201949,James Johnson,James,1610612761,TOR,29.0,57,35,22,0.614,16.2,0.725,0.275,0.655,0.049,0.209,0.115,0.136,0.16,0.606,0.34,0.66,1.0,0.0,0.456,0.544,114,240,0.475,272,157,165,110,298,225,251,180,394,264,239,296,219,95,365,104,1,282,371,103,296,301,137
201574,Jason Thompson,Jason,1610612761,TOR,29.0,47,38,9,0.809,10.0,0.861,0.139,0.639,0.095,0.102,0.061,0.259,0.136,0.544,0.66,0.34,1.0,0.0,0.692,0.308,52,108,0.481,317,130,71,35,398,143,333,191,306,324,366,47,332,127,157,312,1,282,187,284,363,371,120
202685,Jonas Valančiūnas,Jonas,1610612761,TOR,24.0,60,40,20,0.667,25.9,1.0,0.0,0.789,0.104,0.0,0.02,0.211,0.129,0.685,0.611,0.389,0.0,0.0,0.611,0.389,303,536,0.565,253,108,155,79,147,1,434,80,292,382,442,110,357,67,194,275,376,282,276,198,115,160,33
