season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612747,LAL,Los Angeles Lakers,22400454,2024-12-31,LAL vs. CLE,L,48.0,21.0,12.0,20.0,62.0,10.0,24.0,14.0,52.0,0,0,0,0,121,618,1435,529,216,265,2306,989,1433,1,2024,2025,True,LAL,CLE
2024-25,1610612759,SAS,San Antonio Spurs,22400451,2024-12-31,SAS vs. LAC,W,48.0,21.0,12.0,32.0,62.0,9.0,11.0,12.0,38.0,0,0,0,0,121,618,1435,29,216,196,675,702,294,1,2024,2025,True,SAS,LAC
2024-25,1610612738,BOS,Boston Celtics,22400449,2024-12-31,BOS vs. TOR,W,48.0,20.0,16.0,17.0,44.0,9.0,10.0,15.0,26.0,0,0,0,0,121,723,786,857,1576,196,528,1139,19,1,2024,2025,True,BOS,TOR
2024-25,1610612756,PHX,Phoenix Suns,22400453,2024-12-31,PHX vs. MEM,L,48.0,18.0,15.0,17.0,54.0,17.0,20.0,8.0,46.0,0,0,0,0,121,1020,939,857,690,1181,2050,247,886,1,2024,2025,True,PHX,MEM
2024-25,1610612754,IND,Indiana Pacers,22400450,2024-12-31,IND vs. MIL,L,48.0,12.0,9.0,22.0,44.0,19.0,21.0,13.0,52.0,0,0,0,0,121,1893,1934,354,1576,1442,2136,846,1433,1,2024,2025,True,IND,MIL
2024-25,1610612750,MIN,Minnesota Timberwolves,22400452,2024-12-31,MIN @ OKC,L,48.0,8.0,16.0,13.0,38.0,31.0,13.0,7.0,46.0,0,0,0,0,121,2266,786,1473,2057,2373,1027,175,886,1,2024,2025,False,OKC,MIN
2024-25,1610612761,TOR,Toronto Raptors,22400449,2024-12-31,TOR @ BOS,L,48.0,9.0,10.0,15.0,26.0,20.0,16.0,17.0,44.0,0,0,0,0,121,2197,1787,1155,2433,1593,1523,1461,713,1,2024,2025,False,BOS,TOR
2024-25,1610612749,MIL,Milwaukee Bucks,22400450,2024-12-31,MIL @ IND,W,48.0,19.0,21.0,13.0,52.0,12.0,9.0,22.0,44.0,0,0,0,0,121,869,253,1473,856,441,401,2023,713,1,2024,2025,False,IND,MIL
2024-25,1610612746,LAC,LA Clippers,22400451,2024-12-31,LAC @ SAS,L,48.0,9.0,11.0,12.0,38.0,21.0,12.0,32.0,62.0,0,0,0,0,121,2197,1610,1616,2057,1739,852,2421,2157,1,2024,2025,False,SAS,LAC
2024-25,1610612763,MEM,Memphis Grizzlies,22400453,2024-12-31,MEM @ PHX,W,48.0,17.0,20.0,8.0,46.0,18.0,15.0,17.0,54.0,0,0,0,0,121,1152,326,2095,1390,1310,1365,1461,1606,1,2024,2025,False,PHX,MEM
2024-25,1610612760,OKC,Oklahoma City Thunder,22400452,2024-12-31,OKC vs. MIN,W,48.0,31.0,13.0,7.0,46.0,8.0,16.0,13.0,38.0,0,0,0,0,121,65,1250,2215,1390,142,1523,846,294,1,2024,2025,True,OKC,MIN
2024-25,1610612739,CLE,Cleveland Cavaliers,22400454,2024-12-31,CLE @ LAL,W,48.0,10.0,24.0,14.0,52.0,21.0,12.0,20.0,62.0,0,0,0,0,121,2113,113,1323,856,1739,852,1834,2157,1,2024,2025,False,LAL,CLE
