season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612739,CLE,Cleveland Cavaliers,22400454,2024-12-31,CLE @ LAL,W,48.0,120.2,122.0,105.4,110.0,14.8,12.0,0.711,2.91,22.2,0.245,0.741,0.505,0.11,0.581,0.607,102.9,100.0,83.33,100,0.545,1,1,1,1,121,589,900,544,529,309,328,1798,815,1149,508,699,761,1075,753,1,2024,2025,False,LAL,CLE
2024-25,1610612763,MEM,Memphis Grizzlies,22400453,2024-12-31,MEM @ PHX,W,48.0,106.8,110.4,101.8,106.7,5.0,3.7,0.675,1.59,17.5,0.383,0.704,0.535,0.16,0.505,0.539,109.8,105.5,87.92,106,0.486,1,1,1,1,121,1527,668,1041,860,1673,1608,284,1331,612,1687,1799,1803,217,1368,1,2024,2025,False,PHX,MEM
2024-25,1610612759,SAS,San Antonio Spurs,22400451,2024-12-31,SAS vs. LAC,W,48.0,121.6,123.2,86.9,87.8,34.6,35.5,0.771,4.11,24.2,0.365,0.776,0.582,0.091,0.536,0.574,99.6,98.5,82.08,99,0.715,1,1,1,1,121,505,31,35,153,77,89,412,449,133,201,1344,1305,1387,12,1,2024,2025,True,SAS,LAC
2024-25,1610612750,MIN,Minnesota Timberwolves,22400452,2024-12-31,MIN @ OKC,L,48.0,106.8,104.0,110.7,111.9,-3.8,-7.9,0.538,0.88,15.9,0.25,0.75,0.523,0.238,0.589,0.623,100.2,101.0,84.17,101,0.447,1,1231,1231,1231,121,1966,1051,1702,2086,2409,2038,1714,679,800,2430,619,564,893,1791,1,2024,2025,False,OKC,MIN
2024-25,1610612749,MIL,Milwaukee Bucks,22400450,2024-12-31,MIL @ IND,W,48.0,112.6,110.1,99.8,102.8,12.8,7.3,0.6,2.25,18.1,0.232,0.732,0.482,0.11,0.526,0.558,109.4,109.0,90.83,109,0.533,1,1,1,1,121,1549,412,787,1595,781,1397,1926,959,1572,523,1502,1535,57,899,1,2024,2025,False,IND,MIL
2024-25,1610612746,LAC,LA Clippers,22400451,2024-12-31,LAC @ SAS,L,48.0,86.9,87.8,121.6,123.2,-34.6,-35.5,0.567,1.21,13.4,0.224,0.635,0.418,0.143,0.408,0.453,99.6,98.5,82.08,98,0.285,1,1231,1231,1231,121,2430,1951,2426,1911,2153,2356,2009,2044,2328,1266,2414,2412,1387,2449,1,2024,2025,False,SAS,LAC
2024-25,1610612738,BOS,Boston Celtics,22400449,2024-12-31,BOS vs. TOR,W,48.0,130.8,130.2,72.6,73.2,58.2,57.0,0.617,2.23,21.2,0.279,0.7,0.524,0.135,0.667,0.668,96.7,96.5,80.42,96,0.802,1,1,1,1,121,196,2,2,1456,813,520,1348,1366,778,1100,82,180,1761,2,1,2024,2025,True,BOS,TOR
2024-25,1610612760,OKC,Oklahoma City Thunder,22400452,2024-12-31,OKC vs. MIN,W,48.0,110.7,111.9,106.8,104.0,3.8,7.9,0.595,2.08,18.1,0.25,0.75,0.477,0.119,0.539,0.57,100.2,101.0,84.17,101,0.553,1,1,1,1,121,1405,493,759,1652,966,1405,1714,679,1660,703,1289,1347,893,670,1,2024,2025,True,OKC,MIN
2024-25,1610612754,IND,Indiana Pacers,22400450,2024-12-31,IND vs. MIL,L,48.0,99.8,102.8,112.6,110.1,-12.8,-7.3,0.65,1.44,17.3,0.268,0.768,0.518,0.165,0.517,0.543,109.4,109.0,90.83,109,0.467,1,1231,1231,1231,121,2049,910,1673,1113,1868,1653,1492,533,885,1788,1628,1755,57,1561,1,2024,2025,True,IND,MIL
2024-25,1610612761,TOR,Toronto Raptors,22400449,2024-12-31,TOR @ BOS,L,48.0,72.6,73.2,130.8,130.2,-58.2,-57.0,0.667,0.86,13.6,0.3,0.721,0.476,0.216,0.372,0.391,96.7,96.5,80.42,97,0.198,1,1231,1231,1231,121,2459,2262,2459,904,2413,2337,1074,1102,1681,2357,2452,2459,1761,2459,1,2024,2025,False,BOS,TOR
