group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,203458,Alex Len,Alex,1610612747,LAL,31.0,5,3,2,0.6,0.0,0.0,0.0,0.0,227.3,50.0,50.0,-227.3,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.6,1280.0,1066.67,1280.0,0.0,0,0,0,0.0,0.0,0.0,342,304,105,122,494,471,471,471,493,24,24,497,458,458,337,250,337,302,382,400,1,1,369,392,435,436,6,2,2,387,369,419,369,419,369
Players,1630559,Austin Reaves,Austin,1610612747,LAL,27.0,34,20,14,0.588,2.6,127.6,121.5,121.5,121.0,119.1,119.1,6.6,2.4,2.4,0.22,3.25,19.1,0.013,0.049,0.031,5.9,5.9,0.5,0.612,0.257,0.275,96.84,100.07,83.39,100.07,0.104,195,15,37,0.4,1.1,0.405,21,12,410,134,243,79,88,88,350,379,379,170,201,201,84,30,140,283,360,377,255,255,199,169,78,78,320,336,336,180,65,58,159,115,231
Players,1629629,Cam Reddish,Cam,1610612747,LAL,25.0,6,3,3,0.5,1.2,125.7,89.5,89.5,110.4,104.2,104.2,15.3,-14.7,-14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.074,116.67,138.74,115.62,138.74,-0.029,19,0,1,0.0,0.2,0.0,322,304,148,212,420,96,406,406,228,197,197,124,355,355,337,250,337,302,382,400,1,1,369,392,417,405,50,42,42,457,369,362,369,401,369
Players,1631132,Christian Koloko,Christian,1610612747,LAL,24.0,3,2,1,0.667,0.9,166.7,142.9,142.9,136.6,125.0,125.0,30.1,17.9,17.9,0.25,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.28,141.08,117.57,141.08,0.0,7,0,0,0.0,0.0,0.0,380,335,35,73,442,15,19,19,435,419,419,63,113,113,65,250,1,302,382,400,1,1,369,392,435,436,27,41,41,387,369,419,369,419,369
Players,1642261,Dalton Knecht,Dalton,1610612747,LAL,24.0,12,5,7,0.417,2.3,120.4,112.1,112.1,144.6,137.7,137.7,-24.2,-25.7,-25.7,0.063,0.0,11.1,0.083,0.167,0.125,0.0,0.0,0.714,0.761,0.119,0.129,89.68,95.28,79.4,95.28,0.115,58,4,7,0.3,0.6,0.571,244,243,262,330,291,133,164,164,455,464,464,390,399,399,283,250,248,93,108,93,1,1,77,72,288,282,450,434,434,156,210,246,200,262,95
Players,1627827,Dorian Finney-Smith,Dorian,1610612747,LAL,32.0,29,17,12,0.586,3.5,110.8,111.2,111.2,114.3,110.5,110.5,-3.5,0.7,0.7,0.071,1.67,16.1,0.041,0.111,0.077,9.7,9.7,0.3,0.368,0.109,0.116,95.16,96.58,80.48,96.58,0.029,205,5,20,0.2,0.7,0.25,63,38,372,139,123,233,177,177,277,283,283,276,217,217,269,110,183,188,226,239,338,339,334,354,322,322,373,418,418,351,180,122,317,234,332
Players,1629216,Gabe Vincent,Gabe,1610612747,LAL,28.0,20,13,7,0.65,2.3,112.0,109.5,109.5,111.7,111.5,111.5,0.4,-1.9,-1.9,0.094,0.0,23.1,0.021,0.023,0.022,0.0,0.0,0.722,0.775,0.086,0.095,102.88,104.21,86.84,104.21,0.07,105,5,9,0.3,0.5,0.556,160,96,262,86,294,220,201,201,238,292,292,223,253,253,239,250,98,260,379,391,1,1,74,70,375,373,149,211,211,260,180,219,252,325,105
Players,1629020,Jarred Vanderbilt,Jarred,1610612747,LAL,26.0,9,4,5,0.444,1.1,110.6,81.8,81.8,171.4,153.3,153.3,-60.8,-71.5,-71.5,0.333,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.045,0.054,104.69,126.25,105.21,126.25,0.0,22,0,0,0.0,0.0,0.0,279,275,214,309,428,239,430,430,475,481,481,459,476,476,30,250,10,302,382,400,1,1,369,207,424,425,116,58,58,387,369,419,369,419,369
Players,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,25.0,11,7,4,0.636,2.4,119.5,110.5,110.5,83.3,82.6,82.6,36.2,27.9,27.9,0.176,1.5,27.3,0.148,0.083,0.118,18.2,18.4,1.0,1.02,0.127,0.139,89.59,93.86,78.21,93.86,0.146,57,5,5,0.5,0.5,1.0,254,209,181,92,285,144,192,192,61,67,67,49,63,63,119,120,73,35,298,112,431,431,15,21,264,259,451,458,458,110,180,275,149,319,1
Players,1630692,Jordan Goodwin,Jordan,1610612747,LAL,26.0,5,2,3,0.4,1.9,117.8,108.3,108.3,144.1,140.9,140.9,-26.3,-32.6,-32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.04,0.043,109.44,115.46,96.22,115.46,0.041,24,1,1,0.2,0.2,1.0,342,335,148,340,355,160,214,214,452,469,469,395,424,424,337,250,337,302,382,400,1,1,1,1,428,429,74,91,91,339,306,362,295,393,1
