close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
202699,Tobias Harris,1610612765,DET,F,24.0,82,82,0.507,2.33,6.02,0.387,0.367,0.02
202704,Reggie Jackson,1610612765,DET,G,27.0,52,52,0.606,2.58,5.87,0.439,0.382,0.057
203484,Kentavious Caldwell-Pope,1610612765,DET,G,24.0,76,76,0.644,2.11,5.53,0.381,0.385,-0.005
202694,Marcus Morris Sr.,1610612765,DET,F,27.0,79,78,0.566,2.0,5.39,0.371,0.374,-0.003
202397,Ish Smith,1610612765,DET,G,28.0,81,78,0.542,1.94,5.07,0.382,0.374,0.008
202720,Jon Leuer,1610612765,DET,F,28.0,75,72,0.394,1.65,4.2,0.394,0.368,0.026
203083,Andre Drummond,1610612765,DET,C,23.0,81,72,0.322,1.43,3.59,0.399,0.376,0.023
203493,Reggie Bullock Jr.,1610612765,DET,F,26.0,27,26,0.669,1.19,3.44,0.344,0.363,-0.019
1626169,Stanley Johnson,1610612765,DET,F,21.0,71,66,0.63,1.2,3.21,0.373,0.372,0.001
2757,Beno Udrih,1610612765,DET,G,34.0,35,35,0.598,1.06,2.97,0.356,0.366,-0.01
1627771,Michael Gbinije,1610612765,DET,G-F,25.0,4,4,0.833,1.25,2.5,0.5,0.344,0.157
1626199,Darrun Hilliard,1610612765,DET,G-F,24.0,28,24,0.583,0.93,2.39,0.388,0.365,0.023
1627740,Henry Ellenson,1610612765,DET,F,20.0,17,14,0.597,1.0,2.18,0.459,0.357,0.102
203382,Aron Baynes,1610612765,DET,C-F,30.0,74,58,0.265,0.64,1.77,0.359,0.364,-0.006
1626246,Boban Marjanović,1610612765,DET,C,28.0,29,17,0.262,0.52,1.14,0.455,0.364,0.091
