close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
202704,Reggie Jackson,1610612765,DET,G,27.0,52,51,0.423,1.69,4.1,0.413,0.365,0.048
202699,Tobias Harris,1610612765,DET,F,24.0,82,80,0.337,1.49,4.01,0.371,0.352,0.019
203484,Kentavious Caldwell-Pope,1610612765,DET,G,24.0,76,72,0.425,1.24,3.64,0.339,0.369,-0.029
202694,Marcus Morris Sr.,1610612765,DET,F,27.0,79,77,0.359,1.32,3.42,0.385,0.357,0.028
202397,Ish Smith,1610612765,DET,G,28.0,81,76,0.354,1.12,3.31,0.34,0.356,-0.016
202720,Jon Leuer,1610612765,DET,F,28.0,75,67,0.233,0.87,2.48,0.349,0.346,0.003
203493,Reggie Bullock Jr.,1610612765,DET,F,26.0,27,24,0.453,1.0,2.33,0.429,0.36,0.069
1626169,Stanley Johnson,1610612765,DET,F,21.0,71,56,0.401,0.7,2.04,0.345,0.358,-0.013
2757,Beno Udrih,1610612765,DET,G,34.0,35,35,0.374,0.69,1.86,0.369,0.356,0.013
1627740,Henry Ellenson,1610612765,DET,F,20.0,17,14,0.452,0.65,1.65,0.393,0.347,0.045
203083,Andre Drummond,1610612765,DET,C,23.0,81,51,0.144,0.56,1.6,0.346,0.354,-0.007
1626199,Darrun Hilliard,1610612765,DET,G-F,24.0,28,21,0.365,0.46,1.5,0.31,0.357,-0.047
1627771,Michael Gbinije,1610612765,DET,G-F,25.0,4,4,0.333,0.5,1.0,0.5,0.3,0.2
203382,Aron Baynes,1610612765,DET,C-F,30.0,74,37,0.131,0.34,0.88,0.385,0.346,0.039
1626246,Boban Marjanović,1610612765,DET,C,28.0,29,11,0.095,0.21,0.41,0.5,0.262,0.239
