close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
202699,Tobias Harris,1610612765,DET,F,24.0,82,82,1.0,5.54,11.89,0.466,0.457,0.009
203083,Andre Drummond,1610612765,DET,C,23.0,81,81,1.0,5.75,11.15,0.516,0.484,0.032
202720,Jon Leuer,1610612765,DET,F,28.0,75,75,1.0,5.16,10.65,0.484,0.455,0.029
202704,Reggie Jackson,1610612765,DET,G,27.0,52,52,1.0,4.6,9.67,0.475,0.446,0.029
202694,Marcus Morris Sr.,1610612765,DET,F,27.0,79,79,1.0,4.04,9.53,0.424,0.461,-0.038
202397,Ish Smith,1610612765,DET,G,28.0,81,81,1.0,4.25,9.36,0.454,0.442,0.011
203484,Kentavious Caldwell-Pope,1610612765,DET,G,24.0,76,76,1.0,3.91,8.58,0.456,0.448,0.008
203382,Aron Baynes,1610612765,DET,C-F,30.0,74,74,1.0,2.81,6.69,0.42,0.475,-0.055
203493,Reggie Bullock Jr.,1610612765,DET,F,26.0,27,27,1.0,2.07,5.15,0.403,0.423,-0.02
1626169,Stanley Johnson,1610612765,DET,F,21.0,71,71,1.0,2.15,5.1,0.423,0.438,-0.015
2757,Beno Udrih,1610612765,DET,G,34.0,35,35,1.0,2.34,4.97,0.471,0.427,0.044
1626246,Boban Marjanović,1610612765,DET,C,28.0,29,29,1.0,1.86,4.34,0.429,0.479,-0.05
1626199,Darrun Hilliard,1610612765,DET,G-F,24.0,28,28,1.0,1.79,4.11,0.435,0.425,0.01
1627740,Henry Ellenson,1610612765,DET,F,20.0,17,17,1.0,1.65,3.65,0.452,0.428,0.024
1627771,Michael Gbinije,1610612765,DET,G-F,25.0,4,4,1.0,1.75,3.0,0.583,0.396,0.187
