TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612745,Houston Rockets,41,23,18,0.561,135.195,13.5,8.9,11.4,30.5,18.5,18.8,11.7,41.2,20,10,8,11,26,17,29,6,26,29,26,27,23
1610612754,Indiana Pacers,38,22,16,0.579,163.96333333333334,14.6,10.2,5.9,25.8,10.2,16.7,4.4,36.3,26,14,5,10,15,12,26,25,30,4,23,1,13
1610612746,LA Clippers,34,20,14,0.588,116.09,12.0,18.2,8.7,38.0,12.8,10.3,9.9,27.3,29,19,3,8,29,22,6,12,12,9,4,22,2
1610612747,Los Angeles Lakers,43,14,29,0.326,127.8,16.2,15.8,15.0,42.1,13.1,21.0,10.1,45.1,15,29,27,29,27,7,13,3,6,13,28,23,29
1610612763,Memphis Grizzlies,46,24,22,0.522,190.40833333333333,14.4,16.1,7.3,35.3,11.3,7.8,8.1,25.7,8,8,14,14,4,13,12,22,20,6,1,9,1
1610612748,Miami Heat,44,21,23,0.477,164.765,13.7,14.6,8.4,37.9,18.1,13.4,8.7,37.3,11,16,17,18,14,16,16,13,13,28,14,14,16
1610612749,Milwaukee Bucks,39,21,18,0.538,149.26,12.5,12.9,8.4,45.7,16.7,15.1,12.5,40.5,24,16,8,13,21,20,20,15,1,24,19,30,21
1610612750,Minnesota Timberwolves,45,15,30,0.333,171.405,13.4,14.6,7.6,33.0,17.9,14.3,9.2,43.1,9,27,29,28,12,18,17,21,23,26,17,17,28
1610612740,New Orleans Pelicans,44,17,27,0.386,184.455,14.3,11.7,6.8,32.8,14.8,10.9,6.8,32.3,11,23,25,26,7,14,23,24,24,19,6,3,7
1610612752,New York Knicks,43,19,24,0.442,175.615,10.7,18.0,8.2,35.0,14.5,23.2,8.5,39.9,15,20,20,22,9,26,8,17,21,18,29,13,20
1610612760,Oklahoma City Thunder,42,26,16,0.619,154.23333333333332,19.0,18.1,19.0,42.3,10.9,13.1,8.1,34.9,18,5,5,5,18,3,7,1,4,5,12,10,10
1610612753,Orlando Magic,39,18,21,0.462,150.96666666666667,9.5,16.5,3.5,36.2,16.2,15.3,9.9,39.4,24,22,13,21,19,29,10,30,18,22,20,21,19
1610612755,Philadelphia 76ers,44,21,23,0.477,169.92166666666665,13.0,15.5,5.4,33.9,20.3,13.8,9.3,35.6,11,16,17,18,13,19,14,26,22,30,16,18,11
1610612756,Phoenix Suns,50,17,33,0.34,180.11166666666668,16.0,13.6,12.5,42.1,17.1,20.0,12.3,46.9,3,23,30,27,8,8,19,4,5,25,27,29,30
1610612757,Portland Trail Blazers,47,23,24,0.489,232.53166666666667,10.7,12.8,9.1,41.3,16.5,14.7,10.9,36.7,7,10,20,17,1,25,21,11,8,23,18,26,14
1610612758,Sacramento Kings,49,24,25,0.49,210.26333333333332,12.1,9.4,8.4,38.8,18.0,13.7,9.1,32.9,4,8,24,16,2,21,28,14,10,27,15,16,9
1610612759,San Antonio Spurs,43,29,14,0.674,162.87333333333333,24.2,14.7,15.3,30.1,13.6,11.8,10.3,31.8,15,3,3,1,16,1,15,2,28,14,8,24,6
1610612761,Toronto Raptors,49,25,24,0.51,175.01166666666666,15.4,14.5,8.0,41.7,8.8,15.9,7.4,32.4,4,7,20,15,10,9,18,19,7,2,22,7,8
1610612762,Utah Jazz,45,27,18,0.6,142.78333333333333,17.1,9.4,11.1,38.3,15.5,12.4,7.4,41.7,9,4,8,6,23,6,27,7,11,21,10,6,25
1610612764,Washington Wizards,55,32,23,0.582,209.52,15.3,19.2,11.0,43.1,8.9,15.3,5.3,30.2,1,1,17,9,3,10,3,8,3,3,21,2,3
