TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,44,26,18,0.591,174.065,34.7,88.8,0.391,11.0,32.5,0.339,21.2,27.3,0.778,12.1,31.4,43.6,18.2,12.7,6.9,5.2,5.5,30.6,21.8,101.8,-11.6,11,5,8,7,11,17,27,5,26,28,18,2,1,19,23,10,14,22,11,19,13,14,25,28,10,10
1610612738,Boston Celtics,49,32,17,0.653,186.7,33.4,79.4,0.421,8.5,27.5,0.308,32.9,45.2,0.727,12.1,28.8,40.9,15.7,12.6,6.2,8.0,3.1,31.6,28.3,108.2,-20.1,4,1,7,2,5,12,11,16,9,12,12,22,27,5,22,2,3,10,13,12,29,28,26,10,19,3
1610612751,Brooklyn Nets,41,13,28,0.317,139.85,39.8,87.2,0.457,10.0,25.7,0.387,37.8,45.3,0.833,15.8,35.4,51.1,16.8,13.4,9.3,6.9,4.1,21.3,31.9,127.3,24.7,20,30,26,30,24,27,25,26,19,8,25,29,28,29,30,26,29,19,8,28,26,24,2,1,28,28
1610612766,Charlotte Hornets,51,22,29,0.431,185.37833333333333,43.8,90.4,0.484,12.9,31.1,0.417,24.3,31.3,0.777,11.9,32.1,44.0,21.5,8.3,6.2,7.0,8.3,25.9,24.3,124.8,8.0,2,14,27,23,6,30,30,28,30,26,30,5,3,18,19,13,18,30,29,13,27,1,15,24,27,19
1610612741,Chicago Bulls,42,23,19,0.548,158.78666666666666,32.0,77.1,0.416,5.4,25.1,0.217,27.5,35.1,0.784,10.6,33.9,44.4,16.6,12.7,3.0,5.7,6.7,26.6,26.0,97.0,-13.3,18,10,12,12,17,7,7,14,1,6,1,13,11,23,10,20,20,17,10,1,18,9,17,20,5,9
1610612739,Cleveland Cavaliers,36,23,13,0.639,139.30166666666668,34.8,79.9,0.435,8.6,30.0,0.287,25.8,35.5,0.728,8.6,33.8,42.4,20.7,10.3,6.5,4.5,2.1,31.7,26.5,104.1,-19.6,28,10,2,4,25,18,14,22,10,21,7,12,12,6,3,19,10,28,25,18,7,29,27,16,14,4
1610612742,Dallas Mavericks,41,19,22,0.463,149.32666666666665,37.6,76.8,0.49,10.3,26.0,0.395,20.9,28.0,0.747,10.3,32.8,43.1,16.7,16.7,9.6,1.9,1.9,23.8,20.9,106.4,6.1,20,20,14,20,20,25,5,30,21,9,28,1,2,9,9,17,12,18,2,29,1,30,8,29,16,17
1610612743,Denver Nuggets,40,16,24,0.4,126.92,34.0,78.3,0.435,10.6,27.2,0.389,36.7,49.2,0.746,6.4,42.4,48.8,16.3,11.7,4.9,6.8,4.9,31.8,29.5,115.3,7.9,23,25,20,25,28,14,9,21,23,11,26,27,30,8,1,30,25,15,20,4,25,17,28,6,24,18
1610612765,Detroit Pistons,37,15,22,0.405,144.91,36.8,81.8,0.449,10.9,30.1,0.363,28.8,37.1,0.777,10.9,34.4,45.4,19.2,11.3,5.3,5.3,5.3,21.2,26.8,113.3,12.6,27,27,14,24,22,23,16,25,25,22,24,15,15,17,11,22,22,25,22,7,14,15,1,14,23,24
1610612744,Golden State Warriors,25,16,9,0.64,100.14166666666667,31.6,74.3,0.426,8.6,25.4,0.34,24.4,32.6,0.75,11.0,31.2,42.2,15.8,16.3,6.2,6.2,7.7,22.5,24.4,96.3,-14.9,30,25,1,3,30,6,3,18,11,7,19,6,7,11,13,9,9,11,3,15,22,4,5,22,4,7
1610612745,Houston Rockets,41,23,18,0.561,135.195,38.3,89.8,0.427,12.1,33.7,0.358,29.5,40.1,0.735,14.2,29.8,44.0,18.5,12.4,8.5,5.3,4.6,27.7,29.1,118.2,10.7,20,10,8,11,26,26,29,19,28,29,23,16,18,7,25,6,19,24,16,24,15,19,21,8,26,21
1610612754,Indiana Pacers,38,22,16,0.579,163.96333333333334,34.8,84.0,0.415,8.8,29.3,0.3,25.5,31.6,0.806,15.2,34.5,49.8,17.0,12.6,5.6,6.1,7.6,25.8,23.7,103.9,5.3,26,14,5,10,15,19,19,13,14,17,9,8,4,25,28,23,27,20,14,9,20,6,12,25,13,15
1610612746,LA Clippers,34,20,14,0.588,116.09,30.2,69.9,0.432,8.7,24.8,0.35,30.6,42.2,0.725,7.9,35.1,43.0,16.1,15.7,8.7,2.1,4.1,38.0,26.5,99.6,-9.5,29,19,3,8,29,4,1,20,12,4,20,20,23,4,2,25,11,13,6,25,3,22,30,17,6,12
1610612747,Los Angeles Lakers,43,14,29,0.326,127.8,40.9,87.5,0.468,12.0,30.4,0.395,34.6,42.1,0.821,13.9,34.9,48.8,21.4,10.9,5.6,4.5,4.1,24.0,31.2,128.5,24.8,15,29,27,29,27,28,26,27,27,23,28,26,22,26,24,24,26,29,23,10,8,23,9,4,29,29
1610612763,Memphis Grizzlies,46,24,22,0.522,190.40833333333333,27.0,70.8,0.381,9.3,29.5,0.316,30.0,39.8,0.753,9.6,32.0,41.6,15.9,14.6,7.1,5.0,3.5,25.5,27.0,93.3,-11.1,8,8,14,14,4,1,2,4,17,19,13,18,17,12,5,12,6,12,7,20,12,25,11,13,2,11
1610612748,Miami Heat,44,21,23,0.477,164.765,32.3,76.9,0.42,8.4,25.1,0.337,33.5,40.5,0.827,9.3,32.3,41.7,15.4,12.5,8.7,4.7,3.5,21.6,31.2,106.6,9.3,11,16,17,18,14,8,6,15,8,5,17,24,20,28,4,14,7,9,15,26,9,26,3,5,17,20
1610612749,Milwaukee Bucks,39,21,18,0.538,149.26,34.1,86.8,0.393,7.1,28.9,0.244,29.9,38.6,0.775,15.8,36.0,51.8,15.1,12.2,7.4,5.8,7.4,22.8,24.4,105.2,15.8,24,16,8,13,21,15,24,6,4,15,3,17,16,15,29,28,30,6,18,21,19,7,6,23,15,27
1610612750,Minnesota Timberwolves,45,15,30,0.333,171.405,35.3,78.7,0.448,7.6,24.6,0.307,30.8,40.6,0.759,12.0,31.9,44.0,15.1,12.9,8.1,5.6,4.5,23.2,28.6,108.9,15.7,9,27,29,28,12,21,10,24,7,2,11,21,21,13,20,11,16,7,9,23,16,20,7,9,20,26
1610612740,New Orleans Pelicans,44,17,27,0.386,184.455,32.8,86.7,0.378,10.7,37.0,0.289,23.9,33.8,0.708,15.1,35.9,51.0,18.2,15.9,6.5,4.7,6.0,25.8,26.5,100.2,6.0,11,23,25,26,7,9,23,1,24,30,8,4,10,2,27,27,28,23,5,17,10,12,13,15,7,16
1610612752,New York Knicks,43,19,24,0.442,175.615,33.1,83.4,0.397,7.4,27.6,0.267,30.1,40.2,0.748,14.5,29.5,44.0,14.5,8.2,4.9,6.3,8.2,22.1,26.2,103.6,1.1,15,20,20,22,9,11,18,8,6,13,5,19,19,10,26,4,17,3,30,5,23,2,4,18,12,14
1610612760,Oklahoma City Thunder,42,26,16,0.619,154.23333333333332,30.2,79.7,0.379,6.5,27.1,0.241,33.3,42.9,0.775,11.2,32.7,43.9,15.2,16.2,6.2,5.6,6.8,27.7,28.0,100.2,-24.9,18,5,5,5,18,5,12,2,3,10,2,23,24,16,14,16,15,8,4,14,17,8,22,11,8,2
1610612753,Orlando Magic,39,18,21,0.462,150.96666666666667,37.2,84.9,0.438,12.1,30.8,0.392,25.8,35.6,0.723,10.2,36.9,47.1,20.0,9.5,4.8,7.6,6.0,25.4,27.3,112.2,11.8,24,22,13,21,19,24,20,23,29,25,27,11,13,3,8,29,24,26,28,3,28,11,10,12,22,23
1610612755,Philadelphia 76ers,44,21,23,0.477,169.92166666666665,35.0,85.6,0.409,10.5,29.7,0.352,37.3,44.3,0.841,11.9,29.1,41.0,16.4,9.6,9.9,8.8,7.6,26.0,31.6,117.8,14.1,11,16,17,18,13,20,21,11,22,20,21,28,26,30,18,3,4,16,27,30,30,5,16,2,25,25
1610612756,Phoenix Suns,50,17,33,0.34,180.11166666666668,41.8,85.8,0.488,8.8,24.8,0.355,39.2,47.4,0.826,11.5,33.3,44.8,20.3,11.5,5.3,6.4,3.5,27.2,31.4,131.7,27.2,3,23,30,27,8,29,22,29,15,3,22,30,29,27,17,18,21,27,21,8,24,27,20,3,30,30
1610612757,Portland Trail Blazers,47,23,24,0.489,232.53166666666667,36.1,89.2,0.405,9.3,29.3,0.317,25.6,32.4,0.79,10.9,32.4,43.3,13.8,10.1,7.8,4.1,5.6,26.8,22.5,107.1,-3.5,7,10,20,17,1,22,28,9,16,18,14,10,6,24,12,15,13,2,26,22,5,13,19,27,18,13
1610612758,Sacramento Kings,49,24,25,0.49,210.26333333333332,32.9,79.7,0.413,9.4,29.2,0.32,34.5,44.3,0.778,11.4,30.4,41.8,17.8,11.9,9.1,6.2,5.0,25.8,29.2,109.6,10.7,4,8,24,16,2,10,13,12,18,16,16,25,25,20,15,7,8,21,19,27,21,16,14,7,21,22
1610612759,San Antonio Spurs,43,29,14,0.674,162.87333333333333,30.1,76.3,0.394,7.4,27.7,0.266,22.4,32.1,0.697,12.1,33.9,46.0,14.7,16.8,6.5,2.9,4.4,32.7,20.3,89.9,-29.5,15,3,3,1,16,3,4,7,5,14,4,3,5,1,21,21,23,4,1,16,4,21,29,30,1,1
1610612761,Toronto Raptors,49,25,24,0.51,175.01166666666666,29.6,77.9,0.38,8.8,30.7,0.286,28.0,35.9,0.779,9.6,30.7,40.3,16.2,12.3,4.9,4.9,4.7,26.6,26.1,96.0,-17.3,4,7,20,15,10,2,8,3,13,24,6,14,14,21,6,8,2,14,17,6,11,18,18,19,3,5
1610612762,Utah Jazz,45,27,18,0.6,142.78333333333333,34.3,80.7,0.425,6.4,20.8,0.306,25.5,32.6,0.784,9.7,28.2,38.0,12.4,10.4,6.1,2.0,7.7,27.9,23.5,100.5,-13.8,9,4,8,6,23,16,15,17,2,1,10,9,8,22,7,1,1,1,24,11,2,3,23,26,9,8
1610612764,Washington Wizards,55,32,23,0.582,209.52,33.7,82.5,0.408,10.1,31.6,0.319,25.2,33.0,0.764,11.5,29.6,41.0,14.9,12.6,4.4,4.4,6.6,28.6,24.5,102.6,-17.2,1,1,17,9,3,13,17,10,20,27,15,7,9,14,16,5,5,5,12,2,6,10,24,21,11,6
