season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612754,IND,Indiana Pacers,21900890,2020-02-29,IND @ CLE,W,48.0,115.1,114.1,100.2,105.1,14.9,9.1,0.638,2.31,21.6,0.238,0.727,0.488,0.131,0.586,0.606,101.0,99.0,82.5,99,0.529,1,1,1,1,139,737,678,518,725,406,173,1384,1142,1272,804,424,526,1321,806,1,2019,2020,False,CLE,IND
2019-20,1610612747,LAL,Los Angeles Lakers,21900891,2020-02-29,LAL @ MEM,L,48.0,92.4,93.6,110.7,111.7,-18.4,-18.1,0.722,1.63,19.3,0.273,0.654,0.458,0.17,0.466,0.477,95.1,94.0,78.33,94,0.403,1,1060,1060,1060,139,1965,1183,1924,224,1141,591,945,1846,1704,1636,1758,1973,1945,1879,1,2019,2020,False,MEM,LAL
2019-20,1610612737,ATL,Atlanta Hawks,21900888,2020-02-29,ATL vs. POR,W,48.0,119.8,124.0,109.1,112.5,10.7,11.5,0.739,1.79,23.3,0.195,0.673,0.456,0.183,0.655,0.689,107.5,104.0,86.67,104,0.611,1,1,1,1,139,229,1244,400,156,902,57,1808,1694,1725,1789,76,55,509,179,1,2019,2020,True,ATL,POR
2019-20,1610612748,MIA,Miami Heat,21900889,2020-02-29,MIA vs. BKN,W,48.0,117.7,119.6,115.2,116.5,2.5,3.1,0.659,3.86,19.9,0.24,0.776,0.505,0.072,0.527,0.571,98.3,97.0,80.83,97,0.511,1,1,1,1,139,410,1535,929,566,46,469,1353,585,961,54,1058,977,1621,960,1,2019,2020,True,MIA,BKN
2019-20,1610612757,POR,Portland Trail Blazers,21900888,2020-02-29,POR @ ATL,L,48.0,109.1,112.5,119.8,124.0,-10.7,-11.5,0.298,0.82,10.5,0.327,0.805,0.544,0.163,0.543,0.567,107.5,104.0,86.67,104,0.389,1,1060,1060,1060,139,868,1889,1717,2115,2076,2096,419,308,392,1507,887,1025,509,1940,1,2019,2020,False,ATL,POR
2019-20,1610612738,BOS,Boston Celtics,21900892,2020-02-29,BOS vs. HOU,L,53.0,99.1,102.8,101.0,102.8,-1.9,0.0,0.564,1.57,14.9,0.297,0.729,0.504,0.131,0.455,0.495,100.0,97.36,81.13,107,0.505,1,1060,1060,1060,13,1604,507,1059,1349,1227,1691,702,1134,1005,797,1856,1853,1611,1020,1,2019,2020,True,BOS,HOU
2019-20,1610612751,BKN,Brooklyn Nets,21900889,2020-02-29,BKN @ MIA,L,48.0,115.2,116.5,117.7,119.6,-2.5,-3.1,0.75,3.0,21.7,0.224,0.76,0.495,0.103,0.558,0.588,98.3,97.0,80.83,97,0.489,1,1060,1060,1060,139,580,1708,1188,109,130,158,1520,751,1154,325,705,751,1621,1159,1,2019,2020,False,MIA,BKN
2019-20,1610612744,GSW,Golden State Warriors,21900894,2020-02-29,GSW @ PHX,W,48.0,117.3,116.2,94.2,101.0,23.1,15.1,0.732,3.0,20.8,0.294,0.706,0.5,0.101,0.523,0.569,101.6,98.5,82.08,99,0.633,1,1,1,1,139,604,445,269,175,130,280,731,1371,1008,297,1108,1001,1403,112,1,2019,2020,False,PHX,GSW
2019-20,1610612741,CHI,Chicago Bulls,21900887,2020-02-29,CHI @ NYK,L,48.0,122.2,119.8,125.6,133.0,-3.4,-13.2,0.634,3.25,19.0,0.294,0.488,0.383,0.083,0.556,0.58,96.8,95.0,79.17,96,0.445,1,1060,1060,1060,139,402,2070,1776,749,96,643,731,2118,2098,117,723,848,1851,1548,1,2019,2020,False,NYK,CHI
2019-20,1610612763,MEM,Memphis Grizzlies,21900891,2020-02-29,MEM vs. LAL,W,48.0,110.7,111.7,92.4,93.6,18.4,18.1,0.628,2.7,19.6,0.346,0.727,0.542,0.106,0.505,0.526,95.1,94.0,78.33,94,0.597,1,1,1,1,139,935,153,194,809,237,515,266,1142,414,373,1368,1558,1945,240,1,2019,2020,True,MEM,LAL
