season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612747,LAL,Los Angeles Lakers,21900891,2020-02-29,LAL @ MEM,L,48.0,0.466,0.138,0.17,0.273,0.505,0.116,0.106,0.346,0,0,0,0,139,1758,1980,1636,945,748,69,1740,1846,1,2019,2020,False,MEM,LAL
2019-20,1610612737,ATL,Atlanta Hawks,21900888,2020-02-29,ATL vs. POR,W,48.0,0.655,0.262,0.183,0.195,0.543,0.223,0.163,0.327,0,0,0,0,139,76,1005,1789,1808,1228,765,605,1694,1,2019,2020,True,ATL,POR
2019-20,1610612748,MIA,Miami Heat,21900889,2020-02-29,MIA vs. BKN,W,48.0,0.527,0.264,0.072,0.24,0.558,0.267,0.103,0.224,0,0,0,0,139,1058,993,54,1353,1411,1160,1787,585,1,2019,2020,True,MIA,BKN
2019-20,1610612759,SAS,San Antonio Spurs,21900893,2020-02-29,SAS vs. ORL,W,48.0,0.607,0.19,0.167,0.195,0.577,0.274,0.188,0.298,0,0,0,0,139,255,1638,1546,1808,1616,1225,277,1420,1,2019,2020,True,SAS,ORL
2019-20,1610612745,HOU,Houston Rockets,21900892,2020-02-29,HOU @ BOS,W,53.0,0.495,0.184,0.148,0.271,0.455,0.25,0.131,0.297,0,0,0,0,13,1449,1690,1196,979,262,989,1316,1416,1,2019,2020,False,BOS,HOU
2019-20,1610612752,NYK,New York Knicks,21900887,2020-02-29,NYK vs. CHI,W,48.0,0.6,0.388,0.181,0.512,0.556,0.258,0.083,0.294,0,0,0,0,139,320,198,1767,1,1393,1073,2000,1371,1,2019,2020,True,NYK,CHI
2019-20,1610612756,PHX,Phoenix Suns,21900894,2020-02-29,PHX vs. GSW,L,48.0,0.482,0.277,0.204,0.294,0.523,0.368,0.101,0.294,0,0,0,0,139,1627,862,1977,731,1007,1825,1815,1371,1,2019,2020,True,PHX,GSW
2019-20,1610612739,CLE,Cleveland Cavaliers,21900890,2020-02-29,CLE vs. IND,L,48.0,0.512,0.235,0.162,0.273,0.586,0.161,0.131,0.238,0,0,0,0,139,1252,1239,1469,945,1692,261,1299,723,1,2019,2020,True,CLE,IND
2019-20,1610612751,BKN,Brooklyn Nets,21900889,2020-02-29,BKN @ MIA,L,48.0,0.558,0.267,0.103,0.224,0.527,0.264,0.072,0.24,0,0,0,0,139,705,955,325,1520,1059,1122,2064,751,1,2019,2020,False,MIA,BKN
2019-20,1610612744,GSW,Golden State Warriors,21900894,2020-02-29,GSW @ PHX,W,48.0,0.523,0.368,0.101,0.294,0.482,0.277,0.204,0.294,0,0,0,0,139,1108,287,297,731,490,1255,135,1371,1,2019,2020,False,PHX,GSW
