season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612741,CHI,Chicago Bulls,21900887,2020-02-29,CHI @ NYK,L,48.0,29.0,19.0,11.0,40.0,7.0,32.0,0.0,76.0,0,0,0,0,139,64,248,1224,1590,82,2116,1,2110,1,2019,2020,False,NYK,CHI
2019-20,1610612754,IND,Indiana Pacers,21900890,2020-02-29,IND @ CLE,W,48.0,18.0,10.0,10.0,58.0,14.0,2.0,22.0,64.0,0,0,0,0,139,773,1391,1357,277,642,4,1884,1984,1,2019,2020,False,CLE,IND
2019-20,1610612744,GSW,Golden State Warriors,21900894,2020-02-29,GSW @ PHX,W,48.0,17.0,19.0,7.0,54.0,15.0,17.0,13.0,38.0,0,0,0,0,139,917,248,1748,474,790,1580,1027,307,1,2019,2020,False,PHX,GSW
2019-20,1610612739,CLE,Cleveland Cavaliers,21900890,2020-02-29,CLE vs. IND,L,48.0,14.0,2.0,22.0,64.0,18.0,10.0,10.0,58.0,0,0,0,0,139,1330,2086,189,100,1203,577,626,1754,1,2019,2020,True,CLE,IND
2019-20,1610612756,PHX,Phoenix Suns,21900894,2020-02-29,PHX vs. GSW,L,48.0,15.0,17.0,13.0,38.0,17.0,19.0,7.0,54.0,0,0,0,0,139,1201,420,958,1706,1053,1797,273,1505,1,2019,2020,True,PHX,GSW
2019-20,1610612747,LAL,Los Angeles Lakers,21900891,2020-02-29,LAL @ MEM,L,48.0,16.0,10.0,13.0,38.0,22.0,18.0,12.0,52.0,0,0,0,0,139,1067,1391,958,1706,1668,1700,896,1353,1,2019,2020,False,MEM,LAL
2019-20,1610612737,ATL,Atlanta Hawks,21900888,2020-02-29,ATL vs. POR,W,48.0,21.0,10.0,21.0,48.0,23.0,24.0,21.0,52.0,0,0,0,0,139,452,1391,236,938,1762,2057,1844,1353,1,2019,2020,True,ATL,POR
2019-20,1610612752,NYK,New York Knicks,21900887,2020-02-29,NYK vs. CHI,W,48.0,7.0,32.0,0.0,76.0,29.0,19.0,11.0,40.0,0,0,0,0,139,2008,3,2107,5,2033,1797,763,414,1,2019,2020,True,NYK,CHI
2019-20,1610612748,MIA,Miami Heat,21900889,2020-02-29,MIA vs. BKN,W,48.0,8.0,18.0,6.0,44.0,5.0,21.0,4.0,48.0,0,0,0,0,139,1962,323,1847,1302,25,1932,63,999,1,2019,2020,True,MIA,BKN
2019-20,1610612757,POR,Portland Trail Blazers,21900888,2020-02-29,POR @ ATL,L,48.0,23.0,24.0,21.0,52.0,21.0,10.0,21.0,48.0,0,0,0,0,139,289,48,236,615,1565,577,1844,999,1,2019,2020,False,ATL,POR
