TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,TRAVEL,DOUBLE_DRIBBLE,DISCONTINUED_DRIBBLE,OFF_THREE_SEC,FIVE_SEC,EIGHT_SEC,SHOT_CLOCK,INBOUND,BACKCOURT,OFF_GOALTENDING,PALMING,OFF_FOUL,DEF_THREE_SEC,CHARGE,DELAY_OF_GAME,DEF_GOALTENDING,LANE,JUMP_BALL,KICKED_BALL,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,TRAVEL_RANK,DOUBLE_DRIBBLE_RANK,DISCONTINUED_DRIBBLE_RANK,OFF_THREE_SEC_RANK,FIVE_SEC_RANK,EIGHT_SEC_RANK,SHOT_CLOCK_RANK,INBOUND_RANK,BACKCOURT_RANK,OFF_GOALTENDING_RANK,PALMING_RANK,OFF_FOUL_RANK,DEF_THREE_SEC_RANK,CHARGE_RANK,DELAY_OF_GAME_RANK,DEF_GOALTENDING_RANK,LANE_RANK,JUMP_BALL_RANK,KICKED_BALL_RANK
1610612738,Boston Celtics,19,16,3,0.842,11.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,2.0,1.0,29.0,2.0,3.0,5.0,4.0,0.0,0.0,3.0,2,1,1,1,3,6,1,4,3,2,1,1,5,1,1,2,3,7,1,4,3,1,5
1610612739,Cleveland Cavaliers,12,5,7,0.417,6.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,17.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,6,8,13,9,6,6,1,1,3,2,9,3,5,9,3,6,3,7,2,8,3,1,7
1610612742,Dallas Mavericks,22,13,9,0.591,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,34.0,7.0,7.0,1.0,8.0,1.0,0.0,6.0,1,2,15,3,1,6,1,4,3,4,2,3,1,9,3,1,1,3,7,1,1,1,1
1610612743,Denver Nuggets,12,7,5,0.583,7.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,15.0,3.0,3.0,2.0,4.0,0.0,0.0,2.0,6,5,11,4,4,6,1,1,3,4,6,3,5,1,3,8,2,7,3,4,3,1,7
1610612754,Indiana Pacers,17,8,9,0.471,12.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,26.0,1.0,11.0,0.0,4.0,0.0,0.0,6.0,3,4,15,7,2,1,1,1,3,4,4,3,2,9,1,3,7,1,13,4,3,1,1
1610612746,LA Clippers,6,2,4,0.333,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,10,10,2,10,13,6,1,4,3,4,6,3,5,6,3,8,12,13,7,10,3,1,7
1610612747,Los Angeles Lakers,5,1,4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,13,13,2,13,13,6,1,4,3,4,14,3,5,9,3,14,7,11,7,13,3,1,5
1610612748,Miami Heat,5,1,4,0.2,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,13,13,2,13,10,6,1,4,3,4,10,3,5,9,3,16,12,16,7,8,3,1,14
1610612749,Milwaukee Bucks,6,2,4,0.333,4.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,10,10,2,10,9,1,1,4,1,4,12,3,5,9,3,11,7,11,7,13,3,1,14
1610612750,Minnesota Timberwolves,16,9,7,0.563,5.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,2.0,0.0,26.0,2.0,9.0,2.0,4.0,1.0,0.0,5.0,4,3,13,5,7,1,1,4,3,4,3,3,2,1,3,3,3,2,3,4,1,1,4
1610612740,New Orleans Pelicans,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,15,15,2,15,16,6,1,4,3,4,14,3,5,6,3,5,12,7,13,13,3,1,7
1610612752,New York Knicks,13,7,6,0.538,7.0,1.0,0.0,0.0,1.0,2.0,9.0,1.0,0.0,2.0,0.0,14.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,5,5,12,6,4,1,1,4,1,1,5,1,5,1,3,10,12,5,3,2,3,1,14
1610612760,Oklahoma City Thunder,10,6,4,0.6,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,8.0,1.0,1.0,0.0,5.0,0.0,0.0,6.0,8,7,2,2,7,6,1,4,3,4,6,3,5,1,3,13,7,13,13,2,3,1,1
1610612753,Orlando Magic,7,3,4,0.429,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,16.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,9,9,2,8,12,6,1,4,3,4,12,3,2,9,3,7,12,4,3,10,3,1,12
1610612755,Philadelphia 76ers,6,2,4,0.333,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,10,10,2,10,10,1,1,4,3,4,11,3,5,6,3,12,7,6,7,13,3,1,12
