player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1642358,AJ Johnson,AJ,1610612764,WAS,20.0,29,8,21,0.276,22.0,115.6,1.8,0.073,0.118,0.4,0.132,0.1,0.049,8.3,8.2,8.3,23.8,0.045,412,445,253,473,232,453,372,515,505,402,467,449,491,338,426,400,357,358,WAS
1642259,Alex Sarr,Alex,1610612764,WAS,20.0,67,13,54,0.194,27.1,116.4,4.6,0.158,0.246,0.7,0.14,1.5,0.474,10.6,9.7,10.1,30.4,0.05,147,382,557,527,144,478,75,159,145,270,449,14,50,466,522,486,469,319,WAS
1630264,Anthony Gill,Anthony,1610612764,WAS,32.0,51,7,44,0.137,7.8,109.7,0.9,0.111,0.184,0.2,0.136,0.0,0.059,3.3,2.9,2.8,6.8,0.029,275,460,524,543,486,217,478,327,278,502,457,515,476,103,110,103,71,473,WAS
1641731,Bilal Coulibaly,Bilal,1610612764,WAS,20.0,59,13,46,0.22,33.0,118.3,3.4,0.098,0.151,1.3,0.24,0.7,0.186,14.4,11.2,11.9,37.4,0.043,218,382,533,513,48,519,142,389,386,39,145,88,233,567,564,548,557,372,WAS
1642267,Bub Carrington,Bub,1610612764,WAS,19.0,82,18,64,0.22,30.0,118.0,3.8,0.117,0.181,0.7,0.146,0.3,0.079,12.3,9.9,11.2,33.2,0.041,1,312,569,514,102,512,114,293,288,269,431,306,441,531,535,532,517,391,WAS
1641732,Colby Jones,Colby,1610612764,WAS,23.0,39,12,27,0.308,13.2,114.8,1.7,0.123,0.198,0.7,0.321,0.3,0.213,4.8,4.9,4.3,13.1,0.029,353,393,334,450,398,429,384,268,244,259,44,248,202,167,232,188,166,469,WAS
1630557,Corey Kispert,Corey,1610612764,WAS,26.0,61,14,47,0.23,26.3,117.1,2.4,0.084,0.13,0.4,0.115,0.2,0.09,11.2,8.6,9.4,27.0,0.043,201,364,539,507,159,496,285,464,453,399,502,331,420,488,450,463,415,379,WAS
1630550,JT Thor,JT,1610612764,WAS,22.0,20,10,10,0.5,12.5,115.3,1.4,0.101,0.165,0.4,0.25,0.5,0.281,4.3,5.0,4.4,11.4,0.026,448,419,117,266,410,447,414,378,339,407,117,187,135,142,236,189,134,499,WAS
1629667,Jalen McDaniels,Jalen,1610612764,WAS,27.0,4,2,2,0.5,1.8,77.8,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.5,0.0,1.0,2.0,0.027,541,525,23,266,568,7,564,564,564,471,1,519,519,6,1,19,6,487,WAS
1641798,Jaylen Martin,Jaylen,1610612764,WAS,21.0,16,3,13,0.188,14.9,120.7,2.1,0.141,0.221,0.6,0.25,0.0,0.0,6.2,5.7,5.0,17.0,0.009,469,508,157,532,371,546,333,204,193,322,117,519,519,240,280,216,236,545,WAS
1631098,Johnny Davis,Johnny,1610612764,WAS,23.0,34,4,30,0.118,7.1,107.2,0.8,0.104,0.171,0.4,0.357,0.2,0.171,2.8,2.6,2.1,6.0,0.034,387,493,383,549,499,111,498,365,318,392,22,387,250,75,99,74,56,443,WAS
