team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612763,Memphis Grizzlies,MEM,81,81,0.476,2045,3633,0.563,0.563,0.476,2045,3633,0.563,0.0,0,0,
1610612759,San Antonio Spurs,SAS,82,82,0.444,1929,3373,0.572,0.572,0.444,1929,3373,0.572,0.0,0,0,
1610612745,Houston Rockets,HOU,82,82,0.476,1941,3370,0.576,0.576,0.476,1941,3370,0.576,0.0,0,0,
1610612766,Charlotte Hornets,CHA,81,81,0.443,1918,3285,0.584,0.584,0.443,1918,3285,0.584,0.0,0,0,
1610612760,Oklahoma City Thunder,OKC,82,82,0.446,1760,3260,0.54,0.54,0.446,1760,3260,0.54,0.0,0,0,
1610612750,Minnesota Timberwolves,MIN,82,82,0.432,1871,3221,0.581,0.581,0.432,1871,3221,0.581,0.0,0,0,
1610612753,Orlando Magic,ORL,82,82,0.437,1745,3167,0.551,0.551,0.437,1745,3167,0.551,0.0,0,0,
1610612754,Indiana Pacers,IND,82,82,0.43,1871,3152,0.594,0.594,0.43,1871,3152,0.594,0.0,0,0,
1610612761,Toronto Raptors,TOR,82,82,0.416,1730,3117,0.555,0.555,0.416,1730,3117,0.555,0.0,0,0,
1610612765,Detroit Pistons,DET,81,81,0.434,1712,3114,0.55,0.55,0.434,1712,3114,0.55,0.0,0,0,
1610612758,Sacramento Kings,SAC,81,81,0.436,1802,3109,0.58,0.58,0.436,1802,3109,0.58,0.0,0,0,
1610612739,Cleveland Cavaliers,CLE,82,82,0.448,1843,3106,0.593,0.593,0.448,1843,3106,0.593,0.0,0,0,
1610612740,New Orleans Pelicans,NOP,81,81,0.435,1792,3103,0.578,0.578,0.435,1792,3103,0.578,0.0,0,0,
1610612747,Los Angeles Lakers,LAL,82,82,0.423,1884,3080,0.612,0.612,0.423,1884,3080,0.612,0.0,0,0,
1610612764,Washington Wizards,WAS,82,82,0.436,1857,3076,0.604,0.604,0.436,1857,3076,0.604,0.0,0,0,
1610612743,Denver Nuggets,DEN,82,82,0.43,1893,3042,0.622,0.622,0.43,1893,3042,0.622,0.0,0,0,
1610612757,Portland Trail Blazers,POR,82,82,0.421,1658,3005,0.552,0.552,0.421,1658,3005,0.552,0.0,0,0,
1610612762,Utah Jazz,UTA,82,82,0.424,1811,2997,0.604,0.604,0.424,1811,2997,0.604,0.0,0,0,
1610612738,Boston Celtics,BOS,81,81,0.419,1770,2967,0.597,0.597,0.419,1770,2967,0.597,0.0,0,0,
1610612737,Atlanta Hawks,ATL,82,82,0.399,1665,2885,0.577,0.577,0.399,1665,2885,0.577,0.0,0,0,
1610612749,Milwaukee Bucks,MIL,82,82,0.388,1708,2846,0.6,0.6,0.388,1708,2846,0.6,0.0,0,0,
1610612751,Brooklyn Nets,BKN,82,82,0.39,1634,2829,0.578,0.578,0.39,1634,2829,0.578,0.0,0,0,
1610612756,Phoenix Suns,PHX,81,81,0.383,1709,2789,0.613,0.613,0.383,1709,2789,0.613,0.0,0,0,
1610612755,Philadelphia 76ers,PHI,82,82,0.399,1627,2769,0.588,0.588,0.399,1627,2769,0.588,0.0,0,0,
1610612744,Golden State Warriors,GSW,81,81,0.394,1708,2757,0.62,0.62,0.394,1708,2757,0.62,0.0,0,0,
1610612741,Chicago Bulls,CHI,82,82,0.384,1636,2735,0.598,0.598,0.384,1636,2735,0.598,0.0,0,0,
1610612748,Miami Heat,MIA,82,82,0.393,1603,2734,0.586,0.586,0.393,1603,2734,0.586,0.0,0,0,
1610612752,New York Knicks,NYK,81,81,0.389,1524,2712,0.562,0.562,0.389,1524,2712,0.562,0.0,0,0,
1610612746,LA Clippers,LAC,81,81,0.367,1514,2596,0.583,0.583,0.367,1514,2596,0.583,0.0,0,0,
1610612742,Dallas Mavericks,DAL,82,82,0.366,1578,2556,0.617,0.617,0.366,1578,2556,0.617,0.0,0,0,
