season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2022-23,1610612740,22200006,2022-10-19,NOP,BKN,1610612751,1,130,108,W
2022-23,1610612740,22200017,2022-10-21,NOP,CHA,1610612766,2,124,112,W
2022-23,1610612740,22200040,2022-10-23,UTA,NOP,1610612762,3,121,122,L
2022-23,1610612740,22200053,2022-10-25,DAL,NOP,1610612742,4,113,111,W
2022-23,1610612740,22200079,2022-10-28,NOP,PHX,1610612756,5,111,124,L
2022-23,1610612740,22200088,2022-10-30,NOP,LAC,1610612746,6,112,91,W
2022-23,1610612740,22200117,2022-11-02,NOP,LAL,1610612747,7,117,120,L
2022-23,1610612740,22200128,2022-11-04,GSW,NOP,1610612744,8,114,105,W
2022-23,1610612740,22200134,2022-11-05,NOP,ATL,1610612737,9,121,124,L
2022-23,1610612740,22200147,2022-11-07,NOP,IND,1610612754,10,122,129,L
2022-23,1610612740,22200166,2022-11-09,NOP,CHI,1610612741,11,115,111,W
2022-23,1610612740,22200175,2022-11-10,POR,NOP,1610612757,12,95,106,L
2022-23,1610612740,22200191,2022-11-12,HOU,NOP,1610612745,13,119,106,W
2022-23,1610612740,22200206,2022-11-15,MEM,NOP,1610612763,14,113,102,W
2022-23,1610612740,22200217,2022-11-16,CHI,NOP,1610612741,15,124,110,W
2022-23,1610612740,22200231,2022-11-18,BOS,NOP,1610612738,16,109,117,L
2022-23,1610612740,22200253,2022-11-21,GSW,NOP,1610612744,17,128,83,W
2022-23,1610612740,22200269,2022-11-23,NOP,SAS,1610612759,18,129,110,W
2022-23,1610612740,22200279,2022-11-25,NOP,MEM,1610612763,19,111,132,L
2022-23,1610612740,22200304,2022-11-28,OKC,NOP,1610612760,20,105,101,W
2022-23,1610612740,22200318,2022-11-30,TOR,NOP,1610612761,21,126,108,W
2022-23,1610612740,22200333,2022-12-02,NOP,SAS,1610612759,22,117,99,W
2022-23,1610612740,22200344,2022-12-04,DEN,NOP,1610612743,23,121,106,W
2022-23,1610612740,22200371,2022-12-07,DET,NOP,1610612765,24,104,98,W
2022-23,1610612740,22200384,2022-12-09,PHX,NOP,1610612756,25,128,117,W
2022-23,1610612740,22200395,2022-12-11,PHX,NOP,1610612756,26,129,124,W
2022-23,1610612740,22200412,2022-12-13,NOP,UTA,1610612762,27,100,121,L
2022-23,1610612740,22200426,2022-12-15,NOP,UTA,1610612762,28,129,132,L
2022-23,1610612740,22200444,2022-12-17,NOP,PHX,1610612756,29,114,118,L
2022-23,1610612740,22200457,2022-12-19,MIL,NOP,1610612749,30,119,128,L
2022-23,1610612740,22200477,2022-12-22,SAS,NOP,1610612759,31,126,117,W
2022-23,1610612740,22200488,2022-12-23,NOP,OKC,1610612760,32,128,125,W
2022-23,1610612740,22200502,2022-12-26,IND,NOP,1610612754,33,113,93,W
2022-23,1610612740,22200520,2022-12-28,MIN,NOP,1610612750,34,119,118,W
2022-23,1610612740,22200534,2022-12-30,PHI,NOP,1610612755,35,127,116,W
2022-23,1610612740,22200543,2022-12-31,NOP,MEM,1610612763,36,101,116,L
2022-23,1610612740,22200554,2023-01-02,NOP,PHI,1610612755,37,111,120,L
2022-23,1610612740,22200572,2023-01-04,HOU,NOP,1610612745,38,119,108,W
2022-23,1610612740,22200586,2023-01-06,BKN,NOP,1610612751,39,102,108,L
2022-23,1610612740,22200593,2023-01-07,NOP,DAL,1610612742,40,117,127,L
2022-23,1610612740,22200605,2023-01-09,NOP,WAS,1610612764,41,132,112,W
2022-23,1610612740,22200621,2023-01-11,NOP,BOS,1610612738,42,114,125,L
2022-23,1610612740,22200632,2023-01-13,NOP,DET,1610612765,43,116,110,W
2022-23,1610612740,22200658,2023-01-16,NOP,CLE,1610612739,44,103,113,L
2022-23,1610612740,22200673,2023-01-18,MIA,NOP,1610612748,45,98,124,L
2022-23,1610612740,22200683,2023-01-20,NOP,ORL,1610612753,46,110,123,L
2022-23,1610612740,22200699,2023-01-22,NOP,MIA,1610612748,47,96,100,L
2022-23,1610612740,22200716,2023-01-24,DEN,NOP,1610612743,48,98,99,L
2022-23,1610612740,22200724,2023-01-25,MIN,NOP,1610612750,49,102,111,L
2022-23,1610612740,22200747,2023-01-28,WAS,NOP,1610612764,50,103,113,L
2022-23,1610612740,22200755,2023-01-29,NOP,MIL,1610612749,51,110,135,L
2022-23,1610612740,22200768,2023-01-31,NOP,DEN,1610612743,52,113,122,L
2022-23,1610612740,22200782,2023-02-02,NOP,DAL,1610612742,53,106,111,L
2022-23,1610612740,22200798,2023-02-04,LAL,NOP,1610612747,54,131,126,W
2022-23,1610612740,22200807,2023-02-05,SAC,NOP,1610612758,55,136,104,W
2022-23,1610612740,22200818,2023-02-07,ATL,NOP,1610612737,56,116,107,W
2022-23,1610612740,22200842,2023-02-10,CLE,NOP,1610612739,57,107,118,L
2022-23,1610612740,22200864,2023-02-13,NOP,OKC,1610612760,58,103,100,W
2022-23,1610612740,22200882,2023-02-15,NOP,LAL,1610612747,59,102,120,L
2022-23,1610612740,22200890,2023-02-23,NOP,TOR,1610612761,60,110,115,L
2022-23,1610612740,22200906,2023-02-25,NOP,NYK,1610612752,61,106,128,L
2022-23,1610612740,22200922,2023-02-27,ORL,NOP,1610612753,62,93,101,L
2022-23,1610612740,22200941,2023-03-01,NOP,POR,1610612757,63,121,110,W
2022-23,1610612740,22200953,2023-03-03,NOP,GSW,1610612744,64,99,108,L
