team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612748,Miami Heat,MIA,4,4,0.342,10.0,30.5,0.328,0.455,0.059,2.25,5.25,0.429,0.283,7.75,25.25,0.307
1610612743,Denver Nuggets,DEN,10,10,0.329,13.0,30.3,0.429,0.614,0.036,1.8,3.3,0.545,0.293,11.2,27.0,0.415
1610612747,Los Angeles Lakers,LAL,6,6,0.319,7.0,26.5,0.264,0.393,0.018,0.17,1.5,0.111,0.301,6.83,25.0,0.273
1610612746,LA Clippers,LAC,19,19,0.308,10.47,25.26,0.415,0.607,0.017,0.74,1.37,0.538,0.292,9.74,23.89,0.407
1610612749,Milwaukee Bucks,MIL,23,23,0.267,8.52,24.35,0.35,0.511,0.018,0.7,1.65,0.421,0.249,7.83,22.7,0.345
1610612762,Utah Jazz,UTA,11,11,0.285,9.36,24.0,0.39,0.583,0.006,0.09,0.55,0.167,0.279,9.27,23.45,0.395
1610612763,Memphis Grizzlies,MEM,5,5,0.254,8.6,24.0,0.358,0.525,0.015,0.6,1.4,0.429,0.239,8.0,22.6,0.354
1610612756,Phoenix Suns,PHX,22,22,0.277,9.5,23.55,0.403,0.574,0.043,1.45,3.68,0.395,0.234,8.05,19.86,0.405
1610612742,Dallas Mavericks,DAL,7,7,0.262,8.43,22.43,0.376,0.545,0.02,0.86,1.71,0.5,0.242,7.57,20.71,0.366
1610612737,Atlanta Hawks,ATL,18,18,0.254,7.83,22.0,0.356,0.516,0.026,0.78,2.22,0.35,0.228,7.06,19.78,0.357
1610612757,Portland Trail Blazers,POR,6,6,0.245,8.33,21.67,0.385,0.569,0.013,0.33,1.17,0.286,0.232,8.0,20.5,0.39
1610612755,Philadelphia 76ers,PHI,12,12,0.249,9.33,21.33,0.438,0.641,0.013,0.67,1.08,0.615,0.236,8.67,20.25,0.428
1610612738,Boston Celtics,BOS,5,5,0.24,8.4,21.2,0.396,0.585,0.014,0.4,1.2,0.333,0.226,8.0,20.0,0.4
1610612751,Brooklyn Nets,BKN,12,12,0.244,8.75,21.0,0.417,0.607,0.021,0.75,1.83,0.409,0.222,8.0,19.17,0.417
1610612752,New York Knicks,NYK,5,5,0.243,7.8,21.0,0.371,0.529,0.028,1.2,2.4,0.5,0.215,6.6,18.6,0.355
1610612764,Washington Wizards,WAS,5,5,0.237,7.0,21.0,0.333,0.476,0.02,1.0,1.8,0.556,0.217,6.0,19.2,0.313
