season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2018-19,200752,Rudy Gay,Rudy,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,28.3,102.0,98.3,98.3,98.9,96.7,96.7,3.1,1.7,1.7,0.136,1.5,17.6,0.0,0.278,0.159,11.8,11.9,0.2,0.298,0.215,0.219,98.78,101.77,84.81,101.77,0.078,60,2,10,2.0,10.0,0.2,1,1,1,1,8840,15954,18066,18066,7748,6533,6533,11266,11843,11843,10956,6505,10677,13019,2357,3562,16856,17146,21982,21555,8569,8862,18545,13419,13426,14611,15736,8165,15736,8165,21508,1,28:18,2018,2019
2018-19,201988,Patty Mills,Patty,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,19.2,94.1,93.0,93.0,87.8,81.4,81.4,6.3,11.6,11.6,0.357,5.0,41.7,0.0,0.12,0.067,8.3,8.4,0.2,0.34,0.156,0.158,103.0,107.5,89.58,107.5,0.065,43,1,5,1.0,5.0,0.2,1,1,1,1,16826,19802,20226,20226,3419,2013,2013,9887,7827,7829,1963,667,1528,13019,12880,14632,13271,13750,21982,20371,16306,16605,11721,5564,5564,16284,19280,16739,19280,16739,21508,1,19:12,2018,2019
2018-19,1629234,Drew Eubanks,Drew,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,2.6,40.0,33.3,33.3,163.9,160.0,160.0,-123.9,-126.7,-126.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.167,91.2,101.54,84.62,101.54,-0.364,6,0,1,0.0,1.0,0.0,1,1,1,1,25391,25713,25756,25756,25717,25685,25685,25958,25973,25973,19301,13613,19301,13019,22618,23475,1,1,22860,23456,17800,15455,24869,13775,13772,25993,22860,23689,22860,23689,22860,1,2:36,2018,2019
2018-19,201158,Marco Belinelli,Marco,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,17.6,93.6,92.5,92.5,86.8,80.0,80.0,6.9,12.5,12.5,0.077,1.0,12.5,0.0,0.087,0.049,12.5,12.5,0.167,0.167,0.167,0.173,104.48,109.4,91.17,109.4,-0.029,40,1,6,1.0,6.0,0.167,1,1,1,1,18133,19990,20424,20424,3138,1720,1720,9668,7520,7523,15634,7758,14025,13019,16602,18227,17219,17412,22389,23135,14552,14623,9425,3954,3954,24140,19280,14888,19280,14888,22155,1,17:33,2018,2019
2018-19,202700,Donatas Motiejunas,Donatas,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,2.6,40.0,33.3,33.3,163.9,160.0,160.0,-123.9,-126.7,-126.7,0.0,0.0,0.0,0.333,0.0,0.167,66.7,66.7,1.0,1.0,0.429,0.5,91.2,101.54,84.62,101.54,-0.091,6,1,1,1.0,1.0,1.0,1,1,1,1,25391,25713,25756,25756,25717,25685,25685,25958,25973,25973,19301,13613,19301,57,22618,2943,25950,25952,467,693,153,73,24869,13775,13772,25328,19280,23689,19280,23689,1,1,2:36,2018,2019
2018-19,1627854,Bryn Forbes,Bryn,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,26.2,122.6,121.2,121.2,99.0,100.0,100.0,23.6,21.2,21.2,0.091,0.0,20.0,0.0,0.143,0.075,0.0,0.0,0.563,0.592,0.133,0.147,94.28,94.35,78.63,94.35,0.101,52,3,8,3.0,8.0,0.375,1,1,1,1,10727,4820,5562,5562,7789,7591,7591,4195,4759,4759,14378,13613,8700,13019,10209,13125,1,1,10169,10522,19097,17990,23356,23281,23281,11420,12305,11313,12305,11313,16046,1,26:12,2018,2019
2018-19,1627751,Jakob Poeltl,Jakob,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,19.8,85.5,87.2,87.2,100.6,97.4,97.4,-15.1,-10.3,-10.3,0.182,0.0,40.0,0.04,0.053,0.045,0.0,0.0,0.667,0.667,0.067,0.07,93.81,94.39,78.66,94.39,0.074,39,2,3,2.0,3.0,0.667,1,1,1,1,16306,22613,22142,22142,8765,6896,6896,18621,16892,16896,7923,13613,1648,9344,20269,18784,1,1,5741,6936,24457,24437,23671,23245,23245,15154,15736,20488,15736,20488,3022,1,19:50,2018,2019
2018-19,202722,Dāvis Bertāns,Dāvis,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,19.7,102.1,107.3,107.3,92.8,88.1,88.1,9.4,19.2,19.2,0.077,0.0,10.0,0.0,0.125,0.068,0.0,0.0,0.5,0.5,0.2,0.2,100.9,100.95,84.12,100.95,0.084,41,3,9,3.0,9.0,0.333,1,1,1,1,16395,15874,12963,12963,5011,3472,3472,8703,5292,5292,15634,13613,15934,13019,12057,14438,1,1,11694,14624,10075,11145,15136,14734,14734,13793,12305,9647,12305,9647,17130,1,19:44,2018,2019
2018-19,202347,Quincy Pondexter,Quincy,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,2.6,40.0,33.3,33.3,163.9,160.0,160.0,-123.9,-126.7,-126.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,101.54,84.62,101.54,0.0,6,0,0,0.0,0.0,0.0,1,1,1,1,25391,25713,25756,25756,25717,25685,25685,25958,25973,25973,19301,13613,19301,13019,22618,23475,1,1,22860,23456,25377,25378,24869,13775,13772,22068,22860,25092,22860,25092,22860,1,2:36,2018,2019
2018-19,1628401,Derrick White,Derrick,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,27.9,121.3,120.0,120.0,99.0,100.0,100.0,22.3,20.0,20.0,0.15,0.0,27.3,0.0,0.2,0.105,0.0,0.0,0.875,0.875,0.127,0.132,93.86,93.93,78.28,93.93,0.164,55,6,8,6.0,8.0,0.75,1,1,1,1,9226,5321,5954,5954,7816,7591,7591,4519,5026,5032,9960,13613,5250,13019,5604,8422,1,1,1840,1854,19903,19740,23627,23625,23625,4634,4937,11313,4937,11313,1866,1,27:51,2018,2019
2018-19,1629022,Lonnie Walker IV,Lonnie,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,3.9,71.4,62.5,62.5,126.9,111.1,111.1,-55.5,-48.6,-48.6,0.0,0.0,0.0,0.0,0.167,0.1,0.0,0.0,0.0,0.0,0.111,0.125,92.36,105.52,87.93,105.52,0.0,8,0,1,0.0,1.0,0.0,1,1,1,1,24856,24734,25149,25149,22201,14718,14718,24996,24555,24555,19301,13613,19301,13019,8046,9003,1,1,22860,23456,21425,20583,24441,7746,7746,22068,22860,23689,22860,23689,22860,1,3:52,2018,2019
2018-19,201942,DeMar DeRozan,DeMar,1610612759,SAS,San Antonio Spurs,21801227,2019-04-10T00:00:00,SAS vs. DAL,W,33.7,118.5,122.1,122.1,93.4,92.5,92.5,25.1,29.5,29.5,0.16,2.0,16.7,0.03,0.108,0.071,8.3,8.5,0.467,0.539,0.263,0.258,97.07,96.05,80.04,96.05,0.128,68,7,15,7.0,15.0,0.467,1,1,1,1,4096,6587,5165,5165,5238,4825,4825,3816,2920,2920,9330,4020,10938,11295,14253,13669,13271,13773,14931,12985,4174,5076,20788,21721,21721,8081,3482,3138,3482,3138,12018,1,33:44,2018,2019
