SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2015-16,1610612748,MIA,Miami Heat,0041500217,2016-05-15T00:00:00,MIA @ TOR,L,48.0,9.0,6.8,4.5,30.0,12.8,20.3,12.0,31.5,0,0,0,87,11,108,117,146,78,108,171,131,97,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500217,2016-05-15T00:00:00,TOR vs. MIA,W,48.0,12.8,20.3,12.0,31.5,9.0,6.8,4.5,30.0,0,0,0,1,11,54,1,37,62,55,38,20,85,1.0
2015-16,1610612748,MIA,Miami Heat,0041500216,2016-05-13T00:00:00,MIA vs. TOR,W,48.0,4.5,10.5,3.8,33.0,4.5,9.8,9.0,34.5,0,0,0,1,11,161,65,154,52,6,87,87,122,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500216,2016-05-13T00:00:00,TOR @ MIA,L,48.0,4.5,9.8,9.0,34.5,4.5,10.5,3.8,33.0,0,0,0,87,11,161,76,76,44,6,99,13,112,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500236,2016-05-12T00:00:00,OKC vs. SAS,W,48.0,9.8,13.5,15.8,42.0,8.3,12.8,3.8,42.0,0,0,0,1,11,98,25,9,4,47,129,13,164,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0041500236,2016-05-12T00:00:00,SAS @ OKC,L,48.0,8.3,12.8,3.8,42.0,9.8,13.5,15.8,42.0,0,0,0,87,11,119,34,154,4,67,140,159,164,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0041500225,2016-05-11T00:00:00,POR @ GSW,L,48.0,12.0,14.3,19.5,22.5,6.8,6.0,13.5,31.5,0,0,0,87,11,67,17,4,142,19,29,142,97,1.0
2015-16,1610612744,GSW,Golden State Warriors,0041500225,2016-05-11T00:00:00,GSW vs. POR,W,48.0,6.8,6.0,13.5,31.5,12.0,14.3,19.5,22.5,0,0,0,1,11,143,136,25,62,95,149,168,21,1.0
2015-16,1610612748,MIA,Miami Heat,0041500215,2016-05-11T00:00:00,MIA @ TOR,L,48.0,7.5,12.8,3.8,25.5,10.5,16.5,6.0,31.5,0,0,0,87,11,127,34,154,118,76,163,37,97,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500215,2016-05-11T00:00:00,TOR vs. MIA,W,48.0,10.5,16.5,6.0,31.5,7.5,12.8,3.8,25.5,0,0,0,1,11,90,9,119,62,31,129,13,46,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0041500235,2016-05-10T00:00:00,SAS vs. OKC,L,48.0,13.5,12.8,9.8,28.5,5.3,10.5,10.5,24.0,0,0,0,87,11,41,34,69,92,13,99,106,32,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500235,2016-05-10T00:00:00,OKC @ SAS,W,48.0,5.3,10.5,10.5,24.0,13.5,12.8,9.8,28.5,0,0,0,1,11,159,65,57,128,121,129,98,72,1.0
2015-16,1610612748,MIA,Miami Heat,0041500214,2016-05-09T00:00:00,MIA vs. TOR,W,53.0,12.2,5.4,10.2,36.7,12.9,5.4,8.2,25.8,0,0,0,1,1,66,145,68,25,120,27,76,56,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0041500224,2016-05-09T00:00:00,POR vs. GSW,L,53.0,13.6,16.3,7.5,27.2,16.3,7.5,19.0,27.2,0,0,0,87,1,39,11,108,102,152,58,167,69,1.0
2015-16,1610612744,GSW,Golden State Warriors,0041500224,2016-05-09T00:00:00,GSW @ POR,W,53.0,16.3,7.5,19.0,27.2,13.6,16.3,7.5,27.2,0,0,0,1,1,20,115,6,102,133,162,64,69,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500214,2016-05-09T00:00:00,TOR @ MIA,L,53.0,12.9,5.4,8.2,25.8,12.2,5.4,10.2,36.7,0,0,0,87,1,53,145,97,117,107,27,105,148,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0041500234,2016-05-08T00:00:00,SAS @ OKC,L,48.0,9.8,7.5,14.3,36.0,13.5,10.5,11.3,36.0,0,0,0,87,11,98,107,18,26,121,99,117,131,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0041500204,2016-05-08T00:00:00,ATL vs. CLE,L,48.0,9.8,10.5,3.8,37.5,12.8,12.0,6.8,19.5,0,0,0,87,11,98,65,154,19,108,119,56,8,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500234,2016-05-08T00:00:00,OKC vs. SAS,W,48.0,13.5,10.5,11.3,36.0,9.8,7.5,14.3,36.0,0,0,0,1,11,41,65,43,26,67,59,149,131,1.0
2015-16,1610612739,CLE,Cleveland Cavaliers,0041500204,2016-05-08T00:00:00,CLE @ ATL,W,48.0,12.8,12.0,6.8,19.5,9.8,10.5,3.8,37.5,0,0,0,1,11,54,45,110,162,67,99,13,149,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500213,2016-05-07T00:00:00,TOR @ MIA,W,48.0,9.0,5.3,3.0,22.5,7.5,8.3,5.3,28.5,0,0,0,1,11,108,147,162,142,31,68,29,72,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0041500223,2016-05-07T00:00:00,POR vs. GSW,W,48.0,10.5,9.0,6.0,25.5,9.8,10.5,1.5,30.0,0,0,0,1,11,90,87,119,118,67,99,5,85,1.0
2015-16,1610612744,GSW,Golden State Warriors,0041500223,2016-05-07T00:00:00,GSW @ POR,L,48.0,9.8,10.5,1.5,30.0,10.5,9.0,6.0,25.5,0,0,0,87,11,98,65,166,78,76,78,37,46,1.0
2015-16,1610612748,MIA,Miami Heat,0041500213,2016-05-07T00:00:00,MIA vs. TOR,L,48.0,7.5,8.3,5.3,28.5,9.0,5.3,3.0,22.5,0,0,0,87,11,127,97,137,92,55,22,8,21,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0041500233,2016-05-06T00:00:00,SAS @ OKC,W,48.0,10.5,8.3,12.8,15.0,6.8,12.0,11.3,30.0,0,0,0,1,11,90,97,32,170,19,119,117,85,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500233,2016-05-06T00:00:00,OKC vs. SAS,L,48.0,6.8,12.0,11.3,30.0,10.5,8.3,12.8,15.0,0,0,0,87,11,143,45,43,78,76,68,137,1,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0041500203,2016-05-06T00:00:00,ATL vs. CLE,L,48.0,20.3,6.8,7.5,34.5,16.5,13.5,7.5,22.5,0,0,0,87,11,5,117,98,44,154,140,66,21,1.0
2015-16,1610612739,CLE,Cleveland Cavaliers,0041500203,2016-05-06T00:00:00,CLE @ ATL,W,48.0,16.5,13.5,7.5,22.5,20.3,6.8,7.5,34.5,0,0,0,1,11,17,25,98,142,168,38,66,122,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500212,2016-05-05T00:00:00,TOR vs. MIA,W,53.0,16.3,8.2,3.4,28.5,9.5,6.8,1.4,31.2,0,0,0,1,1,20,106,161,91,66,57,4,96,1.0
2015-16,1610612748,MIA,Miami Heat,0041500212,2016-05-05T00:00:00,MIA @ TOR,L,53.0,9.5,6.8,1.4,31.2,16.3,8.2,3.4,28.5,0,0,0,87,1,107,116,169,77,152,67,12,82,1.0
2015-16,1610612739,CLE,Cleveland Cavaliers,0041500202,2016-05-04T00:00:00,CLE vs. ATL,W,48.0,21.8,6.8,12.0,18.0,1.5,9.0,5.3,24.0,0,0,0,1,11,4,117,37,166,2,78,29,32,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0041500202,2016-05-04T00:00:00,ATL @ CLE,L,48.0,1.5,9.0,5.3,24.0,21.8,6.8,12.0,18.0,0,0,0,87,11,170,87,137,128,169,38,131,5,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0041500222,2016-05-03T00:00:00,POR @ GSW,L,48.0,8.3,7.5,14.3,21.0,15.8,11.3,6.0,42.0,0,0,0,87,11,119,107,18,153,151,109,37,164,1.0
2015-16,1610612744,GSW,Golden State Warriors,0041500222,2016-05-03T00:00:00,GSW vs. POR,W,48.0,15.8,11.3,6.0,42.0,8.3,7.5,14.3,21.0,0,0,0,1,11,22,55,119,4,47,59,149,12,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500211,2016-05-03T00:00:00,TOR vs. MIA,L,53.0,14.9,2.7,6.1,29.9,10.9,8.8,8.8,29.9,0,0,0,87,1,31,166,118,89,84,77,86,83,1.0
2015-16,1610612748,MIA,Miami Heat,0041500211,2016-05-03T00:00:00,MIA @ TOR,W,53.0,10.9,8.8,8.8,29.9,14.9,2.7,6.1,29.9,0,0,0,1,1,89,96,87,89,142,7,55,83,1.0
2015-16,1610612739,CLE,Cleveland Cavaliers,0041500201,2016-05-02T00:00:00,CLE vs. ATL,W,48.0,6.8,10.5,10.5,24.0,9.0,9.0,6.0,27.0,0,0,0,1,11,143,65,57,128,55,78,37,57,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0041500201,2016-05-02T00:00:00,ATL @ CLE,L,48.0,9.0,9.0,6.0,27.0,6.8,10.5,10.5,24.0,0,0,0,87,11,108,87,119,105,19,99,106,32,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0041500232,2016-05-02T00:00:00,SAS vs. OKC,L,48.0,18.0,6.8,10.5,36.0,9.8,7.5,15.8,28.5,0,0,0,87,11,12,117,57,26,67,59,159,72,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500232,2016-05-02T00:00:00,OKC @ SAS,W,48.0,9.8,7.5,15.8,28.5,18.0,6.8,10.5,36.0,0,0,0,1,11,98,107,9,92,161,38,106,131,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0041500221,2016-05-01T00:00:00,POR @ GSW,L,48.0,9.0,9.8,8.3,34.5,7.5,12.8,14.3,31.5,0,0,0,87,11,108,76,88,44,31,129,149,97,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500117,2016-05-01T00:00:00,TOR vs. IND,W,48.0,13.5,12.8,9.0,28.5,6.8,2.3,6.0,30.0,0,0,0,1,11,41,34,76,92,19,4,37,85,1.0
2015-16,1610612744,GSW,Golden State Warriors,0041500221,2016-05-01T00:00:00,GSW vs. POR,W,48.0,7.5,12.8,14.3,31.5,9.0,9.8,8.3,34.5,0,0,0,1,11,127,34,18,62,55,87,77,122,1.0
2015-16,1610612754,IND,Indiana Pacers,0041500117,2016-05-01T00:00:00,IND @ TOR,L,48.0,6.8,2.3,6.0,30.0,13.5,12.8,9.0,28.5,0,0,0,87,11,143,167,119,78,121,129,87,72,1.0
2015-16,1610612748,MIA,Miami Heat,0041500127,2016-05-01T00:00:00,MIA vs. CHA,W,48.0,13.5,13.5,7.5,43.5,4.5,3.8,1.5,16.5,0,0,0,1,11,41,25,98,3,6,11,5,4,1.0
2015-16,1610612766,CHA,Charlotte Hornets,0041500127,2016-05-01T00:00:00,CHA @ MIA,L,48.0,4.5,3.8,1.5,16.5,13.5,13.5,7.5,43.5,0,0,0,87,11,161,155,166,169,121,140,66,170,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500231,2016-04-30T00:00:00,OKC @ SAS,L,48.0,12.8,6.0,9.0,25.5,6.8,4.5,13.5,31.5,0,0,0,87,11,54,136,76,118,19,19,142,97,1.0
2015-16,1610612759,SAS,San Antonio Spurs,0041500231,2016-04-30T00:00:00,SAS vs. OKC,W,48.0,6.8,4.5,13.5,31.5,12.8,6.0,9.0,25.5,0,0,0,1,11,143,152,25,62,108,29,87,46,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0041500176,2016-04-29T00:00:00,POR vs. LAC,W,48.0,6.8,20.3,6.0,27.0,11.3,14.3,6.0,37.5,0,0,0,1,11,143,1,119,105,85,149,37,149,1.0
2015-16,1610612746,LAC,LA Clippers,0041500176,2016-04-29T00:00:00,LAC @ POR,L,48.0,11.3,14.3,6.0,37.5,6.8,20.3,6.0,27.0,0,0,0,87,11,79,17,119,19,19,171,37,57,1.0
2015-16,1610612754,IND,Indiana Pacers,0041500116,2016-04-29T00:00:00,IND vs. TOR,W,48.0,15.0,6.0,15.8,28.5,9.0,18.0,9.8,24.0,0,0,0,1,11,24,136,9,92,55,166,98,32,1.0
2015-16,1610612748,MIA,Miami Heat,0041500126,2016-04-29T00:00:00,MIA @ CHA,W,48.0,9.0,14.3,6.0,28.5,10.5,6.8,6.8,39.0,0,0,0,1,11,108,17,119,92,76,38,56,155,1.0
2015-16,1610612766,CHA,Charlotte Hornets,0041500126,2016-04-29T00:00:00,CHA vs. MIA,L,48.0,10.5,6.8,6.8,39.0,9.0,14.3,6.0,28.5,0,0,0,87,11,90,117,110,13,55,149,37,72,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500116,2016-04-29T00:00:00,TOR @ IND,L,48.0,9.0,18.0,9.8,24.0,15.0,6.0,15.8,28.5,0,0,0,87,11,108,6,69,128,143,29,159,72,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0041500136,2016-04-28T00:00:00,ATL @ BOS,W,48.0,12.0,3.0,9.0,36.0,13.5,6.8,7.5,36.0,0,0,0,1,11,67,163,76,26,121,38,66,131,1.0
2015-16,1610612738,BOS,Boston Celtics,0041500136,2016-04-28T00:00:00,BOS vs. ATL,L,48.0,13.5,6.8,7.5,36.0,12.0,3.0,9.0,36.0,0,0,0,87,11,41,117,98,26,95,8,87,131,1.0
2015-16,1610612766,CHA,Charlotte Hornets,0041500125,2016-04-27T00:00:00,CHA @ MIA,W,48.0,12.0,3.8,3.0,25.5,6.8,9.0,9.8,36.0,0,0,0,1,11,67,155,162,118,19,78,98,131,1.0
2015-16,1610612744,GSW,Golden State Warriors,0041500145,2016-04-27T00:00:00,GSW vs. HOU,W,48.0,18.8,0.0,19.5,30.0,9.8,18.0,8.3,24.0,0,0,0,1,11,8,172,4,78,67,166,77,32,
2015-16,1610612748,MIA,Miami Heat,0041500125,2016-04-27T00:00:00,MIA vs. CHA,L,48.0,6.8,9.0,9.8,36.0,12.0,3.8,3.0,25.5,0,0,0,87,11,143,87,69,26,95,11,8,46,1.0
2015-16,1610612746,LAC,LA Clippers,0041500175,2016-04-27T00:00:00,LAC vs. POR,L,48.0,6.8,9.8,10.5,39.0,9.0,6.8,18.0,27.0,0,0,0,87,11,143,76,57,13,55,38,166,57,
2015-16,1610612745,HOU,Houston Rockets,0041500145,2016-04-27T00:00:00,HOU @ GSW,L,48.0,9.8,18.0,8.3,24.0,18.8,0.0,19.5,30.0,0,0,0,87,11,98,6,88,128,162,1,168,85,
2015-16,1610612757,POR,Portland Trail Blazers,0041500175,2016-04-27T00:00:00,POR @ LAC,W,48.0,9.0,6.8,18.0,27.0,6.8,9.8,10.5,39.0,0,0,0,1,11,108,117,7,105,19,87,106,155,
2015-16,1610612754,IND,Indiana Pacers,0041500115,2016-04-26T00:00:00,IND @ TOR,L,48.0,4.5,10.5,12.0,19.5,14.3,8.3,8.3,30.0,0,0,0,87,11,161,65,37,162,135,68,77,85,1.0
2015-16,1610612738,BOS,Boston Celtics,0041500135,2016-04-26T00:00:00,BOS @ ATL,L,48.0,6.8,12.0,6.0,24.0,12.8,6.0,14.3,33.0,0,0,0,87,11,143,45,119,128,108,29,149,112,1.0
2015-16,1610612737,ATL,Atlanta Hawks,0041500135,2016-04-26T00:00:00,ATL vs. BOS,W,48.0,12.8,6.0,14.3,33.0,6.8,12.0,6.0,24.0,0,0,0,1,11,54,136,18,52,19,119,37,32,1.0
2015-16,1610612761,TOR,Toronto Raptors,0041500115,2016-04-26T00:00:00,TOR vs. IND,W,48.0,14.3,8.3,8.3,30.0,4.5,10.5,12.0,19.5,0,0,0,1,11,32,97,88,78,6,99,131,8,1.0
2015-16,1610612748,MIA,Miami Heat,0041500124,2016-04-25T00:00:00,MIA @ CHA,L,48.0,7.5,3.8,0.0,22.5,13.5,7.5,6.8,33.0,0,0,0,87,11,127,155,171,142,121,59,56,112,1.0
2015-16,1610612760,OKC,Oklahoma City Thunder,0041500165,2016-04-25T00:00:00,OKC vs. DAL,W,48.0,12.8,12.8,13.5,31.5,2.3,11.3,0.0,24.0,0,0,0,1,11,54,34,25,62,4,109,1,32,1.0
2015-16,1610612746,LAC,LA Clippers,0041500174,2016-04-25T00:00:00,LAC @ POR,L,48.0,12.8,6.8,4.5,22.5,6.8,11.3,7.5,28.5,0,0,0,87,11,54,117,146,142,19,109,66,72,1.0
2015-16,1610612742,DAL,Dallas Mavericks,0041500165,2016-04-25T00:00:00,DAL @ OKC,L,48.0,2.3,11.3,0.0,24.0,12.8,12.8,13.5,31.5,0,0,0,87,11,169,55,171,128,108,129,142,97,1.0
2015-16,1610612757,POR,Portland Trail Blazers,0041500174,2016-04-25T00:00:00,POR vs. LAC,W,48.0,6.8,11.3,7.5,28.5,12.8,6.8,4.5,22.5,0,0,0,1,11,143,55,98,92,108,38,20,21,1.0
