group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,203957,Danté Exum,Danté,1610612742,DAL,28.0,1,0,1,0.0,0.0116666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,87,79,15,79,119,33,38,18,48,1,1,1,1,27,1,1,53,92,DAL
Players,1630702,Jaden Hardy,Jaden,1610612742,DAL,21.0,1,1,0,1.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,87,47,1,1,105,33,38,18,48,1,1,1,1,27,1,1,53,92,DAL
Players,1629655,Daniel Gafford,Daniel,1610612742,DAL,25.0,6,3,3,0.5,8.418333333333333,0,2,0,2,1,2,0,0,0,0,2,0,3.2,19,22,91,41,65,33,13,18,30,41,48,1,1,27,1,80,53,73,DAL
Players,1630182,Josh Green,Josh,1610612742,DAL,23.0,7,3,4,0.429,5.036666666666667,0,0,0,0,3,2,0,6,0,0,2,0,1.2,7,22,105,59,81,33,38,18,48,63,48,1,52,27,1,80,53,84,DAL
Players,1641726,Dereck Lively II,Dereck,1610612742,DAL,20.0,7,4,3,0.571,26.975,0,2,0,10,7,4,2,20,0,1,1,5,22.5,7,15,91,33,13,33,13,18,3,90,66,72,100,27,97,50,5,21,DAL
Players,202681,Kyrie Irving,Kyrie,1610612742,DAL,32.0,11,6,5,0.545,43.196666666666665,0,7,0,8,12,8,4,40,0,2,3,4,43.0,1,1,113,38,2,33,1,18,6,110,90,90,118,27,109,99,14,3,DAL
Players,1629029,Luka Dončić,Luka,1610612742,DAL,25.0,11,6,5,0.545,40.65166666666666,7,3,2,4,9,6,4,36,0,2,3,7,55.8,1,1,113,38,3,1,7,5,19,98,81,90,117,27,109,99,2,2,DAL
Players,1628467,Maxi Kleber,Maxi,1610612742,DAL,32.0,3,1,2,0.333,7.788333333333333,0,0,0,0,2,0,0,16,0,0,0,0,5.4,47,47,60,62,66,33,38,18,48,50,1,1,92,27,1,1,53,62,DAL
Players,1629023,P.J. Washington,P.J.,1610612742,DAL,25.0,11,6,5,0.545,44.63666666666666,3,3,3,0,12,8,4,40,0,2,8,4,29.1,1,1,113,38,1,9,7,3,48,110,90,90,118,27,109,119,14,15,DAL
Players,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,32.0,4,2,2,0.5,9.436666666666667,0,0,0,0,7,4,4,10,0,0,1,0,3.2,46,35,60,41,58,33,38,18,48,90,66,90,73,27,1,50,53,73,DAL
Players,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,27.0,10,6,4,0.6,36.63166666666667,0,2,2,2,7,6,2,32,1,2,5,1,15.9,4,1,105,23,10,33,13,5,30,90,81,72,114,8,109,110,36,30,DAL
