group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,203939,Dwight Powell,Dwight,1610612742,DAL,32.0,6,4,2,0.667,1.6,108.3,104.8,104.8,102.6,86.4,86.4,5.7,18.4,18.4,0.25,0.0,100.0,0.067,0.125,0.087,0.0,0.0,0.0,1.136,0.0,0.017,97.66,108.12,90.1,108.12,0.111,21,0,0,0.0,0.0,0.0,308,261,98,70,370,237,237,237,139,63,63,170,90,90,53,228,1,117,173,175,1,1,355,3,412,412,279,134,134,148,355,399,355,399,355,DAL
Players,202681,Kyrie Irving,Kyrie,1610612742,DAL,32.0,20,16,4,0.8,3.8,136.4,132.7,132.7,108.0,101.3,101.3,28.4,31.4,31.4,0.156,2.33,10.8,0.014,0.093,0.054,4.6,4.6,0.689,0.759,0.305,0.322,97.03,101.41,84.51,101.41,0.218,171,27,45,1.4,2.3,0.6,157,56,164,35,62,40,33,33,198,158,158,54,40,40,125,67,240,279,249,294,228,227,60,48,43,46,292,252,252,33,23,43,8,20,56,DAL
Players,1629029,Luka Dončić,Luka,1610612742,DAL,25.0,28,20,8,0.714,3.4,126.0,124.4,124.4,110.7,108.1,108.1,15.3,16.3,16.3,0.375,4.0,26.7,0.0,0.213,0.104,6.7,6.9,0.554,0.614,0.276,0.277,98.42,100.24,83.54,100.24,0.197,213,21,46,0.8,1.6,0.457,87,20,263,56,112,88,64,64,232,242,242,117,101,101,15,23,75,298,64,126,261,265,133,131,54,66,260,279,279,43,39,41,54,57,173,DAL
Players,1629023,P.J. Washington,P.J.,1610612742,DAL,25.0,31,16,15,0.516,2.9,126.1,120.7,120.7,112.3,111.3,111.3,13.8,9.3,9.3,0.081,5.0,12.5,0.026,0.143,0.091,2.5,2.5,0.417,0.462,0.175,0.183,96.72,99.27,82.72,99.27,0.085,184,11,30,0.4,1.0,0.367,53,56,399,197,205,86,97,97,258,284,284,128,148,148,228,14,207,242,137,162,207,208,266,290,157,164,305,305,305,200,94,74,179,155,255,DAL
Players,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,27.0,18,12,6,0.667,1.5,102.0,92.5,92.5,104.5,103.1,103.1,-2.5,-10.5,-10.5,0.0,0.0,0.0,0.05,0.125,0.083,0.0,0.0,0.5,0.59,0.11,0.13,107.6,113.7,94.75,113.7,0.114,67,4,8,0.2,0.4,0.5,173,121,218,70,375,294,332,332,150,177,177,244,299,299,308,228,308,157,173,192,1,1,159,150,304,278,79,82,82,141,191,211,264,313,103,DAL
Players,1641726,Dereck Lively II,Dereck,1610612742,DAL,20.0,17,13,4,0.765,2.4,137.5,137.5,137.5,99.8,95.7,95.7,37.7,41.8,41.8,0.053,2.0,28.6,0.2,0.188,0.193,14.3,12.9,1.0,0.84,0.048,0.058,89.73,91.4,76.16,91.4,0.12,88,3,3,0.2,0.2,1.0,187,99,164,42,270,34,23,23,107,101,101,32,26,26,274,75,62,8,79,21,380,371,3,28,404,399,421,443,443,131,216,299,295,391,1,DAL
Players,1630182,Josh Green,Josh,1610612742,DAL,23.0,17,13,4,0.765,2.0,143.3,141.3,141.3,102.2,98.6,98.6,41.1,42.8,42.8,0.125,0.0,17.6,0.03,0.114,0.074,0.0,0.0,0.708,0.727,0.157,0.168,100.98,103.49,86.25,103.49,0.16,75,7,12,0.4,0.7,0.583,187,99,164,42,338,25,14,14,136,117,117,28,24,24,155,228,147,225,196,227,1,1,57,62,189,182,185,199,199,70,152,176,156,215,67,DAL
Players,202693,Markieff Morris,Markieff,1610612742,DAL,34.0,2,2,0,1.0,0.1,227.3,100.0,100.0,300.0,300.0,300.0,-72.7,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.17,520.48,433.73,520.48,0.0,2,0,0,0.0,0.0,0.0,393,315,1,1,451,1,270,270,467,467,467,439,464,464,308,228,308,298,355,379,1,1,355,367,412,413,16,17,17,357,355,399,355,399,355,DAL
Players,1628467,Maxi Kleber,Maxi,1610612742,DAL,32.0,15,11,4,0.733,2.5,146.3,141.2,141.2,114.7,109.5,109.5,31.6,31.7,31.7,0.242,0.0,50.0,0.038,0.122,0.09,0.0,0.0,0.286,0.381,0.088,0.093,103.04,107.33,89.44,107.33,0.051,85,2,7,0.1,0.5,0.286,204,138,164,52,261,20,15,15,280,261,261,42,39,39,66,228,8,198,180,170,1,1,334,320,349,353,134,138,138,288,252,220,323,306,319,DAL
Players,203957,Danté Exum,Danté,1610612742,DAL,28.0,14,11,3,0.786,2.9,135.5,132.2,132.2,105.1,104.1,104.1,30.4,28.1,28.1,0.074,0.67,7.7,0.0,0.14,0.075,11.5,11.6,0.789,0.819,0.25,0.259,93.61,95.27,79.39,95.27,0.149,87,11,19,0.8,1.4,0.579,215,138,132,40,213,43,35,35,158,194,194,47,45,45,238,196,272,298,154,220,353,355,34,32,71,78,381,396,396,84,94,137,47,80,71,DAL
Players,1629655,Daniel Gafford,Daniel,1610612742,DAL,25.0,18,7,11,0.389,2.6,93.8,89.0,89.0,129.8,127.4,127.4,-36.0,-38.3,-38.3,0.038,0.5,7.1,0.125,0.214,0.17,14.3,14.3,0.727,0.727,0.124,0.133,98.54,101.94,84.95,101.94,0.111,91,8,11,0.4,0.6,0.727,173,200,324,338,252,348,350,350,402,420,420,395,410,410,293,207,279,43,60,36,380,385,52,61,278,272,254,241,241,148,137,183,141,239,31,DAL
Players,1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612742,DAL,21.0,1,1,0,1.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,-300.0,-300.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1200.0,1000.0,1200.0,0.0,1,0,0,0.0,0.0,0.0,420,359,1,1,458,439,439,439,467,467,467,468,468,468,308,228,308,298,355,379,1,1,355,367,412,413,10,9,9,357,355,399,355,399,355,DAL
Players,1630702,Jaden Hardy,Jaden,1610612742,DAL,21.0,5,4,1,0.8,1.3,139.4,125.0,125.0,100.0,100.0,100.0,39.4,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.214,0.255,86.38,91.09,75.91,91.09,0.043,12,1,3,0.2,0.6,0.333,320,261,29,35,397,30,58,58,112,122,122,30,56,56,308,228,308,298,355,379,1,1,159,246,98,81,435,444,444,307,290,299,276,242,278,DAL
Players,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,32.0,25,18,7,0.72,2.1,137.9,134.1,134.1,110.8,103.6,103.6,27.1,30.6,30.6,0.067,3.0,9.4,0.037,0.085,0.062,3.1,3.2,0.391,0.501,0.204,0.209,102.08,106.91,89.09,106.91,0.08,126,7,23,0.3,0.9,0.304,119,28,243,54,317,33,29,29,237,185,185,58,42,42,256,43,259,202,264,269,216,218,284,244,115,121,149,143,143,217,152,115,225,166,311,DAL
