group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1630639,A.J. Lawson,A.J.,1610612742,DAL,23.0,2,1,1,0.5,4.675,0,0,0,0,4,4,5,8,0,2,0,0,3.0,393,359,29,200,386,226,238,169,329,142,146,238,120,218,341,1,310,377
Players,1629655,Daniel Gafford,Daniel,1610612742,DAL,25.0,18,7,11,0.389,46.38166666666667,6,6,4,16,10,19,8,54,5,1,9,3,53.3,173,200,324,338,180,71,76,46,71,240,319,302,321,14,257,373,182,137
Players,203957,Danté Exum,Danté,1610612742,DAL,28.0,14,11,3,0.786,40.305,0,3,0,6,10,1,8,22,0,0,6,2,41.2,215,138,132,40,196,226,151,169,172,240,86,302,211,218,1,301,207,175
Players,1641726,Dereck Lively II,Dereck,1610612742,DAL,20.0,17,13,4,0.765,41.49,0,4,0,6,12,12,10,34,4,0,5,2,45.4,187,99,164,42,191,226,118,169,172,267,259,336,259,19,1,273,207,164
Players,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,27.0,18,12,6,0.667,27.863333333333333,0,4,0,8,8,5,8,24,2,0,3,3,24.2,173,121,218,70,241,226,118,169,140,216,164,302,223,61,1,199,182,230
Players,203939,Dwight Powell,Dwight,1610612742,DAL,32.0,6,4,2,0.667,9.545,0,0,0,0,0,0,0,0,0,0,1,1,6.4,308,261,98,70,339,226,238,169,329,1,1,1,1,218,1,104,252,341
Players,1630702,Jaden Hardy,Jaden,1610612742,DAL,21.0,5,4,1,0.8,6.323333333333333,0,0,0,0,2,0,0,6,0,0,0,1,3.0,320,261,29,35,367,226,238,169,329,79,1,1,93,218,1,1,252,377
Players,1630182,Josh Green,Josh,1610612742,DAL,23.0,17,13,4,0.765,33.625,2,3,2,8,5,5,3,20,0,1,5,2,39.5,187,99,164,42,219,158,151,106,140,158,164,174,202,218,257,273,207,177
Players,202681,Kyrie Irving,Kyrie,1610612742,DAL,32.0,20,16,4,0.8,75.96666666666667,10,8,6,30,9,8,14,44,1,2,5,15,106.1,157,56,164,35,121,34,51,25,31,230,215,383,292,126,341,273,41,44
Players,1629029,Luka Dončić,Luka,1610612742,DAL,25.0,28,20,8,0.714,95.52833333333334,12,6,4,18,20,14,21,70,1,2,6,20,139.0,87,20,263,56,77,25,76,46,58,326,273,432,355,126,341,301,26,28
Players,202693,Markieff Morris,Markieff,1610612742,DAL,34.0,2,2,0,1.0,0.1383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,393,315,1,1,450,226,238,169,329,1,1,1,1,218,1,1,310,410
Players,1628467,Maxi Kleber,Maxi,1610612742,DAL,32.0,15,11,4,0.733,37.79,2,2,0,4,11,0,11,22,2,0,7,3,31.2,204,138,164,52,202,158,180,169,208,258,1,348,211,61,1,326,182,199
Players,1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612742,DAL,21.0,1,1,0,1.0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.0,420,359,1,1,459,226,238,169,329,1,1,1,1,218,1,1,310,410
Players,1629023,P.J. Washington,P.J.,1610612742,DAL,25.0,31,16,15,0.516,91.39,2,3,1,16,15,19,10,86,2,2,3,6,74.7,53,56,399,197,90,158,151,162,71,291,319,336,393,61,341,199,119,90
Players,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,32.0,25,18,7,0.72,53.428333333333335,5,8,4,6,7,12,8,44,0,1,2,8,41.9,119,28,243,54,167,85,51,46,172,200,259,302,292,218,257,159,91,174
