season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2015-16,2581,Steve Blake,Steve,1610612765,DET,Detroit Pistons,21501220,2016-04-13T00:00:00,DET @ CLE,W,24.0,0.429,0.571,0.308,0.154,0.692,0.0,0.0,0.231,0.154,0.0,1.0,0.333,0.667,0.2,0.8,5,7,0.714,1,1,1,1,12549,20943,3702,18751,8740,1999,9917,14161,6628,17881,16482,1,9974,938,19184,2996,6175,12208,2409,1.0,24:00,2015,2016
2015-16,203915,Spencer Dinwiddie,Spencer,1610612765,DET,Detroit Pistons,21501220,2016-04-13T00:00:00,DET @ CLE,W,29.0,0.833,0.167,0.5,0.167,0.0,0.0,0.5,0.0,0.333,0.333,0.667,0.0,0.0,0.333,0.667,3,12,0.25,1,1,1,1,8373,9661,14739,14094,8312,11051,9917,1273,12059,13493,13385,6254,10164,2592,17012,4293,11544,5215,19755,1.0,29:00,2015,2016
2015-16,1626169,Stanley Johnson,Stanley,1610612765,DET,Detroit Pistons,21501220,2016-04-13T00:00:00,DET @ CLE,W,31.5,0.786,0.214,0.5,0.333,0.25,0.167,0.25,0.333,0.167,0.333,0.667,0.0,1.0,0.25,0.75,4,14,0.286,1,1,1,1,6280,11227,13603,14094,3778,8772,6797,5921,3480,17656,13385,6254,10164,1,18519,3412,8539,3506,19020,1.0,31:32,2015,2016
2015-16,201229,Anthony Tolliver,Anthony,1610612765,DET,Detroit Pistons,21501220,2016-04-13T00:00:00,DET @ CLE,W,38.6,0.1,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,10,0.5,1,1,1,1,1212,23895,1008,20947,11228,1,9917,14161,12059,18861,16482,15334,1,2592,1,15808,6175,7514,7886,1.0,38:37,2015,2016
2015-16,201975,Jodie Meeks,Jodie,1610612765,DET,Detroit Pistons,21501220,2016-04-13T00:00:00,DET @ CLE,W,26.5,0.4,0.6,0.2,0.1,0.6,0.15,0.2,0.15,0.1,1.0,0.0,0.5,0.5,0.667,0.333,6,15,0.4,1,1,1,1,10433,21296,3194,20180,10509,2448,7524,7670,9572,18659,1,15334,9191,1112,9775,10913,4268,2795,14037,1.0,26:32,2015,2016
2015-16,1626199,Darrun Hilliard,Darrun,1610612765,DET,Detroit Pistons,21501220,2016-04-13T00:00:00,DET @ CLE,W,23.9,0.857,0.143,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,7,0.143,1,1,1,1,12702,9095,15423,14094,1564,11051,9917,1273,12059,18861,1,15334,10164,2592,1,15808,18695,12208,22109,1.0,23:51,2015,2016
2015-16,203382,Aron Baynes,Aron,1610612765,DET,Detroit Pistons,21501220,2016-04-13T00:00:00,DET @ CLE,W,27.8,1.0,0.0,0.714,0.286,0.0,0.0,0.286,0.143,0.429,0.8,0.2,0.0,0.0,0.8,0.2,5,9,0.556,1,1,1,1,9392,1,17277,9061,4847,11051,9917,5065,9651,11029,6045,14520,10164,2592,7589,14313,6175,8964,6726,1.0,27:48,2015,2016
2015-16,203493,Reggie Bullock Jr.,Reggie,1610612765,DET,Detroit Pistons,21501220,2016-04-13T00:00:00,DET @ CLE,W,38.5,0.375,0.625,0.267,0.0,0.6,0.133,0.133,0.0,0.267,1.0,0.0,1.0,0.0,1.0,0.0,5,8,0.625,1,1,1,1,1304,21779,2954,19347,11228,2448,7925,11014,12059,15507,1,15334,1,2592,1,15808,6175,10529,4401,1.0,38:27,2015,2016
2015-16,201202,Joel Anthony,Joel,1610612765,DET,Detroit Pistons,21501220,2016-04-13T00:00:00,DET @ CLE,W,25.2,1.0,0.0,0.857,0.286,0.0,0.0,0.143,0.286,0.571,0.667,0.333,0.0,0.0,0.667,0.333,3,3,1.0,1,1,1,1,11512,1,17277,5878,4847,11051,9917,10320,4859,7414,7446,12045,10164,2592,9775,10913,11544,19997,1,1.0,25:13,2015,2016
2015-16,201229,Anthony Tolliver,Anthony,1610612765,DET,Detroit Pistons,21501213,2016-04-12T00:00:00,DET vs. MIA,L,12.0,0.333,0.667,0.286,0.0,0.429,0.0,0.285,0.0,0.286,1.0,0.0,1.0,0.0,1.0,0.0,2,3,0.667,1,13074,13074,13074,21529,22079,2129,18985,11228,5088,9917,5065,12059,14760,1,15334,1,2592,1,15808,14994,19997,2883,1.0,12:00,2015,2016
