TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612754,Indiana Pacers,IND,72,72,0.483,24.86,44.11,0.564,0.564,0.483,24.86,44.11,0.564,0.0,0.0,0.0,
1610612759,San Antonio Spurs,SAS,72,72,0.458,23.32,41.11,0.567,0.567,0.458,23.32,41.11,0.567,0.0,0.0,0.0,
1610612758,Sacramento Kings,SAC,72,72,0.454,24.31,40.6,0.599,0.599,0.454,24.31,40.6,0.599,0.0,0.0,0.0,
1610612765,Detroit Pistons,DET,72,72,0.461,23.04,39.64,0.581,0.581,0.461,23.04,39.64,0.581,0.0,0.0,0.0,
1610612750,Minnesota Timberwolves,MIN,72,72,0.443,22.71,39.51,0.575,0.575,0.443,22.71,39.51,0.575,0.0,0.0,0.0,
1610612739,Cleveland Cavaliers,CLE,72,71,0.461,23.07,39.43,0.585,0.585,0.461,23.07,39.43,0.585,0.0,0.0,0.0,
1610612762,Utah Jazz,UTA,72,72,0.431,21.47,39.29,0.546,0.546,0.431,21.47,39.29,0.546,0.0,0.0,0.0,
1610612764,Washington Wizards,WAS,72,72,0.424,22.25,38.78,0.574,0.574,0.424,22.25,38.78,0.574,0.0,0.0,0.0,
1610612745,Houston Rockets,HOU,72,72,0.437,22.78,38.58,0.59,0.59,0.437,22.78,38.58,0.59,0.0,0.0,0.0,
1610612744,Golden State Warriors,GSW,72,72,0.435,21.22,38.49,0.551,0.551,0.435,21.22,38.49,0.551,0.0,0.0,0.0,
1610612737,Atlanta Hawks,ATL,72,72,0.431,21.99,38.42,0.572,0.572,0.431,21.99,38.42,0.572,0.0,0.0,0.0,
1610612741,Chicago Bulls,CHI,72,72,0.433,22.21,37.96,0.585,0.585,0.433,22.21,37.96,0.585,0.0,0.0,0.0,
1610612763,Memphis Grizzlies,MEM,72,72,0.422,21.15,37.43,0.565,0.565,0.422,21.15,37.43,0.565,0.0,0.0,0.0,
1610612760,Oklahoma City Thunder,OKC,72,72,0.409,22.26,37.13,0.6,0.6,0.409,22.26,37.13,0.6,0.0,0.0,0.0,
1610612751,Brooklyn Nets,BKN,72,72,0.405,21.08,36.97,0.57,0.57,0.405,21.08,36.97,0.57,0.0,0.0,0.0,
1610612753,Orlando Magic,ORL,72,72,0.411,21.44,36.83,0.582,0.582,0.411,21.44,36.83,0.582,0.0,0.0,0.0,
1610612757,Portland Trail Blazers,POR,72,72,0.417,21.58,36.82,0.586,0.586,0.417,21.58,36.82,0.586,0.0,0.0,0.0,
1610612756,Phoenix Suns,PHX,72,72,0.427,21.6,36.69,0.589,0.589,0.427,21.6,36.69,0.589,0.0,0.0,0.0,
1610612766,Charlotte Hornets,CHA,72,72,0.416,22.13,36.65,0.604,0.604,0.416,22.13,36.65,0.604,0.0,0.0,0.0,
1610612755,Philadelphia 76ers,PHI,72,72,0.422,20.97,36.65,0.572,0.572,0.422,20.97,36.65,0.572,0.0,0.0,0.0,
1610612747,Los Angeles Lakers,LAL,72,71,0.43,21.18,36.64,0.578,0.578,0.43,21.18,36.64,0.578,0.0,0.0,0.0,
1610612752,New York Knicks,NYK,72,72,0.423,20.06,36.21,0.554,0.554,0.423,20.06,36.21,0.554,0.0,0.0,0.0,
1610612738,Boston Celtics,BOS,72,72,0.418,20.35,35.9,0.567,0.567,0.418,20.35,35.9,0.567,0.0,0.0,0.0,
1610612742,Dallas Mavericks,DAL,72,72,0.41,20.35,35.65,0.571,0.571,0.41,20.35,35.65,0.571,0.0,0.0,0.0,
1610612740,New Orleans Pelicans,NOP,72,72,0.398,21.15,35.5,0.596,0.596,0.398,21.15,35.5,0.596,0.0,0.0,0.0,
1610612746,LA Clippers,LAC,72,72,0.412,20.0,35.36,0.566,0.566,0.412,20.0,35.36,0.566,0.0,0.0,0.0,
1610612743,Denver Nuggets,DEN,72,72,0.414,20.93,35.03,0.598,0.598,0.414,20.93,35.03,0.598,0.0,0.0,0.0,
1610612761,Toronto Raptors,TOR,72,72,0.413,20.17,35.01,0.576,0.576,0.413,20.17,35.01,0.576,0.0,0.0,0.0,
1610612749,Milwaukee Bucks,MIL,72,72,0.374,18.89,34.79,0.543,0.543,0.374,18.89,34.79,0.543,0.0,0.0,0.0,
1610612748,Miami Heat,MIA,72,72,0.389,19.21,33.14,0.58,0.58,0.389,19.21,33.14,0.58,0.0,0.0,0.0,
