team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,5,1,4,0.2,55.1,35.3,94.1,0.375,5.9,17.6,0.333,0.0,0.0,0.0,11.8,35.3,47.1,17.6,17.6,0.0,0.0,17.6,41.2,0.0,76.5,-70.6,4,10,15,13,3,8,4,13,13,14,7,16,16,16,7,4,5,8,11,15,12,16,14,15,14,15,ATLANTA HAWKS
1610612738,Boston Celtics,4,2,2,0.5,53.7,42.9,102.4,0.419,11.9,42.9,0.278,21.4,23.8,0.9,16.7,26.2,42.9,26.2,9.5,9.5,4.8,14.3,21.4,28.6,119.0,2.4,8,8,5,8,4,4,1,10,7,3,11,12,13,3,5,11,6,2,7,5,6,15,3,7,6,8,BOSTON CELTICS
1610612741,Chicago Bulls,1,1,0,1.0,39.7,22.2,44.4,0.5,11.1,11.1,1.0,55.6,55.6,1.0,0.0,33.3,33.3,11.1,33.3,11.1,11.1,0.0,22.2,55.6,111.1,66.7,15,10,1,1,16,15,15,5,8,15,1,2,5,1,14,6,12,12,15,2,2,1,4,1,10,2,CHICAGO BULLS
1610612739,Cleveland Cavaliers,7,5,2,0.714,48.6,25.5,80.0,0.318,10.9,38.2,0.286,32.7,47.3,0.692,18.2,30.9,49.1,14.5,12.7,10.9,1.8,7.3,14.5,27.3,94.5,14.5,1,1,5,4,10,13,7,14,9,5,10,8,7,11,4,9,3,10,8,3,10,14,1,9,13,7,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,4,4,0,1.0,46.3,58.6,89.7,0.654,20.7,41.4,0.5,31.0,34.5,0.9,13.8,34.5,48.3,24.1,6.9,3.4,10.3,0.0,24.1,27.6,169.0,82.8,8,3,1,1,12,1,6,1,2,4,2,10,11,3,6,5,4,5,4,14,3,1,6,8,1,1,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,5,3,2,0.6,45.2,31.4,64.7,0.485,13.7,47.1,0.292,41.2,49.0,0.84,5.9,29.4,35.3,17.6,17.6,9.8,2.0,2.0,41.2,25.5,117.6,17.6,4,4,5,6,13,9,13,6,4,2,9,5,6,6,12,10,10,8,11,4,9,7,14,10,7,5,HOUSTON ROCKETS
1610612754,Indiana Pacers,4,0,4,0.0,57.6,24.1,79.3,0.304,10.3,37.9,0.273,3.4,6.9,0.5,6.9,48.3,55.2,13.8,24.1,6.9,10.3,3.4,37.9,10.3,62.1,-55.2,8,14,15,14,2,14,8,15,10,6,12,15,15,14,11,1,2,11,13,8,3,9,13,14,16,14,INDIANA PACERS
1610612746,LA Clippers,5,2,3,0.4,50.7,27.8,66.7,0.417,8.3,25.0,0.333,55.6,66.7,0.833,11.1,22.2,33.3,2.8,5.6,8.3,0.0,0.0,25.0,41.7,119.4,-27.8,4,8,11,10,9,12,12,11,11,11,7,2,2,7,8,13,12,15,2,7,12,1,8,3,5,11,LA CLIPPERS
1610612763,Memphis Grizzlies,3,1,2,0.333,51.0,28.6,50.0,0.571,3.6,17.9,0.2,53.6,60.7,0.882,3.6,17.9,21.4,7.1,25.0,3.6,3.6,0.0,28.6,35.7,114.3,-35.7,13,10,5,11,8,11,14,2,15,13,14,4,4,5,13,15,16,13,14,13,8,1,9,4,9,12,MEMPHIS GRIZZLIES
1610612749,Milwaukee Bucks,3,0,3,0.0,52.1,42.1,100.0,0.421,21.1,47.4,0.444,10.5,21.1,0.5,21.1,36.8,57.9,31.6,15.8,5.3,5.3,5.3,36.8,15.8,115.8,-10.5,13,14,11,14,6,5,2,9,1,1,4,14,14,14,1,2,1,1,10,11,5,12,12,13,8,10,MILWAUKEE BUCKS
1610612760,Oklahoma City Thunder,4,1,3,0.25,42.6,30.0,73.3,0.409,6.7,33.3,0.2,40.0,76.7,0.522,20.0,20.0,40.0,6.7,13.3,6.7,0.0,3.3,36.7,46.7,106.7,-50.0,8,10,11,12,15,10,10,12,12,9,14,6,1,13,2,14,8,14,9,9,12,8,11,2,12,13,OKLAHOMA CITY THUNDER
1610612757,Portland Trail Blazers,1,0,1,0.0,64.2,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,1.0,0.0,33.3,33.3,0.0,33.3,0.0,0.0,0.0,66.7,0.0,66.7,-366.7,15,14,3,14,1,16,16,16,16,16,16,1,2,1,14,6,12,16,15,15,12,1,16,15,15,16,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,5,3,2,0.6,52.3,43.9,96.5,0.455,12.3,35.1,0.35,29.8,38.6,0.773,19.3,15.8,35.1,21.1,7.0,14.0,1.8,5.3,24.6,33.3,129.8,22.8,4,4,5,6,5,3,3,8,6,8,6,11,10,8,3,16,11,6,5,1,11,12,7,5,2,3,SAN ANTONIO SPURS
1610612761,Toronto Raptors,4,3,1,0.75,48.2,36.4,68.2,0.533,4.5,18.2,0.25,31.8,45.5,0.7,0.0,36.4,36.4,18.2,4.5,9.1,4.5,4.5,22.7,31.8,109.1,-4.5,8,4,3,3,11,7,11,3,14,12,13,9,8,10,14,3,9,7,1,6,7,11,5,6,11,9,TORONTO RAPTORS
1610612762,Utah Jazz,6,3,3,0.5,44.9,40.0,75.6,0.529,15.6,35.6,0.438,33.3,44.4,0.75,8.9,24.4,33.3,24.4,8.9,4.4,0.0,0.0,33.3,24.4,128.9,15.6,3,4,11,8,14,6,9,4,3,7,5,7,9,9,9,12,12,3,6,12,12,1,10,11,3,6,UTAH JAZZ
1610612764,Washington Wizards,7,5,2,0.714,51.8,44.4,93.3,0.476,13.3,26.7,0.5,17.8,26.7,0.667,8.9,33.3,42.2,24.4,6.7,6.7,17.8,4.4,20.0,22.2,120.0,20.0,1,1,5,4,7,2,5,7,5,10,2,13,12,12,9,6,7,3,3,9,1,10,2,12,4,4,WASHINGTON WIZARDS
