group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1641766,Adama Sanogo,Adama,1610612741,CHI,22.0,1,1,0,1.0,5.108333333333333,1,0,0,0,2,0,2,6,0,0,2,4,7.6,420,359,1,1,383,218,238,169,329,79,1,122,93,218,1,159,155,326
Players,1627936,Alex Caruso,Alex,1610612741,CHI,30.0,35,20,15,0.571,167.975,7,9,3,12,39,54,19,126,8,1,22,12,178.5,20,20,399,141,4,59,39,73,98,436,463,418,454,5,257,465,55,10
Players,203083,Andre Drummond,Andre,1610612741,CHI,30.0,14,10,4,0.714,28.741666666666667,0,6,0,14,5,10,2,16,1,0,5,4,37.4,215,153,164,56,235,226,76,169,81,158,238,122,182,126,1,273,155,180
Players,1630245,Ayo Dosunmu,Ayo,1610612741,CHI,24.0,26,18,8,0.692,98.295,2,3,2,14,33,28,13,78,2,0,6,3,53.3,111,28,263,62,66,158,151,106,81,412,379,372,378,61,1,301,182,137
Players,1629632,Coby White,Coby,1610612741,CHI,24.0,41,24,17,0.585,193.23,27,12,11,44,50,62,18,144,2,4,13,28,173.9,5,3,425,137,1,3,15,7,7,463,469,409,466,61,432,428,10,13
Players,1631207,Dalen Terry,Dalen,1610612741,CHI,21.0,3,2,1,0.667,5.616666666666666,2,0,0,4,2,0,2,6,0,0,0,2,6.5,364,315,29,70,372,158,238,169,208,79,1,122,93,218,1,1,207,339
Players,201942,DeMar DeRozan,DeMar,1610612741,CHI,34.0,40,24,16,0.6,191.7933333333333,34,12,9,74,46,55,18,146,3,7,11,46,253.9,6,3,411,121,2,2,15,10,1,452,464,409,467,33,460,403,1,1
Players,1630929,Henri Drell,Henri,1610612741,CHI,24.0,1,1,0,1.0,4.225,3,0,0,0,0,0,2,6,0,0,2,1,4.0,420,359,1,1,393,128,238,169,329,1,1,122,93,218,1,159,252,369
Players,1629750,Javonte Green,Javonte,1610612741,CHI,30.0,2,1,1,0.5,9.9,0,2,0,2,0,8,0,14,0,1,3,0,4.4,393,359,29,200,338,226,180,169,243,1,215,1,166,218,257,199,310,362
Players,1628975,Jevon Carter,Jevon,1610612741,CHI,28.0,4,2,2,0.5,8.441666666666666,0,0,0,2,2,0,2,6,0,0,0,0,10.4,341,315,98,200,348,226,238,169,243,79,1,122,93,218,1,1,310,300
Players,1641763,Julian Phillips,Julian,1610612741,CHI,20.0,1,1,0,1.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.0,420,359,1,1,458,226,238,169,329,1,1,1,1,218,1,1,310,410
Players,202696,Nikola Vučević,Nikola,1610612741,CHI,33.0,42,25,17,0.595,191.585,2,9,0,34,49,56,21,142,3,1,22,10,172.6,3,1,425,132,3,158,39,169,22,461,465,432,465,33,257,465,68,14
Players,1641931,Onuralp Bitim,Onuralp,1610612741,CHI,25.0,4,4,0,1.0,15.626666666666669,0,0,0,0,5,0,3,6,0,0,0,2,6.8,341,261,1,1,296,226,238,169,329,158,1,174,93,218,1,1,207,337
Players,1630172,Patrick Williams,Patrick,1610612741,CHI,22.0,13,7,6,0.538,37.505,6,4,4,12,20,18,6,38,0,3,3,1,27.3,229,200,218,171,204,71,118,46,98,326,305,269,276,218,401,199,252,218
Players,1628470,Torrey Craig,Torrey,1610612741,CHI,33.0,18,10,8,0.556,32.07333333333333,0,0,0,2,10,3,2,30,1,0,8,2,27.6,173,153,263,157,228,226,238,169,243,240,125,122,246,126,1,348,207,215
Players,203897,Zach LaVine,Zach,1610612741,CHI,29.0,12,6,6,0.5,59.4,2,0,4,10,12,16,5,36,2,3,9,5,64.1,247,221,218,200,154,158,238,46,116,267,292,238,269,61,401,373,137,111
