season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2015-16,203923,James Young,James,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,0.2266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,947,1,947,1889,1525,1737,1525,789,1231,789,953,1020,953,916,1536,1616,1192,1105,798,563,589,1510,1307,1591,849,1770,143,5,1775,1.0,0:14,2015,2016
2015-16,1626179,Terry Rozier,Terry,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,17.545,2.1,4.1,0.5,2.1,4.1,0.5,4.1,4.1,1.0,2.1,6.2,8.2,0.0,0.0,0.0,2.1,0.0,4.1,2.1,10.3,-10.3,26.3,0,0,24.6,1,947,1,947,1154,1380,1649,525,440,700,234,400,573,1,527,562,547,1192,1105,798,237,589,610,1014,1109,1284,1020,143,5,1045,1.0,17:33,2015,2016
2015-16,201973,Jonas Jerebko,Jonas,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,32.87166666666667,5.5,9.9,0.556,2.2,5.5,0.4,1.1,1.1,1.0,0.0,1.1,1.1,0.0,1.1,0.0,2.2,0.0,3.3,1.1,14.2,-26.3,21.0,0,0,21.9,1,947,1,947,471,772,1092,450,407,486,454,899,998,1,916,1511,1600,1192,983,798,219,589,837,1240,795,1637,1285,143,5,1194,1.0,32:52,2015,2016
2015-16,203092,Tyler Zeller,Tyler,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,11.561666666666667,12.5,18.7,0.667,0.0,0.0,0.0,0.0,0.0,0.0,3.1,12.5,15.6,0.0,0.0,0.0,0.0,0.0,3.1,6.2,24.9,37.4,43.6,0,0,40.5,1,947,1,947,1406,78,285,228,789,1231,789,953,1020,953,339,92,94,1192,1105,798,563,589,887,229,227,97,296,143,5,309,1.0,11:34,2015,2016
2015-16,203096,Jared Sullinger,Jared,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,6.78,5.3,26.5,0.2,0.0,5.3,0.0,0.0,0.0,0.0,15.9,5.3,21.2,0.0,5.3,0.0,0.0,5.3,5.3,0.0,10.6,-15.9,30.8,0,0,31.9,1,947,1,947,1586,808,56,1424,789,508,789,953,1020,953,7,705,33,1192,149,798,563,28,387,1307,1084,1440,794,143,5,661,1.0,6:47,2015,2016
2015-16,1626154,RJ Hunter,RJ,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,4.826666666666667,0.0,14.9,0.0,0.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.7,20.1,0,0,14.9,1,947,1,947,1670,1525,549,1525,789,266,789,953,1020,953,58,1536,633,162,1105,798,563,589,1510,1307,1591,1850,1335,143,5,1522,1.0,4:50,2015,2016
2015-16,202738,Isaiah Thomas,Isaiah,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,43.17333333333333,7.5,20.0,0.375,0.8,5.8,0.143,5.0,5.8,0.857,0.0,2.5,2.5,8.3,2.5,0.8,0.8,3.3,3.3,7.5,20.8,-3.3,38.9,1,0,35.9,1,947,1,947,31,425,214,1022,779,437,771,309,385,463,916,1266,1445,121,556,788,551,104,826,136,390,1045,416,1,5,459,1.0,43:10,2015,2016
2015-16,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,34.60666666666667,4.2,11.4,0.364,0.0,3.1,0.0,5.2,5.2,1.0,2.1,5.2,7.3,1.0,3.1,4.2,0.0,2.1,4.2,6.2,13.5,-11.4,33.2,0,0,30.2,1,947,1,947,379,1010,903,1061,789,894,789,294,455,1,522,724,656,1131,402,84,563,223,595,227,847,1328,676,143,5,727,1.0,34:36,2015,2016
2015-16,202323,Evan Turner,Evan,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,36.885,3.9,16.6,0.235,0.0,3.9,0.0,0.0,0.0,0.0,2.0,4.9,6.8,3.9,1.0,0.0,0.0,2.0,4.9,1.0,7.8,-4.9,20.9,0,0,18.5,1,947,1,947,280,1060,410,1398,789,737,789,953,1020,953,550,787,728,483,1044,798,563,237,449,1275,1291,1100,1291,143,5,1372,1.0,36:53,2015,2016
2015-16,203109,Jae Crowder,Jae,1610612738,BOS,Boston Celtics,41500136,2016-04-28T00:00:00,BOS vs. ATL,L,28.006666666666668,6.4,19.3,0.333,3.9,10.3,0.375,2.6,2.6,1.0,0.0,7.7,7.7,0.0,0.0,0.0,0.0,2.6,7.7,1.3,19.3,9.0,28.5,0,0,30.8,1,947,1,947,708,589,248,1095,169,107,488,627,794,1,916,370,604,1192,1105,798,563,156,188,1185,476,571,918,143,5,702,1.0,28:00,2015,2016
