player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1641710,Anthony Black,Anthony,1610612753,ORL,21.0,5,1,4,0.2,89.0,0.217,0.234,0.243,0.143,0.228,0.321,0.302,0.385,0.255,0.301,0.0,0.077,0.4,0.143,0.25,0.178,0.263,0.241,115,139,75,154,124,55,50,47,131,78,30,36,28,49,40,192,45,11,104,159,96,53,49,ORL
1631216,Caleb Houstan,Caleb,1610612753,ORL,22.0,5,1,4,0.2,47.0,0.142,0.054,0.163,0.167,0.27,0.0,0.0,0.154,0.074,0.1,0.053,0.182,0.0,0.333,0.167,0.188,0.0,0.063,115,139,75,154,152,144,192,129,122,48,162,165,116,200,188,182,127,165,37,119,101,188,195,ORL
1630175,Cole Anthony,Cole,1610612753,ORL,25.0,5,1,4,0.2,51.0,0.207,0.114,0.157,0.0,0.162,0.188,0.19,0.15,0.182,0.167,0.316,0.5,0.0,0.2,0.0,0.414,0.294,0.12,115,139,75,154,150,68,166,138,164,138,78,81,121,112,134,32,215,165,76,1,198,40,166,ORL
202709,Cory Joseph,Cory,1610612753,ORL,33.0,5,1,4,0.2,124.0,0.095,0.105,0.107,0.2,0.195,0.0,0.0,0.04,0.092,0.08,0.273,0.071,0.25,0.182,0.118,0.208,0.077,0.102,115,139,75,154,112,191,174,184,91,110,162,165,170,187,199,46,43,53,86,95,116,163,181,ORL
1630532,Franz Wagner,Franz,1610612753,ORL,23.0,5,1,4,0.2,195.0,0.316,0.354,0.337,0.241,0.308,0.313,0.295,0.073,0.179,0.152,0.364,0.222,0.214,0.125,0.368,0.178,0.271,0.339,115,139,75,154,72,9,12,6,67,26,33,42,159,116,146,19,155,78,117,195,96,48,13,ORL
203914,Gary Harris,Gary,1610612753,ORL,30.0,5,1,4,0.2,83.0,0.042,0.051,0.056,0.125,0.128,0.0,0.0,0.04,0.108,0.081,0.111,0.0,0.273,0.143,0.167,0.163,0.0,0.045,115,139,75,154,128,216,194,212,143,154,162,165,170,179,198,135,1,45,104,119,79,188,200,ORL
1629048,Goga Bitadze,Goga,1610612753,ORL,25.0,3,0,3,0.0,11.0,0.042,0.111,0.056,0.0,0.0,0.0,0.0,0.0,0.6,0.429,0.5,0.0,0.0,0.5,0.0,0.857,0.5,0.1,176,180,57,180,197,217,168,213,164,190,162,165,180,3,6,3,1,165,13,1,215,5,184,ORL
1641724,Jett Howard,Jett,1610612753,ORL,21.0,1,0,1,0.0,4.0,0.222,0.5,0.286,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.545,212,180,10,180,214,50,4,23,1,7,162,165,180,204,208,192,1,165,160,1,216,188,2,ORL
1628371,Jonathan Isaac,Jonathan,1610612753,ORL,27.0,5,1,4,0.2,69.0,0.099,0.143,0.1,0.1,0.093,0.143,0.172,0.208,0.135,0.164,0.083,0.095,0.222,0.25,0.0,0.081,0.185,0.14,115,139,75,154,138,188,143,189,151,175,101,94,88,154,137,161,58,70,56,1,27,88,145,ORL
203484,Kentavious Caldwell-Pope,Kentavious,1610612753,ORL,32.0,5,1,4,0.2,163.0,0.092,0.065,0.104,0.194,0.215,0.07,0.061,0.031,0.133,0.109,0.138,0.051,0.318,0.25,0.0,0.159,0.071,0.078,115,139,75,154,87,197,189,186,100,89,141,152,175,156,181,118,35,23,56,1,76,165,192,ORL
1631094,Paolo Banchero,Paolo,1610612753,ORL,22.0,5,1,4,0.2,197.0,0.365,0.362,0.356,0.324,0.214,0.45,0.466,0.267,0.252,0.256,0.276,0.357,0.107,0.286,0.409,0.22,0.395,0.372,115,139,75,154,70,2,11,5,24,90,13,13,57,54,51,45,208,148,50,202,127,15,9,ORL
1641783,Tristan da Silva,Tristan,1610612753,ORL,24.0,2,0,2,0.0,5.0,0.25,0.0,0.125,0.0,0.167,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,199,180,24,180,205,28,203,166,164,129,162,165,180,1,1,3,219,165,160,1,1,188,206,ORL
1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,26.0,5,1,4,0.2,162.0,0.145,0.178,0.14,0.107,0.105,0.125,0.141,0.594,0.35,0.409,0.092,0.229,0.095,0.143,0.13,0.179,0.175,0.163,115,139,75,154,89,142,106,152,148,170,114,108,9,20,11,152,161,154,104,104,99,98,123,ORL
