player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1641710,Anthony Black,Anthony,1610612753,ORL,21.0,5,1,4,0.2,88.51666666666667,5,8,6,22,28,29,16,60,1,1,8,10,80.4,115,139,75,154,124,113,89,86,90,85,97,71,79,113,73,88,87,116,ORL
1631216,Caleb Houstan,Caleb,1610612753,ORL,22.0,5,1,4,0.2,47.25666666666667,0,3,0,0,17,26,11,36,1,1,3,0,13.3,115,139,75,154,152,165,125,149,186,69,92,60,62,113,73,53,188,182,ORL
1630175,Cole Anthony,Cole,1610612753,ORL,25.0,5,1,4,0.2,50.73333333333333,3,0,3,2,18,8,8,38,1,0,12,5,22.4,115,139,75,154,150,130,169,115,165,70,52,46,64,113,1,118,113,166,ORL
202709,Cory Joseph,Cory,1610612753,ORL,33.0,5,1,4,0.2,124.35,3,0,2,6,39,27,39,112,2,2,10,3,77.3,115,139,75,154,112,130,169,128,140,100,95,115,107,81,109,104,136,122,ORL
1630532,Franz Wagner,Franz,1610612753,ORL,23.0,5,1,4,0.2,194.61666666666667,24,20,18,66,62,37,53,160,2,7,16,19,213.8,115,139,75,154,72,38,38,39,34,138,108,145,136,81,185,139,56,60,ORL
203914,Gary Harris,Gary,1610612753,ORL,30.0,5,1,4,0.2,82.62833333333333,2,0,0,4,21,24,10,62,1,1,7,0,29.5,115,139,75,154,128,143,169,149,151,73,89,54,82,113,73,83,188,156,ORL
1629048,Goga Bitadze,Goga,1610612753,ORL,25.0,3,0,3,0.0,11.366666666666667,0,0,0,2,4,3,0,6,1,0,6,1,10.1,176,180,57,180,197,165,169,149,165,32,21,1,15,113,1,74,166,189,ORL
1641724,Jett Howard,Jett,1610612753,ORL,21.0,1,0,1,0.0,3.816666666666667,0,0,0,0,0,0,0,4,0,0,1,0,6.0,212,180,10,180,214,165,169,149,186,1,1,1,10,160,1,25,188,199,ORL
1628371,Jonathan Isaac,Jonathan,1610612753,ORL,27.0,5,1,4,0.2,69.02,6,4,0,12,20,13,11,52,1,0,3,5,40.0,115,139,75,154,138,104,116,149,115,72,69,60,75,113,1,53,113,143,ORL
203484,Kentavious Caldwell-Pope,Kentavious,1610612753,ORL,32.0,5,1,4,0.2,163.32833333333335,5,2,6,0,60,42,51,146,3,0,11,4,84.5,115,139,75,154,87,113,141,86,186,135,126,140,127,67,1,111,124,114,ORL
1631094,Paolo Banchero,Paolo,1610612753,ORL,22.0,5,1,4,0.2,197.20166666666665,15,16,16,52,59,59,46,174,4,9,18,30,234.9,115,139,75,154,70,60,55,46,45,134,148,128,145,59,193,149,37,57,ORL
1641783,Tristan da Silva,Tristan,1610612753,ORL,24.0,2,0,2,0.0,5.05,0,0,0,0,0,0,0,4,0,0,0,0,4.3,199,180,24,180,205,165,169,149,186,1,1,1,10,160,1,1,188,203,ORL
1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,26.0,5,1,4,0.2,162.115,6,13,2,36,57,47,50,146,2,3,12,10,128.8,115,139,75,154,89,104,68,128,61,131,131,137,127,81,126,118,87,88,ORL
