group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,201143,Al Horford,Al,1610612738,BOS,39.0,24,17,7,0.708,2.7,0.3,0.1,0.3,0.5,0.2,1.1,0.2,2.6,0.1,0.0,0.2,0.0,2.1,114,38,262,63,231,113,224,51,161,92,348,149,199,71,1,173,336,221
Players,1631248,Baylor Scheierman,Baylor,1610612738,BOS,24.0,2,2,0,1.0,2.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7,410,335,1,1,258,248,242,189,331,410,1,1,409,208,1,1,339,165
Players,1628401,Derrick White,Derrick,1610612738,BOS,30.0,29,21,8,0.724,4.1,0.1,0.2,0.0,0.1,1.0,1.5,0.7,4.0,0.1,0.0,0.3,0.4,3.6,63,8,288,55,49,215,161,189,307,289,429,319,31,138,1,281,99,98
Players,1641809,Drew Peterson,Drew,1610612738,BOS,25.0,1,0,1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,439,450,35,450,447,248,242,189,331,1,1,1,269,208,1,483,339,447
Players,1631120,JD Davison,JD,1610612738,BOS,22.0,1,1,0,1.0,4.5,0.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.5,439,375,1,1,30,248,1,189,5,483,1,1,269,208,1,483,7,20
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,28.0,25,16,9,0.64,3.9,0.4,0.3,0.1,0.6,0.9,1.4,0.6,3.3,0.1,0.2,0.5,0.6,4.4,103,55,308,91,71,66,91,130,140,267,419,293,108,79,447,405,65,56
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,27.0,30,20,10,0.667,4.3,0.2,0.3,0.2,1.4,1.0,1.4,0.7,4.1,0.1,0.0,0.4,0.9,5.7,54,12,328,73,42,151,100,91,20,287,423,364,30,99,300,333,25,15
Players,1641775,Jordan Walsh,Jordan,1610612738,BOS,21.0,1,1,0,1.0,3.8,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,12.2,439,375,1,1,89,2,1,189,331,483,1,1,269,2,1,1,339,3
Players,201950,Jrue Holiday,Jrue,1610612738,BOS,34.0,26,19,7,0.731,3.3,0.1,0.3,0.1,0.5,0.5,1.2,0.4,3.0,0.1,0.0,0.3,0.2,3.0,91,21,262,53,139,232,62,136,180,135,390,225,138,87,313,316,198,133
Players,204001,Kristaps Porziņģis,Kristaps,1610612738,BOS,29.0,13,9,4,0.692,2.8,0.0,0.3,0.0,0.8,0.8,0.4,0.7,2.2,0.2,0.0,0.4,0.5,3.0,233,172,181,68,223,248,76,189,92,219,124,346,255,53,1,345,68,135
Players,1628436,Luke Kornet,Luke,1610612738,BOS,29.0,11,8,3,0.727,2.5,0.0,0.2,0.0,0.2,0.5,0.8,0.5,2.4,0.0,0.0,0.2,0.5,1.4,254,187,148,54,268,248,154,189,288,150,258,287,230,208,1,195,95,321
Players,1629674,Neemias Queta,Neemias,1610612738,BOS,25.0,10,6,4,0.6,3.2,0.0,0.0,0.0,0.6,1.3,1.3,0.3,3.8,0.3,0.1,0.3,0.0,2.8,269,229,181,122,153,248,242,189,147,376,402,180,59,15,398,272,339,151
Players,1630202,Payton Pritchard,Payton,1610612738,BOS,27.0,24,14,10,0.583,2.3,0.2,0.3,0.0,0.2,0.7,0.5,0.5,2.1,0.0,0.0,0.2,0.4,1.8,114,77,328,144,295,141,107,189,295,181,165,242,264,208,1,216,128,275
Players,1630573,Sam Hauser,Sam,1610612738,BOS,27.0,13,9,4,0.692,1.9,0.4,0.0,0.2,0.2,0.5,0.4,0.7,1.7,0.0,0.0,0.5,0.1,1.2,233,172,181,68,357,59,242,79,303,131,124,346,345,208,1,393,321,344
Players,1628470,Torrey Craig,Torrey,1610612738,BOS,34.0,2,1,1,0.5,3.6,0.0,1.5,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.2,410,375,35,212,109,248,7,189,46,1,1,1,138,208,1,1,339,31
Players,1630214,Xavier Tillman,Xavier,1610612738,BOS,26.0,1,1,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,375,1,1,456,248,242,189,331,1,1,1,456,208,1,1,339,447
