season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,50.5,0.0,0.0,0.0,0.0,52.6,15.8,15.8,10.5,0.0,0.0,5.3,0.0,12.6,1,871,871,871,564,751,705,625,1167,1691,1017,1168,1636,547,1,1132,1168,1547,1,9:36,2024,2025
2024-25,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,49.4,0.0,5.0,0.0,5.0,45.0,35.0,27.5,65.0,2.5,2.5,2.5,7.5,32.0,1,871,871,871,759,751,375,625,960,1668,1653,1582,173,242,1501,599,266,1139,1,19:46,2024,2025
2024-25,1631124,Julian Strawther,Julian,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,48.8,5.6,0.0,5.6,16.7,50.0,30.6,25.0,38.9,0.0,0.0,0.0,0.0,26.7,1,871,871,871,896,356,705,274,226,1672,1603,1527,1116,547,1,1,1168,1300,1,17:33,2024,2025
2024-25,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,46.9,0.0,0.0,5.7,14.3,35.7,17.1,31.4,82.9,0.0,0.0,7.1,4.3,41.9,1,871,871,871,1240,751,705,255,347,1611,1102,1630,48,547,1,1400,639,805,1,32:48,2024,2025
2024-25,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,46.2,0.0,3.8,5.7,3.8,34.0,13.2,22.6,75.5,0.0,0.0,1.9,5.7,32.5,1,871,871,871,1342,751,488,269,1045,1598,831,1476,80,547,1,507,459,1122,1,24:30,2024,2025
2024-25,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,45.5,3.9,3.9,0.0,11.8,41.2,15.7,27.5,66.7,0.0,0.0,3.9,0.0,27.6,1,871,871,871,1448,518,476,625,472,1654,1014,1581,142,547,1,903,1168,1273,1,23:12,2024,2025
2024-25,1641816,Hunter Tyson,Hunter,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,50.5,0.0,15.8,0.0,10.5,52.6,15.8,15.8,10.5,0.0,0.0,10.5,5.3,53.2,1,871,871,871,564,751,32,625,549,1691,1017,1168,1636,547,1,1584,500,457,1,9:36,2024,2025
2024-25,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,47.2,0.0,1.3,2.6,10.3,32.1,14.1,28.2,69.2,0.0,0.0,3.8,10.3,46.5,1,871,871,871,1190,751,697,562,579,1572,903,1589,117,547,1,878,106,648,1,36:49,2024,2025
2024-25,1629618,Jalen Pickett,Jalen,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,50.5,15.8,0.0,15.8,0.0,52.6,15.8,15.8,10.5,0.0,0.0,0.0,5.3,60.0,1,871,871,871,564,35,705,20,1167,1691,1017,1168,1636,547,1,1,500,298,1,9:36,2024,2025
2024-25,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,45.7,0.0,5.3,0.0,7.9,32.9,13.2,28.9,68.4,1.3,1.3,1.3,0.0,35.8,1,871,871,871,1416,751,345,625,739,1586,819,1603,128,461,1245,435,1168,1013,1,34:45,2024,2025
2024-25,201566,Russell Westbrook,Russell,1610612743,DEN,Denver Nuggets,42400227,2025-05-18T00:00:00,DEN @ OKC,L,46.4,0.0,0.0,0.0,0.0,31.9,27.7,29.8,76.6,0.0,2.1,6.4,0.0,23.4,1,871,871,871,1312,751,705,625,1167,1568,1551,1610,74,547,1443,1323,1168,1369,1,21:49,2024,2025
2024-25,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,42400226,2025-05-15T00:00:00,DEN vs. OKC,W,46.7,3.2,4.8,0.0,0.0,12.9,9.7,17.7,48.4,1.6,0.0,1.6,0.0,31.9,1,1,1,1,1264,604,401,625,1167,751,586,1290,708,373,1,485,1168,1142,1,28:57,2024,2025
2024-25,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,42400226,2025-05-15T00:00:00,DEN vs. OKC,W,46.4,2.3,2.3,0.0,18.2,13.6,6.8,17.0,50.0,1.1,1.1,4.5,9.1,74.8,1,1,1,1,1314,728,671,625,170,806,434,1251,588,536,1173,1015,158,102,1,40:49,2024,2025
