player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
203940,Adreian Payne,Adreian,1610612750,MIN,26.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,378,407,67,407,421,395,355,386,222,295,300,307,277,353,370,291,1,234,200,1,398,327,368
203952,Andrew Wiggins,Andrew,1610612750,MIN,22.0,44,15,29,0.341,170.0,0.343,0.357,0.36,0.273,0.227,0.379,0.405,0.182,0.098,0.122,0.104,0.224,0.318,0.125,0.5,0.168,0.398,0.357,12,98,432,341,10,21,30,26,91,134,38,32,160,307,276,217,327,77,151,392,178,29,30
201575,Brandon Rush,Brandon,1610612750,MIN,31.0,9,3,6,0.333,37.0,0.071,0.0,0.046,0.0,0.071,0.1,0.118,0.1,0.08,0.086,0.077,0.222,0.0,0.667,0.0,0.056,0.077,0.017,285,302,163,343,223,361,355,375,222,262,224,215,221,326,331,243,321,234,13,1,72,280,365
202332,Cole Aldrich,Cole,1610612750,MIN,28.0,3,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,407,96,407,411,395,355,386,222,295,300,307,277,353,370,291,1,234,200,1,1,327,368
203476,Gorgui Dieng,Gorgui,1610612750,MIN,27.0,33,10,23,0.303,103.0,0.103,0.152,0.131,0.071,0.08,0.0,0.0,0.36,0.2,0.247,0.132,0.077,0.2,0.0,0.0,0.24,0.068,0.107,77,175,416,376,86,308,206,254,214,257,300,307,77,160,118,190,175,140,200,1,279,286,284
1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,21.0,44,15,29,0.341,171.0,0.234,0.304,0.254,0.182,0.263,0.287,0.256,0.341,0.442,0.414,0.134,0.163,0.091,0.375,0.25,0.255,0.241,0.291,12,98,432,341,9,82,55,79,144,99,73,96,85,24,33,189,261,212,64,328,309,110,53
1627739,Kris Dunn,Kris,1610612750,MIN,23.0,13,5,8,0.385,39.0,0.059,0.0,0.0,0.0,0.0,0.1,0.207,0.091,0.276,0.225,0.278,0.2,0.143,0.25,0.0,0.269,0.188,0.027,255,265,202,313,217,371,355,386,222,295,224,138,228,84,140,91,296,180,94,1,318,162,362
202357,Nemanja Bjelica,Nemanja,1610612750,MIN,29.0,14,4,10,0.286,34.0,0.163,0.158,0.14,0.25,0.286,0.136,0.129,0.111,0.231,0.2,0.1,0.286,0.0,0.4,0.2,0.179,0.167,0.156,248,280,237,381,233,189,201,239,97,82,190,204,211,128,171,222,356,234,54,298,189,173,188
201956,Omri Casspi,Omri,1610612750,MIN,29.0,7,3,4,0.429,16.0,0.026,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.182,0.143,0.143,0.0,0.667,0.0,0.0,0.3,0.143,0.0,310,302,116,281,294,394,355,386,222,295,300,174,277,195,238,177,1,13,200,1,341,203,368
201937,Ricky Rubio,Ricky,1610612750,MIN,26.0,37,12,25,0.324,135.0,0.15,0.11,0.143,0.222,0.177,0.181,0.151,0.152,0.146,0.148,0.588,0.263,0.188,0.071,0.188,0.238,0.152,0.138,45,150,423,371,42,209,277,230,111,178,147,186,183,243,231,10,346,156,189,294,276,195,221
203498,Shabazz Muhammad,Shabazz,1610612750,MIN,24.0,9,3,6,0.333,23.0,0.245,0.278,0.257,0.0,0.333,0.222,0.25,0.2,0.067,0.1,0.091,0.167,0.0,0.0,0.5,0.2,0.167,0.255,285,302,163,343,274,75,67,75,222,51,118,100,146,338,310,232,262,234,200,392,216,173,82
1626145,Tyus Jones,Tyus,1610612750,MIN,21.0,15,6,9,0.4,36.0,0.092,0.033,0.079,0.2,0.133,0.105,0.129,0.1,0.037,0.054,0.333,0.125,0.4,0.333,0.0,0.0,0.105,0.06,235,247,215,300,228,329,352,344,124,221,222,204,221,349,361,63,227,48,68,1,1,249,347
203897,Zach LaVine,Zach,1610612750,MIN,22.0,24,8,16,0.333,96.0,0.163,0.156,0.189,0.333,0.294,0.111,0.096,0.074,0.149,0.128,0.057,0.167,0.214,0.111,0.0,0.161,0.098,0.157,156,211,340,343,100,188,202,154,56,76,216,237,243,238,262,265,262,135,168,1,162,259,187
