season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2023-24,1641871,Duop Reath,Duop,1610612757,POR,Portland Trail Blazers,22301200,2024-04-14T00:00:00,POR @ SAC,L,24.2,0.583,0.417,0.429,0.0,0.429,0.0,0.142,0.143,0.429,1.0,0.0,1.0,0.0,1.0,0.0,5,12,0.417,1,13252,13252,13252,12716,12736,11994,13749,6501,7819,10483,8962,8859,11517,1,14175,1,3380,1,14835,7292,6130,14849,1,24:09,2023,2024
2023-24,1630641,Ibou Badji,Ibou,1610612757,POR,Portland Trail Blazers,22301200,2024-04-14T00:00:00,POR @ SAC,L,10.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,1,13252,13252,13252,21907,1,20560,1,1,14651,10483,13417,11838,19477,1,14175,13832,3380,1,14835,18910,21406,8954,1,10:13,2023,2024
2023-24,1631200,Kris Murray,Kris,1610612757,POR,Portland Trail Blazers,22301200,2024-04-14T00:00:00,POR @ SAC,L,43.6,0.533,0.467,0.444,0.0,0.333,0.222,0.223,0.556,0.444,0.0,1.0,1.0,0.0,0.333,0.667,3,15,0.2,1,13252,13252,13252,137,14260,10542,13354,6501,10114,5140,5767,1110,11038,16776,1,1,3380,18721,2924,12407,3661,21471,1,43:36,2023,2024
2023-24,1630625,Dalano Banton,Dalano,1610612757,POR,Portland Trail Blazers,22301200,2024-04-14T00:00:00,POR @ SAC,L,39.0,0.423,0.577,0.706,0.0,0.0,0.235,0.294,0.353,0.706,0.167,0.833,0.0,0.0,0.167,0.833,6,26,0.231,1,13252,13252,13252,1076,18088,6806,6933,6501,14651,4916,3788,2961,5502,16372,3703,13832,3380,20646,1801,5451,174,21232,1,38:57,2023,2024
2023-24,1641712,Rayan Rupert,Rayan,1610612757,POR,Portland Trail Blazers,22301200,2024-04-14T00:00:00,POR @ SAC,L,40.3,0.417,0.583,0.364,0.182,0.545,0.0,0.091,0.0,0.182,0.5,0.5,0.5,0.5,0.5,0.5,4,12,0.333,1,13252,13252,13252,596,18100,6673,15976,2944,5991,10483,11368,11838,17972,10370,7119,12489,1232,14977,5081,9679,6130,17629,1,40:16,2023,2024
2023-24,1631303,Justin Minaya,Justin,1610612757,POR,Portland Trail Blazers,22301200,2024-04-14T00:00:00,POR @ SAC,L,37.6,0.4,0.6,0.5,0.0,0.375,0.0,0.125,0.375,0.5,0.5,0.5,1.0,0.0,0.667,0.333,3,10,0.3,1,13252,13252,13252,1871,18273,6015,11632,6501,9378,10483,9894,2655,9375,10370,7119,1,3380,11529,9201,12407,8327,19532,1,37:33,2023,2024
2023-24,1629650,Moses Brown,Moses,1610612757,POR,Portland Trail Blazers,22301200,2024-04-14T00:00:00,POR @ SAC,L,15.1,1.0,0.0,0.889,0.0,0.0,0.0,0.111,0.0,0.889,0.5,0.5,0.0,0.0,0.5,0.5,4,7,0.571,1,13252,13252,13252,19258,1,20560,4044,6501,14651,10483,10495,11838,3296,10370,7119,13832,3380,14977,5081,9679,12577,6891,1,15:07,2023,2024
2023-24,1631386,Tazé Moore,Tazé,1610612757,POR,Portland Trail Blazers,22301200,2024-04-14T00:00:00,POR @ SAC,L,30.2,0.643,0.357,0.667,0.0,0.25,0.0,0.083,0.25,0.667,0.75,0.25,1.0,0.0,0.8,0.2,5,14,0.357,1,13252,13252,13252,7849,10912,13874,7235,6501,12151,10483,11751,4934,5679,6951,12522,1,3380,8897,12850,7292,4371,17376,1,30:09,2023,2024
2023-24,1630625,Dalano Banton,Dalano,1610612757,POR,Portland Trail Blazers,22301183,2024-04-12T00:00:00,POR vs. HOU,L,38.4,0.615,0.385,0.5,0.071,0.214,0.25,0.286,0.0,0.429,0.143,0.857,1.0,0.0,0.333,0.667,9,26,0.346,1,13252,13252,13252,1368,11696,13063,11632,6076,12873,4282,3883,11838,11517,16544,3592,1,3380,18721,2924,1924,174,17624,1,38:24,2023,2024
2023-24,1641712,Rayan Rupert,Rayan,1610612757,POR,Portland Trail Blazers,22301183,2024-04-12T00:00:00,POR vs. HOU,L,26.2,0.333,0.667,0.0,0.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,6,0.167,1,13252,13252,13252,11048,19525,4218,20242,6501,2382,552,4689,11838,19477,16776,14175,1,3380,1,14835,18910,14269,21962,1,26:14,2023,2024
