season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end
2022-23,1610612760,OKC,Oklahoma City Thunder,22201226,2023-04-09T00:00:00,OKC vs. MEM,W,48.0,9.8,9.0,11.3,45.0,12.0,6.8,6.0,42.0,0,0,0,1,159,1687,1341,914,380,1081,501,384,1686,1,2022,2023
2022-23,1610612751,BKN,Brooklyn Nets,22201217,2023-04-09T00:00:00,BKN vs. PHI,L,48.0,14.3,5.3,9.0,27.0,21.0,13.5,17.3,52.5,0,0,0,1231,159,793,2112,1363,2211,2336,1883,2219,2358,1,2022,2023
2022-23,1610612761,TOR,Toronto Raptors,22201221,2023-04-09T00:00:00,TOR vs. MIL,W,48.0,17.3,12.8,15.8,48.0,6.8,4.5,7.5,33.0,0,0,0,1,159,345,587,306,195,192,175,639,634,1,2022,2023
2022-23,1610612753,ORL,Orlando Magic,22201219,2023-04-09T00:00:00,ORL @ MIA,L,48.0,20.3,5.3,10.5,28.5,13.5,10.5,12.8,33.0,0,0,0,1231,159,127,2112,1056,2096,1400,1274,1679,634,1,2022,2023
2022-23,1610612757,POR,Portland Trail Blazers,22201230,2023-04-09T00:00:00,POR vs. GSW,L,48.0,12.8,10.5,10.5,36.0,18.8,6.8,19.5,45.0,0,0,0,1231,159,1069,1019,1056,1332,2186,501,2339,1979,1,2022,2023
2022-23,1610612741,CHI,Chicago Bulls,22201223,2023-04-09T00:00:00,CHI vs. DET,W,48.0,22.5,4.5,19.5,45.0,1.5,9.8,8.3,28.5,0,0,0,1,159,56,2197,83,380,4,1127,788,260,1,2022,2023
2022-23,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09T00:00:00,ATL @ BOS,L,48.0,15.8,18.0,17.3,45.0,9.0,15.0,3.0,22.5,0,0,0,1231,159,523,94,202,380,496,2087,68,43,1,2022,2023
2022-23,1610612748,MIA,Miami Heat,22201219,2023-04-09T00:00:00,MIA vs. ORL,W,48.0,13.5,10.5,12.8,33.0,20.3,5.3,10.5,28.5,0,0,0,1,159,918,1019,660,1679,2301,269,1268,260,1,2022,2023
2022-23,1610612755,PHI,Philadelphia 76ers,22201217,2023-04-09T00:00:00,PHI @ BKN,W,48.0,21.0,13.5,17.3,52.5,14.3,5.3,9.0,27.0,0,0,0,1,159,98,476,202,65,1549,269,949,171,1,2022,2023
2022-23,1610612752,NYK,New York Knicks,22201220,2023-04-09T00:00:00,NYK vs. IND,L,48.0,15.0,12.8,18.0,55.5,12.0,5.3,12.8,33.0,0,0,0,1231,159,654,587,151,18,1081,269,1679,634,1,2022,2023
