close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
202696,Nikola Vučević,1610612741,CHI,C,32.0,82,82,1.0,734,1392,0.527,0.508,0.019
203897,Zach LaVine,1610612741,CHI,G,28.0,77,77,1.0,436,990,0.44,0.463,-0.022
1630172,Patrick Williams,1610612741,CHI,F,21.0,82,82,1.0,429,911,0.471,0.474,-0.003
201942,DeMar DeRozan,1610612741,CHI,G-F,33.0,74,74,1.0,425,883,0.481,0.475,0.006
1630245,Ayo Dosunmu,1610612741,CHI,G,23.0,80,80,1.0,354,781,0.453,0.464,-0.011
1627936,Alex Caruso,1610612741,CHI,G,29.0,67,67,1.0,329,741,0.444,0.469,-0.025
1629632,Coby White,1610612741,CHI,G,23.0,74,74,1.0,353,731,0.483,0.46,0.022
201976,Patrick Beverley,1610612741,CHI,G,34.0,67,67,1.0,364,713,0.511,0.474,0.037
203083,Andre Drummond,1610612741,CHI,C,29.0,67,67,1.0,227,451,0.503,0.507,-0.004
1627884,Derrick Jones Jr.,1610612741,CHI,F,26.0,61,61,1.0,148,354,0.418,0.475,-0.057
1629750,Javonte Green,1610612741,CHI,G,29.0,32,32,1.0,90,218,0.413,0.468,-0.055
1630678,Terry Taylor,1610612741,CHI,F,23.0,21,21,1.0,37,89,0.416,0.47,-0.054
1631207,Dalen Terry,1610612741,CHI,F,20.0,26,26,1.0,37,79,0.468,0.438,0.03
1628396,Tony Bradley,1610612741,CHI,C-F,25.0,11,11,1.0,12,20,0.6,0.493,0.107
1630637,Carlik Jones,1610612741,CHI,G,25.0,3,3,1.0,9,16,0.563,0.443,0.12
1630250,Marko Simonovic,1610612741,CHI,C,23.0,3,3,1.0,3,5,0.6,0.517,0.083
1630792,Malcolm Hill,1610612741,CHI,F,27.0,2,2,1.0,1,3,0.333,0.42,-0.087
