group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1626149,Montrezl Harrell,Montrezl,1610612746,LAC,26.0,27,17,10,0.63,101.99,7,14,4,38,28,34,15,94,4,0,8,13,94.1,84,40,297,104,62,52,10,46,16,387,405,385,412,22,1,337,49,66,LAC
Players,202695,Kawhi Leonard,Kawhi,1610612746,LAC,29.0,22,14,8,0.636,79.91666666666667,3,8,6,22,23,17,16,62,2,0,10,15,110.7,133,76,254,97,110,113,42,26,50,356,307,393,334,58,1,370,44,48,LAC
Players,201149,Joakim Noah,Joakim,1610612746,LAC,35.0,1,1,0,1.0,9.065,0,0,0,2,3,6,0,6,0,0,0,0,6.2,414,358,1,1,334,210,223,157,217,118,183,1,104,181,1,1,319,323,LAC
Players,1629599,Amir Coffey,Amir,1610612746,LAC,23.0,2,1,1,0.5,9.605,0,0,0,2,3,5,0,4,0,0,4,1,5.5,383,358,28,177,326,210,223,157,217,118,170,1,73,181,1,226,262,337,LAC
Players,201976,Patrick Beverley,Patrick,1610612746,LAC,31.0,17,14,3,0.824,54.525,4,0,0,0,13,12,10,42,3,0,9,3,56.3,187,76,117,31,158,90,223,157,296,271,266,322,286,39,1,353,184,121,LAC
Players,202335,Patrick Patterson,Patrick,1610612746,LAC,31.0,7,3,4,0.429,13.558333333333334,3,0,3,2,3,9,0,16,0,0,1,2,19.1,299,284,148,262,298,113,223,58,217,118,234,1,176,181,1,95,220,233,LAC
Players,202331,Paul George,Paul,1610612746,LAC,30.0,16,8,8,0.5,59.97,7,6,3,4,23,14,12,58,0,1,7,10,62.2,194,180,254,177,148,52,57,58,169,356,286,352,321,181,253,308,75,111,LAC
Players,202704,Reggie Jackson,Reggie,1610612746,LAC,30.0,12,5,7,0.417,36.556666666666665,0,0,0,4,7,13,1,24,0,0,2,4,26.9,232,231,232,277,201,210,223,157,169,196,278,123,225,181,1,156,156,197,LAC
Players,203585,Rodney McGruder,Rodney,1610612746,LAC,28.0,10,7,3,0.7,28.706666666666667,0,0,0,0,11,17,2,28,0,1,3,1,9.0,259,198,117,58,234,210,223,157,296,246,307,135,244,181,253,192,262,298,LAC
Players,1627826,Ivica Zubac,Ivica,1610612746,LAC,23.0,5,3,2,0.6,9.101666666666668,0,2,0,4,9,2,5,4,0,0,1,1,11.0,331,284,82,118,333,210,159,157,169,220,88,229,73,181,1,95,262,283,LAC
Players,202694,Marcus Morris Sr.,Marcus,1610612746,LAC,30.0,29,10,19,0.345,114.23166666666668,14,11,3,12,22,19,20,74,0,2,17,17,116.4,71,139,429,330,35,17,19,58,91,348,323,420,368,181,353,435,34,37,LAC
Players,1629611,Terance Mann,Terance,1610612746,LAC,23.0,4,4,0,1.0,14.25,0,2,3,4,3,6,0,8,0,0,0,4,23.3,344,261,1,1,292,210,159,58,169,118,183,1,121,181,1,1,156,211,LAC
Players,101150,Lou Williams,Lou,1610612746,LAC,33.0,24,16,8,0.667,85.42,6,6,11,22,29,23,18,76,1,1,4,11,103.7,113,49,254,77,89,64,57,8,50,391,351,416,372,107,253,226,64,56,LAC
Players,203210,JaMychal Green,JaMychal,1610612746,LAC,30.0,15,9,6,0.6,36.11833333333333,0,4,2,6,6,17,5,36,1,1,8,3,29.7,203,157,208,118,203,210,105,88,138,178,307,229,274,107,253,337,184,187,LAC
Players,1629013,Landry Shamet,Landry,1610612746,LAC,23.0,20,9,11,0.45,62.69833333333333,3,2,0,2,21,26,8,58,0,1,10,3,20.9,150,157,320,246,143,113,159,157,217,338,363,286,321,181,253,370,184,224,LAC
