PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629027,Trae Young,1610612737,ATL,24.0,6,6,0.557,6.0,13.83,0.434,0.536,0.228,3.17,5.67,0.559,0.329,2.83,8.17,0.347
1628368,De'Aaron Fox,1610612758,SAC,25.0,7,7,0.57,5.29,13.43,0.394,0.452,0.339,3.71,8.0,0.464,0.23,1.57,5.43,0.289
202695,Kawhi Leonard,1610612746,LAC,32.0,2,2,0.591,6.5,13.0,0.5,0.558,0.455,5.0,10.0,0.5,0.136,1.5,3.0,0.5
1626164,Devin Booker,1610612756,PHX,26.0,11,11,0.556,6.18,12.18,0.507,0.586,0.373,4.27,8.18,0.522,0.183,1.91,4.0,0.477
1628973,Jalen Brunson,1610612752,NYK,26.0,11,11,0.578,5.18,12.09,0.429,0.5,0.33,3.45,6.91,0.5,0.248,1.73,5.18,0.333
201939,Stephen Curry,1610612744,GSW,35.0,13,13,0.495,4.62,11.85,0.39,0.503,0.164,1.92,3.92,0.49,0.331,2.69,7.92,0.34
201142,Kevin Durant,1610612756,PHX,34.0,11,11,0.58,4.73,11.82,0.4,0.423,0.478,4.18,9.73,0.43,0.103,0.55,2.09,0.261
1628378,Donovan Mitchell,1610612739,CLE,26.0,5,5,0.558,4.0,11.6,0.345,0.397,0.269,2.8,5.6,0.5,0.288,1.2,6.0,0.2
1627750,Jamal Murray,1610612743,DEN,26.0,20,20,0.546,5.1,11.2,0.455,0.527,0.337,3.5,6.9,0.507,0.21,1.6,4.3,0.372
201935,James Harden,1610612755,PHI,33.0,11,11,0.574,3.91,9.55,0.41,0.519,0.213,1.82,3.55,0.513,0.361,2.09,6.0,0.348
1628969,Mikal Bridges,1610612751,BKN,26.0,4,4,0.494,4.5,9.5,0.474,0.539,0.377,3.25,7.25,0.448,0.117,1.25,2.25,0.556
1627749,Dejounte Murray,1610612737,ATL,26.0,5,5,0.456,4.2,9.4,0.447,0.521,0.301,2.8,6.2,0.452,0.155,1.4,3.2,0.438
1630162,Anthony Edwards,1610612750,MIN,21.0,5,5,0.412,4.2,9.4,0.447,0.564,0.167,2.0,3.8,0.526,0.246,2.2,5.6,0.393
201950,Jrue Holiday,1610612749,MIL,33.0,5,5,0.541,3.0,9.2,0.326,0.413,0.2,1.4,3.4,0.412,0.341,1.6,5.8,0.276
203114,Khris Middleton,1610612749,MIL,31.0,5,5,0.523,4.4,9.0,0.489,0.589,0.291,2.6,5.0,0.52,0.233,1.8,4.0,0.45
101108,Chris Paul,1610612756,PHX,38.0,7,7,0.648,3.71,8.43,0.441,0.466,0.527,3.29,6.86,0.479,0.121,0.43,1.57,0.273
202710,Jimmy Butler III,1610612748,MIA,33.0,22,22,0.4,2.95,8.05,0.367,0.407,0.285,2.32,5.73,0.405,0.115,0.64,2.32,0.275
1630178,Tyrese Maxey,1610612755,PHI,22.0,11,11,0.411,2.27,7.18,0.316,0.405,0.182,1.0,3.18,0.314,0.229,1.27,4.0,0.318
1629630,Ja Morant,1610612763,MEM,23.0,5,5,0.33,2.6,7.0,0.371,0.5,0.189,0.8,4.0,0.2,0.142,1.8,3.0,0.6
