season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22021,1630175,Cole Anthony,1610612753,ORL,Orlando Magic,Misc,Offensive,0.543,66,0.064,0.553,0.2,0.289,0.526,0.039,0.01,0.32,0.002,1.2,0.6,0.0,0.2,0.2,2021-22,2021,2022
22021,1630532,Franz Wagner,1610612753,ORL,Orlando Magic,Misc,Offensive,0.892,79,0.032,0.816,0.53,0.211,0.342,0.053,0.0,0.45,0.0053,0.5,0.4,0.1,0.2,0.1,2021-22,2021,2022
22021,1628976,Wendell Carter Jr.,1610612753,ORL,Orlando Magic,Misc,Offensive,0.241,62,0.087,0.372,0.45,0.192,0.692,0.026,0.03,0.23,0.0045000000000000005,1.3,0.5,0.1,0.2,0.1,2021-22,2021,2022
22021,1629021,Moritz Wagner,1610612753,ORL,Orlando Magic,Misc,Offensive,0.603,63,0.094,0.583,0.56,0.271,0.542,0.021,0.0,0.33,0.0067,0.8,0.4,0.1,0.1,0.1,2021-22,2021,2022
22021,1630181,R.J. Hampton,1610612753,ORL,Orlando Magic,Misc,Offensive,0.514,64,0.057,0.529,0.3,0.176,0.529,0.029,0.0,0.26,0.004,0.5,0.3,0.0,0.2,0.1,2021-22,2021,2022
22021,1629643,Chuma Okeke,1610612753,ORL,Orlando Magic,Misc,Offensive,0.673,70,0.041,0.63,0.4,0.185,0.444,0.0,0.0,0.33,0.0045000000000000005,0.4,0.2,0.1,0.1,0.1,2021-22,2021,2022
22021,203914,Gary Harris,1610612753,ORL,Orlando Magic,Misc,Offensive,0.693,61,0.034,0.636,0.3,0.182,0.364,0.0,0.0,0.32,0.003,0.4,0.2,0.0,0.2,0.1,2021-22,2021,2022
22021,1630591,Jalen Suggs,1610612753,ORL,Orlando Magic,Misc,Offensive,0.15,48,0.058,0.295,0.25,0.091,0.636,0.045,0.0,0.16,0.0025,0.9,0.3,0.1,0.3,0.2,2021-22,2021,2022
22021,1628964,Mo Bamba,1610612753,ORL,Orlando Magic,Misc,Offensive,0.076,71,0.077,0.232,0.33,0.089,0.75,0.018,0.0,0.12,0.0033,0.8,0.2,0.0,0.1,0.1,2021-22,2021,2022
22021,203082,Terrence Ross,1610612753,ORL,Orlando Magic,Misc,Offensive,0.383,63,0.037,0.44,0.2,0.16,0.44,0.0,0.0,0.24,0.002,0.4,0.2,0.0,0.2,0.1,2021-22,2021,2022
22021,1628365,Markelle Fultz,1610612753,ORL,Orlando Magic,Misc,Offensive,0.471,18,0.079,0.5,0.38,0.111,0.5,0.056,0.06,0.22,0.0038,1.0,0.5,0.2,0.4,0.3,2021-22,2021,2022
22021,201577,Robin Lopez,1610612753,ORL,Orlando Magic,Misc,Offensive,0.187,37,0.082,0.318,0.33,0.136,0.727,0.0,0.0,0.18,0.0033,0.6,0.2,0.0,0.1,0.1,2021-22,2021,2022
22021,1629678,Admiral Schofield,1610612753,ORL,Orlando Magic,Misc,Offensive,0.0,38,0.085,0.0,0.0,0.0,0.846,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,2021-22,2021,2022
