close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
201599,DeAndre Jordan,1610612746,LAC,C,27.0,77,77,0.868,5.68,12.86,0.441,0.497,-0.056
201933,Blake Griffin,1610612746,LAC,F,27.0,35,35,0.766,5.06,9.91,0.51,0.494,0.016
101236,Chuck Hayes,1610612746,LAC,F-C,33.0,2,2,0.895,3.5,8.5,0.412,0.508,-0.097
201145,Jeff Green,1610612746,LAC,F,29.0,80,80,0.651,3.26,6.58,0.496,0.491,0.005
202332,Cole Aldrich,1610612746,LAC,C,27.0,58,58,0.876,3.34,6.45,0.519,0.496,0.022
101108,Chris Paul,1610612746,LAC,G,31.0,74,74,0.655,3.3,6.32,0.521,0.48,0.041
200755,JJ Redick,1610612746,LAC,G,32.0,74,73,0.673,2.55,5.85,0.436,0.481,-0.045
201601,Luc Mbah a Moute,1610612746,LAC,F,29.0,66,66,0.698,2.0,5.42,0.369,0.49,-0.121
202325,Wesley Johnson,1610612746,LAC,F-G,28.0,80,78,0.698,2.59,5.36,0.483,0.493,-0.011
1718,Paul Pierce,1610612746,LAC,F,38.0,68,68,0.729,2.41,4.9,0.492,0.494,-0.001
203085,Austin Rivers,1610612746,LAC,G,23.0,66,66,0.655,1.86,4.39,0.424,0.483,-0.059
2037,Jamal Crawford,1610612746,LAC,G,36.0,79,77,0.598,1.77,3.62,0.49,0.487,0.002
203143,Pablo Prigioni,1610612746,LAC,G,39.0,57,53,0.667,1.67,3.05,0.546,0.47,0.076
201965,Jeff Ayres,1610612746,LAC,F-C,29.0,15,14,0.884,1.47,2.53,0.579,0.467,0.112
1626183,Branden Dawson,1610612746,LAC,F,23.0,5,5,0.9,1.4,1.8,0.778,0.517,0.261
203912,C.J. Wilcox,1610612746,LAC,G,25.0,18,11,0.518,0.67,1.61,0.414,0.472,-0.058
