TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612739,Cleveland Cavaliers,CLE,18,18,0.389,362,555,0.652,0.652,0.389,362,555,0.652,0.0,0,0,
1610612759,San Antonio Spurs,SAS,16,16,0.418,340,552,0.616,0.616,0.418,340,552,0.616,0.0,0,0,
1610612738,Boston Celtics,BOS,18,18,0.377,361,536,0.674,0.674,0.377,361,536,0.674,0.0,0,0,
1610612744,Golden State Warriors,GSW,17,17,0.365,358,516,0.694,0.694,0.365,358,516,0.694,0.0,0,0,
1610612764,Washington Wizards,WAS,13,13,0.393,266,425,0.626,0.626,0.393,266,425,0.626,0.0,0,0,
1610612745,Houston Rockets,HOU,11,11,0.407,235,349,0.673,0.673,0.407,235,349,0.673,0.0,0,0,
1610612762,Utah Jazz,UTA,11,11,0.392,212,324,0.654,0.654,0.392,212,324,0.654,0.0,0,0,
1610612761,Toronto Raptors,TOR,10,10,0.414,186,308,0.604,0.604,0.414,186,308,0.604,0.0,0,0,
1610612737,Atlanta Hawks,ATL,6,6,0.444,133,205,0.649,0.649,0.444,133,205,0.649,0.0,0,0,
1610612741,Chicago Bulls,CHI,6,6,0.431,124,204,0.608,0.608,0.431,124,204,0.608,0.0,0,0,
1610612746,LA Clippers,LAC,7,7,0.383,134,198,0.677,0.677,0.383,134,198,0.677,0.0,0,0,
1610612749,Milwaukee Bucks,MIL,6,6,0.438,111,193,0.575,0.575,0.438,111,193,0.575,0.0,0,0,
1610612763,Memphis Grizzlies,MEM,6,6,0.418,108,184,0.587,0.587,0.418,108,184,0.587,0.0,0,0,
1610612760,Oklahoma City Thunder,OKC,5,5,0.425,108,175,0.617,0.617,0.425,108,175,0.617,0.0,0,0,
1610612754,Indiana Pacers,IND,4,4,0.375,75,121,0.62,0.62,0.375,75,121,0.62,0.0,0,0,
1610612757,Portland Trail Blazers,POR,4,4,0.331,64,105,0.61,0.61,0.331,64,105,0.61,0.0,0,0,
