season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2021-22,1627823,Juancho Hernangomez,Juancho,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,9.2,100.7,94.4,94.4,130.3,122.2,122.2,-29.6,-27.8,-27.8,0.2,0.0,20.0,0.0,0.143,0.05,0.0,0.0,0.375,0.375,0.182,0.201,88.55,94.43,78.69,94.43,0.071,18,1,4,1.0,4.0,0.25,1,931,931,931,1462,1186,1364,1364,1592,1404,1404,1544,1507,1506,490,854,593,865,726,1262,1,1,1194,1312,840,754,1720,1306,1306,1051,1186,1122,1186,1122,1318,1,9:09,2021,2022
2021-22,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,38.9,104.1,105.3,105.3,101.4,100.0,100.0,2.7,5.3,5.3,0.429,1.8,27.3,0.026,0.189,0.105,15.2,15.3,0.588,0.613,0.282,0.283,93.21,93.28,77.73,93.28,0.181,75,9,17,9.0,17.0,0.529,1,931,931,931,238,1062,1043,1043,702,583,583,828,768,768,78,365,352,796,474,612,1458,1460,639,668,259,285,1443,1428,1428,275,134,205,134,205,544,1,38:51,2021,2022
2021-22,203497,Rudy Gobert,Rudy,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,35.6,114.2,116.2,116.2,110.9,108.7,108.7,3.3,7.5,7.5,0.0,0.0,0.0,0.029,0.355,0.185,0.0,0.0,0.5,0.644,0.103,0.102,92.19,92.33,76.94,92.33,0.126,68,3,6,3.0,6.0,0.5,1,931,931,931,385,682,635,635,1047,951,951,814,713,713,1245,854,1245,739,96,175,1,1,793,574,1444,1477,1520,1514,1514,576,769,891,769,891,565,1,35:37,2021,2022
2021-22,1626220,Royce O'Neale,Royce,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,33.1,104.4,106.3,106.3,91.2,89.1,89.1,13.2,17.2,17.2,0.0,0.0,0.0,0.031,0.156,0.094,0.0,0.0,0.444,0.444,0.123,0.125,92.53,92.76,77.3,92.76,0.058,64,4,9,4.0,9.0,0.444,1,931,931,931,502,1053,1004,1004,390,351,351,575,490,490,1245,854,1245,704,655,738,1,1,1051,1180,1305,1329,1496,1475,1475,1164,602,618,602,618,859,1,33:07,2021,2022
2021-22,1627863,Danuel House Jr.,Danuel,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,14.9,101.3,93.3,93.3,139.1,140.0,140.0,-37.8,-46.7,-46.7,0.0,0.0,0.0,0.05,0.083,0.063,0.0,0.0,0.333,0.363,0.2,0.217,93.2,96.68,80.56,96.68,0.007,30,2,6,2.0,6.0,0.333,1,931,931,931,1240,1163,1384,1384,1720,1730,1730,1626,1702,1701,1245,854,1245,512,1182,1103,1,1,1260,1333,706,636,1446,1056,1056,1479,971,891,971,891,1120,1,14:54,2021,2022
2021-22,201144,Mike Conley,Mike,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,31.0,102.8,105.0,105.0,105.8,100.0,100.0,-3.0,5.0,5.0,0.421,2.67,36.4,0.0,0.148,0.063,13.6,13.7,0.45,0.506,0.194,0.197,91.95,93.56,77.97,93.56,0.119,60,4,10,4.0,10.0,0.4,1,931,931,931,598,1106,1055,1055,865,583,583,1011,778,778,85,196,184,865,707,1103,1382,1390,1042,979,765,793,1544,1401,1401,629,602,551,602,551,973,1,31:02,2021,2022
2021-22,202711,Bojan Bogdanović,Bojan,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,35.6,101.4,102.9,102.9,102.8,101.4,101.4,-1.4,1.5,1.5,0.05,0.5,5.0,0.029,0.086,0.058,10.0,10.1,0.567,0.567,0.25,0.25,93.88,93.8,78.16,93.8,0.06,69,7,15,7.0,15.0,0.467,1,931,931,931,387,1159,1129,1129,760,699,699,965,870,870,1168,740,1218,739,1172,1175,1158,1184,687,805,382,452,1380,1368,1368,1144,261,283,261,283,815,1,35:34,2021,2022
2021-22,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,29.5,104.9,101.8,101.8,112.3,110.5,110.5,-7.4,-8.8,-8.8,0.059,1.0,5.3,0.118,0.077,0.1,5.3,5.3,0.4,0.447,0.273,0.281,90.74,92.89,77.41,92.89,0.066,57,5,15,5.0,15.0,0.333,1,931,931,931,672,1030,1165,1165,1111,1022,1022,1118,1152,1152,1121,476,1210,172,1234,661,899,911,1155,1178,289,297,1617,1464,1464,1095,471,283,471,283,1120,1,29:27,2021,2022
2021-22,1629672,Eric Paschall,Eric,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,3.9,76.1,75.0,75.0,72.7,71.4,71.4,3.5,3.6,3.6,0.0,0.0,0.0,0.143,0.0,0.091,0.0,0.0,1.0,1.0,0.1,0.101,90.83,92.31,76.92,92.31,0.583,8,1,1,1.0,1.0,1.0,1,931,931,931,1657,1662,1648,1648,136,144,144,811,817,817,1245,854,1245,111,1540,755,1,1,60,84,1454,1481,1614,1516,1516,15,1186,1511,1186,1511,1,1,3:54,2021,2022
2021-22,202355,Hassan Whiteside,Hassan,1610612762,UTA,Utah Jazz,42100176,2022-04-28T00:00:00,UTA vs. DAL,L,8.4,74.5,68.8,68.8,103.9,105.9,105.9,-29.4,-37.1,-37.1,0.0,0.0,0.0,0.1,0.333,0.211,0.0,0.0,0.0,0.0,0.056,0.06,91.48,94.1,78.42,94.1,0.114,16,0,1,0.0,1.0,0.0,1,931,931,931,1482,1682,1719,1719,799,845,845,1540,1619,1619,1245,854,1245,223,104,115,1,1,1479,1538,1672,1671,1579,1326,1326,684,1479,1511,1479,1511,1479,1,8:25,2021,2022
