group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1627756,Denzel Valentine,Denzel,1610612741,CHI,26.0,8,5,3,0.625,1.7,0.3,0.4,0.3,0.3,1.3,0.6,0.3,2.3,0.0,0.0,0.0,0.0,0.6,285,231,117,106,335,89,51,42,211,389,195,172,206,181,1,1,319,370,CHI
Players,203490,Otto Porter Jr.,Otto,1610612741,CHI,27.0,6,2,4,0.333,3.4,0.0,0.0,0.0,0.0,1.2,1.3,0.3,3.7,0.0,0.0,0.2,0.0,1.4,316,321,148,331,97,210,223,157,296,367,387,214,42,181,1,141,319,292,CHI
Players,201152,Thaddeus Young,Thaddeus,1610612741,CHI,32.0,22,6,16,0.273,1.9,0.1,0.1,0.1,0.1,1.2,1.0,0.3,2.4,0.0,0.0,0.2,0.2,1.0,133,210,396,372,305,177,158,110,285,373,303,213,189,181,284,184,202,327,CHI
Players,1628436,Luke Kornet,Luke,1610612741,CHI,24.0,4,2,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,0.3,0.0,0.1,344,321,82,177,391,210,223,157,296,1,368,1,357,181,1,192,319,402,CHI
Players,1626245,Cristiano Felicio,Cristiano,1610612741,CHI,27.0,6,1,5,0.167,1.7,0.0,0.0,0.0,0.0,1.0,1.5,0.3,3.3,0.0,0.0,0.0,0.0,0.0,316,358,180,405,345,210,223,157,296,305,409,214,67,181,1,1,319,405,CHI
Players,1628374,Lauri Markkanen,Lauri,1610612741,CHI,23.0,23,9,14,0.391,3.5,0.1,0.0,0.2,0.3,0.9,1.5,0.1,2.9,0.1,0.1,0.3,0.4,2.8,122,157,367,299,92,150,223,54,172,288,406,128,116,100,392,252,116,136,CHI
Players,1627853,Ryan Arcidiacono,Ryan,1610612741,CHI,26.0,9,3,6,0.333,1.2,0.0,0.0,0.0,0.0,0.9,0.8,0.3,1.6,0.0,0.0,0.2,0.1,0.6,272,284,208,331,378,210,223,157,296,276,252,214,315,181,1,181,274,369,CHI
Players,203897,Zach LaVine,Zach,1610612741,CHI,25.0,33,11,22,0.333,3.5,0.8,0.3,0.2,0.6,1.3,1.6,0.3,3.4,0.1,0.3,0.5,0.8,4.1,32,119,449,331,91,8,64,56,106,401,425,187,62,130,445,352,37,58,CHI
Players,1629632,Coby White,Coby,1610612741,CHI,20.0,20,5,15,0.25,1.9,0.0,0.0,0.0,0.4,0.5,1.4,0.1,2.4,0.0,0.0,0.4,0.0,1.1,150,231,387,383,312,210,223,157,155,141,394,132,180,181,1,320,319,319,CHI
Players,1628976,Wendell Carter Jr.,Wendell,1610612741,CHI,21.0,26,10,16,0.385,3.0,0.0,0.3,0.0,0.4,1.1,1.2,0.3,2.3,0.1,0.1,0.7,0.4,2.5,98,139,396,304,173,204,87,157,164,357,367,186,200,73,335,420,104,158,CHI
Players,203107,Tomas Satoransky,Tomas,1610612741,CHI,28.0,33,12,21,0.364,2.8,0.2,0.2,0.0,0.4,0.9,1.1,0.1,2.7,0.0,0.0,0.2,0.2,2.1,32,102,446,322,196,95,134,157,168,286,340,137,137,181,1,177,209,186,CHI
Players,1627885,Shaquille Harrison,Shaquille,1610612741,CHI,26.0,6,2,4,0.333,0.5,0.0,0.3,0.0,0.0,0.3,0.8,0.0,1.0,0.0,0.0,0.5,0.2,0.8,316,321,148,331,429,210,64,157,296,116,269,1,357,181,1,371,238,359,CHI
Players,1629690,Adam Mokoka,Adam,1610612741,CHI,21.0,2,1,1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,383,358,28,177,445,210,223,157,296,1,308,1,357,181,1,1,319,406,CHI
Players,1628990,Chandler Hutchison,Chandler,1610612741,CHI,24.0,6,3,3,0.5,2.1,0.0,0.0,0.0,0.3,1.3,1.7,0.0,2.3,0.0,0.2,0.5,0.0,1.2,316,284,117,177,289,210,223,157,176,401,429,1,193,181,413,371,319,302,CHI
Players,1629655,Daniel Gafford,Daniel,1610612741,CHI,21.0,4,0,4,0.0,1.7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.5,0.0,0.3,0.0,0.0,3.0,344,415,148,415,342,210,2,157,46,305,1,1,164,181,437,1,319,126,CHI
Players,1627739,Kris Dunn,Kris,1610612741,CHI,26.0,21,9,12,0.429,3.2,0.0,0.1,0.0,0.4,1.2,1.5,0.2,2.6,0.1,0.0,0.5,0.2,2.6,142,157,341,262,133,210,191,157,165,388,418,170,151,91,287,397,189,143,CHI
