season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2016-17,1610612748,21600004,2016-10-26,MIA,ORL,1610612753,1,108,96,W,12
2016-17,1610612748,21600022,2016-10-28,CHA,MIA,1610612766,2,91,97,L,-6
2016-17,1610612748,21600037,2016-10-30,SAS,MIA,1610612759,3,99,106,L,-7
2016-17,1610612748,21600049,2016-11-01,SAC,MIA,1610612758,4,108,96,W,12
2016-17,1610612748,21600071,2016-11-04,MIA,TOR,1610612761,5,87,96,L,-9
2016-17,1610612748,21600097,2016-11-07,MIA,OKC,1610612760,6,85,97,L,-12
2016-17,1610612748,21600118,2016-11-10,CHI,MIA,1610612741,7,95,98,L,-3
2016-17,1610612748,21600136,2016-11-12,UTA,MIA,1610612762,8,91,102,L,-11
2016-17,1610612748,21600150,2016-11-14,MIA,SAS,1610612759,9,90,94,L,-4
2016-17,1610612748,21600154,2016-11-15,ATL,MIA,1610612737,10,90,93,L,-3
2016-17,1610612748,21600170,2016-11-17,MIL,MIA,1610612749,11,96,73,W,23
2016-17,1610612748,21600186,2016-11-19,MIA,WAS,1610612764,12,114,111,W,3
2016-17,1610612748,21600199,2016-11-21,MIA,PHI,1610612755,13,94,101,L,-7
2016-17,1610612748,21600218,2016-11-23,MIA,DET,1610612765,14,84,107,L,-23
2016-17,1610612748,21600233,2016-11-25,MIA,MEM,1610612763,15,90,81,W,9
2016-17,1610612748,21600243,2016-11-26,MEM,MIA,1610612763,16,107,110,L,-3
2016-17,1610612748,21600256,2016-11-28,BOS,MIA,1610612738,17,104,112,L,-8
2016-17,1610612748,21600273,2016-11-30,MIA,DEN,1610612743,18,106,98,W,8
2016-17,1610612748,21600280,2016-12-01,MIA,UTA,1610612762,19,111,110,W,1
2016-17,1610612748,21600298,2016-12-03,MIA,POR,1610612757,20,92,99,L,-7
2016-17,1610612748,21600316,2016-12-06,NYK,MIA,1610612752,21,103,114,L,-11
2016-17,1610612748,21600324,2016-12-07,MIA,ATL,1610612737,22,95,103,L,-8
2016-17,1610612748,21600338,2016-12-09,MIA,CLE,1610612739,23,84,114,L,-30
2016-17,1610612748,21600350,2016-12-10,MIA,CHI,1610612741,24,100,105,L,-5
2016-17,1610612748,21600363,2016-12-12,WAS,MIA,1610612764,25,112,101,W,11
