close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1631109,Mark Williams,1610612766,CHA,C,23.0,43,43,1.0,8.56,17.49,0.489,0.492,-0.003
1629684,Grant Williams,1610612766,CHA,F,26.0,16,16,1.0,7.5,15.81,0.474,0.491,-0.016
1628970,Miles Bridges,1610612766,CHA,F,27.0,63,63,1.0,5.33,12.65,0.422,0.475,-0.054
1641706,Brandon Miller,1610612766,CHA,F,22.0,27,27,1.0,5.78,12.52,0.462,0.466,-0.004
1641878,Damion Baugh,1610612766,CHA,G,24.0,15,15,1.0,6.2,11.4,0.544,0.46,0.084
203994,Jusuf Nurkić,1610612766,CHA,C,30.0,51,51,1.0,5.35,11.29,0.474,0.496,-0.022
1630163,LaMelo Ball,1610612766,CHA,G,23.0,46,46,1.0,4.85,9.83,0.493,0.455,0.038
1630182,Josh Green,1610612766,CHA,G,24.0,67,67,1.0,4.72,9.63,0.49,0.461,0.029
1631217,Moussa Diabaté,1610612766,CHA,F,23.0,67,67,1.0,4.57,9.55,0.478,0.478,0.001
1642354,KJ Simpson,1610612766,CHA,G,22.0,36,36,1.0,4.92,9.31,0.528,0.458,0.071
1630544,Tre Mann,1610612766,CHA,G,24.0,13,13,1.0,4.0,9.15,0.437,0.452,-0.016
1629610,DaQuan Jeffries,1610612766,CHA,G-F,27.0,45,45,1.0,3.78,8.64,0.437,0.461,-0.024
1630585,Marcus Garrett,1610612766,CHA,G,26.0,4,4,1.0,2.25,8.25,0.273,0.471,-0.198
1642275,Tidjane Salaün,1610612766,CHA,F,19.0,59,59,1.0,3.81,8.22,0.464,0.463,0.0
1641733,Nick Smith Jr.,1610612766,CHA,G,21.0,56,56,1.0,4.07,7.95,0.512,0.455,0.058
1630201,Malachi Flynn,1610612766,CHA,G,27.0,3,3,1.0,3.0,7.0,0.429,0.438,-0.01
1631301,Jaylen Sims,1610612766,CHA,G,26.0,6,6,1.0,1.83,6.17,0.297,0.442,-0.144
1631111,Wendell Moore Jr.,1610612766,CHA,G,23.0,30,30,1.0,2.87,5.77,0.497,0.457,0.04
1629006,Josh Okogie,1610612766,CHA,G,26.0,38,38,1.0,2.45,5.58,0.439,0.465,-0.026
201959,Taj Gibson,1610612766,CHA,F,39.0,35,35,1.0,2.06,5.57,0.369,0.479,-0.11
203552,Seth Curry,1610612766,CHA,G,34.0,66,66,1.0,2.27,4.7,0.484,0.462,0.021
1631209,Isaiah Wong,1610612766,CHA,G,24.0,16,16,1.0,1.88,4.31,0.435,0.458,-0.023
