player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1628449,Chris Boucher,Chris,1610612761,TOR,27.0,62,45,17,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,123,29,202,53,348,5,5,26,2,9,15,7,412,7,188,66,6,1,112,TOR
1629608,Dewan Hernandez,Dewan,1610612761,TOR,23.0,6,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,482,425,1,1,348,5,5,26,2,9,15,7,118,53,188,66,6,1,112,TOR
1627832,Fred VanVleet,Fred,1610612761,TOR,26.0,54,40,14,0.741,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,232,66,168,45,109,5,5,26,2,9,15,7,59,53,30,66,6,1,112,TOR
200768,Kyle Lowry,Kyle,1610612761,TOR,34.0,58,41,17,0.707,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,173,60,202,61,27,5,5,26,2,9,15,7,59,7,30,66,6,1,112,TOR
1626259,Malcolm Miller,Malcolm,1610612761,TOR,27.0,28,24,4,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371,207,55,7,348,5,5,26,2,9,15,7,412,53,188,66,6,1,112,TOR
201188,Marc Gasol,Marc,1610612761,TOR,35.0,44,35,9,0.795,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,291,107,109,16,27,5,5,26,2,9,15,7,59,53,188,66,6,1,112,TOR
1629744,Matt Thomas,Matt,1610612761,TOR,25.0,41,31,10,0.756,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,144,119,29,109,5,5,26,2,9,15,7,412,53,188,66,6,1,112,TOR
1626181,Norman Powell,Norman,1610612761,TOR,27.0,52,40,12,0.769,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,245,66,141,25,109,5,5,26,2,9,15,7,118,53,30,66,6,1,112,TOR
1628384,OG Anunoby,OG,1610612761,TOR,22.0,69,50,19,0.725,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.1,37,12,226,54,27,5,5,26,2,9,15,7,118,7,30,66,6,1,13,TOR
1629052,Oshae Brissett,Oshae,1610612761,TOR,22.0,19,15,4,0.789,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,406,321,55,18,109,5,5,26,2,9,15,7,233,53,30,66,6,1,112,TOR
1627783,Pascal Siakam,Pascal,1610612761,TOR,26.0,60,46,14,0.767,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.1,151,21,168,26,7,5,5,26,2,9,15,7,15,53,2,66,6,1,13,TOR
1627775,Patrick McCaw,Patrick,1610612761,TOR,24.0,37,27,10,0.73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,327,181,119,49,109,5,5,26,2,9,15,7,233,53,188,66,6,1,112,TOR
1628778,Paul Watson,Paul,1610612761,TOR,25.0,10,7,3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,414,37,63,348,5,5,26,2,9,15,7,412,53,188,66,6,1,112,TOR
1626178,Rondae Hollis-Jefferson,Rondae,1610612761,TOR,25.0,60,43,17,0.717,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,151,42,202,58,109,5,5,26,2,9,15,7,233,53,188,66,6,1,112,TOR
201586,Serge Ibaka,Serge,1610612761,TOR,30.0,55,40,15,0.727,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.1,0.0,0.0,0.0,220,66,179,50,27,5,5,3,2,9,15,7,9,7,30,13,6,1,112,TOR
1629044,Shamorie Ponds,Shamorie,1610612761,TOR,22.0,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498,450,1,1,348,5,5,26,2,9,15,7,412,53,188,66,6,1,112,TOR
1626169,Stanley Johnson,Stanley,1610612761,TOR,24.0,25,19,6,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,382,264,83,28,348,5,5,26,2,9,15,7,233,53,188,66,6,1,112,TOR
1629056,Terence Davis,Terence,1610612761,TOR,23.0,72,53,19,0.736,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,9,1,226,47,109,5,5,26,2,9,15,7,233,53,30,66,6,1,13,TOR
