group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,1626150,Andrew Harrison,,1610612763,MEM,23.0,17,6,11,0.353,44.016666666666666,0.0,0.0,0.0,1.6,12.3,10.6,5.7,19.6,2.5,0.8,4.9,4.9,21.9,224,250,270,338,206,233,236,179,278,321,275,271,370,49,323,298,120,288
,203463,Ben McLemore,,1610612763,MEM,25.0,9,1,8,0.111,24.341666666666665,0.0,0.0,0.0,3.0,4.4,11.8,7.4,32.5,0.0,0.0,7.4,0.0,12.7,284,354,212,402,262,233,236,179,236,99,316,332,150,228,1,391,332,370
,1627362,Briante Weber,,1610612763,MEM,25.0,2,0,2,0.0,1.288333333333333,0.0,0.0,0.0,0.0,55.9,195.6,0.0,55.9,0.0,0.0,0.0,0.0,-27.9,380,404,75,404,406,233,236,179,300,448,449,1,18,228,1,1,332,450
,1627744,Brice Johnson,,1610612763,MEM,24.0,1,0,1,0.0,0.0266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,404,27,404,441,233,236,179,300,1,1,1,404,228,1,1,332,403
,202718,Chandler Parsons,,1610612763,MEM,29.0,8,3,5,0.375,15.06,0.0,0.0,0.0,9.6,4.8,0.0,4.8,28.7,0.0,0.0,2.4,0.0,20.6,294,305,162,316,303,233,236,179,63,105,1,222,236,228,1,116,332,307
,1627738,Deyonta Davis,,1610612763,MEM,21.0,8,0,8,0.0,11.241666666666667,0.0,0.0,0.0,0.0,6.4,28.8,9.6,38.4,3.2,0.0,3.2,3.2,25.9,294,404,212,404,324,233,236,179,300,127,438,381,61,32,1,165,194,240
,1628415,Dillon Brooks,,1610612763,MEM,22.0,30,9,21,0.3,109.67333333333332,4.9,0.7,3.0,2.6,4.6,8.2,5.3,24.9,0.3,0.3,4.9,3.3,20.0,99,182,426,368,76,35,227,48,250,101,189,248,314,214,259,300,191,314
,1628397,Ivan Rabb,,1610612763,MEM,21.0,1,0,1,0.0,3.2666666666666666,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,11.0,11.0,82.7,407,404,27,404,385,5,1,179,300,1,1,1,351,228,1,427,16,6
,203210,JaMychal Green,,1610612763,MEM,28.0,22,7,15,0.318,75.945,0.9,5.2,0.9,5.7,5.7,6.2,2.8,24.6,0.0,0.5,7.1,2.4,27.7,173,233,345,362,137,211,29,136,144,119,129,148,320,228,279,380,243,209
,1626185,Jarell Martin,,1610612763,MEM,24.0,21,7,14,0.333,68.08833333333334,3.2,3.2,3.2,5.3,8.5,6.3,4.8,26.4,1.6,0.5,5.8,4.8,28.4,182,233,319,342,156,78,81,44,149,182,133,220,282,81,293,343,129,200
,1628424,Kobi Simmons,,1610612763,MEM,20.0,7,2,5,0.286,16.981666666666666,4.2,0.0,4.2,12.7,4.2,10.6,0.0,25.4,0.0,0.0,8.5,2.1,33.1,307,329,162,372,291,44,236,30,29,94,271,1,302,228,1,403,257,143
,202705,MarShon Brooks,,1610612763,MEM,29.0,2,1,1,0.5,8.35,0.0,0.0,0.0,0.0,4.3,0.0,0.0,17.2,4.3,0.0,4.3,4.3,38.8,380,354,27,198,345,233,236,179,300,95,1,1,380,19,1,258,150,86
,201188,Marc Gasol,,1610612763,MEM,33.0,34,10,24,0.294,126.19333333333331,1.4,0.9,0.6,4.6,5.7,6.8,4.3,23.4,0.6,0.3,1.7,6.0,31.4,61,167,439,371,51,177,215,166,173,120,146,199,336,182,253,94,78,156
,201596,Mario Chalmers,,1610612763,MEM,32.0,18,6,12,0.333,42.62,2.5,1.7,0.0,5.1,3.4,3.4,4.2,23.7,0.0,0.0,2.5,5.1,33.9,214,250,290,342,213,105,158,179,154,87,94,195,332,228,1,127,106,138
,203104,Marquis Teague,,1610612763,MEM,25.0,1,0,1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9,0.0,0.0,0.0,0.0,0.0,407,404,27,404,422,233,236,179,300,1,1,1,4,228,1,1,332,403
,201144,Mike Conley,,1610612763,MEM,30.0,6,3,3,0.5,20.326666666666668,0.0,3.5,0.0,3.5,0.0,3.5,12.4,31.9,0.0,0.0,8.9,10.6,49.4,317,305,114,198,284,233,65,179,206,1,97,411,163,228,1,411,17,36
,1627988,Myke Henry,,1610612763,MEM,25.0,5,1,4,0.2,8.233333333333333,4.4,0.0,4.4,0.0,4.4,21.9,0.0,26.2,0.0,0.0,8.7,4.4,4.4,335,354,141,388,346,42,236,27,300,98,432,1,289,228,1,409,149,399
,201936,Tyreke Evans,,1610612763,MEM,28.0,26,10,16,0.385,90.94166666666666,3.2,4.4,0.8,7.1,4.0,8.3,5.1,21.4,0.4,2.4,2.0,3.2,40.1,136,167,360,311,110,79,45,153,111,93,192,243,359,205,421,102,196,76
,1627782,Wayne Selden,,1610612763,MEM,23.0,12,3,9,0.25,28.91,1.2,6.2,0.0,2.5,12.5,10.0,5.0,22.4,0.0,1.2,1.2,5.0,26.6,260,305,236,381,244,191,18,179,258,323,248,228,346,228,354,81,113,226
,1628504,Xavier Rathan-Mayes,,1610612763,MEM,24.0,2,0,2,0.0,4.158333333333333,0.0,0.0,17.3,17.3,0.0,17.3,0.0,34.6,0.0,0.0,8.7,0.0,30.3,380,404,75,404,378,233,236,5,10,1,406,1,107,228,1,407,332,175
