player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
2738,Andre Iguodala,Andre,1610612744,GSW,39.0,8,3,5,0.375,14.1,0.3,0.5,0.3,1.5,4.9,2.9,2.8,15.0,0.4,0.0,1.4,1.1,9.7,479,481,61,421,366,483,406,447,419,158,97,96,363,202,1,185,288,403,GSW
203952,Andrew Wiggins,Andrew,1610612744,GSW,28.0,37,19,18,0.514,32.2,3.1,2.1,2.0,6.8,11.5,8.9,9.4,32.9,0.8,0.6,2.9,2.2,31.2,365,324,165,247,73,45,61,91,104,493,466,473,84,64,421,503,118,83,GSW
1630237,Anthony Lamb,Anthony,1610612744,GSW,25.0,62,36,26,0.581,19.3,0.5,0.6,0.7,2.3,8.7,5.2,5.0,19.2,0.3,0.2,2.2,1.1,14.6,203,126,273,140,266,441,371,313,331,353,252,245,286,236,154,395,292,286,GSW
1628978,Donte DiVincenzo,Donte,1610612744,GSW,26.0,72,42,30,0.583,26.3,1.5,1.0,0.9,2.2,10.2,6.8,7.8,27.6,0.1,0.2,1.8,1.6,23.0,102,60,342,137,158,181,235,254,344,430,344,390,163,404,193,320,203,166,GSW
203110,Draymond Green,Draymond,1610612744,GSW,33.0,73,41,32,0.562,31.5,1.0,0.6,1.2,5.5,11.8,8.3,9.1,30.8,0.8,0.3,3.1,2.0,30.1,92,65,377,166,84,291,392,184,138,504,429,458,118,53,235,517,141,92,GSW
1627780,Gary Payton II,Gary,1610612744,GSW,30.0,22,13,9,0.591,16.7,1.0,0.8,0.6,2.5,5.5,4.9,4.1,17.6,0.2,0.0,2.0,0.4,13.4,430,391,99,126,307,291,291,325,319,196,227,191,309,312,49,352,468,313,GSW
203210,JaMychal Green,JaMychal,1610612744,GSW,33.0,57,30,27,0.526,14.0,1.0,1.6,0.5,3.2,6.8,4.6,4.2,15.5,0.4,0.2,1.8,1.0,13.7,246,207,291,222,368,311,127,382,257,262,209,196,350,180,214,317,310,304,GSW
1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,20.0,67,38,29,0.567,20.8,1.5,1.4,1.0,5.8,9.0,5.6,5.9,21.6,0.5,0.5,2.3,1.8,18.7,145,95,327,159,231,186,156,216,128,368,280,293,241,148,390,433,164,222,GSW
1629673,Jordan Poole,Jordan,1610612744,GSW,24.0,82,44,38,0.537,30.0,2.9,1.4,3.3,6.7,12.4,8.5,8.4,31.1,0.3,0.9,2.6,4.2,30.5,2,40,459,210,110,51,158,25,106,514,447,418,114,286,505,474,34,89,GSW
1626172,Kevon Looney,Kevon,1610612744,GSW,27.0,82,44,38,0.537,23.9,0.7,2.3,0.3,5.7,8.2,6.3,7.3,24.9,0.6,0.4,2.7,1.5,25.1,2,40,459,210,191,368,48,446,135,330,315,360,198,94,347,484,208,136,GSW
202691,Klay Thompson,Klay,1610612744,GSW,33.0,69,38,31,0.551,33.0,3.3,2.2,3.5,4.1,12.5,9.1,10.6,34.1,0.4,0.5,1.9,1.3,32.0,123,95,357,185,57,33,57,22,207,518,475,513,65,167,377,331,245,76,GSW
1631311,Lester Quinones,Lester,1610612744,GSW,22.0,4,4,0,1.0,4.5,0.0,0.0,0.5,0.0,2.0,1.3,0.0,2.0,0.0,0.0,0.0,0.8,3.7,509,468,1,1,520,510,500,364,522,35,25,1,530,491,1,1,366,514,GSW
1630541,Moses Moody,Moses,1610612744,GSW,21.0,63,37,26,0.587,13.0,0.8,0.5,0.5,1.7,5.8,3.7,3.5,13.1,0.1,0.2,0.9,0.9,8.7,189,110,273,132,389,347,399,375,402,214,150,139,392,437,124,83,334,425,GSW
1631116,Patrick Baldwin Jr.,Patrick,1610612744,GSW,20.0,31,15,16,0.484,7.3,0.4,0.5,0.4,0.6,3.6,1.7,1.9,7.5,0.1,0.1,0.5,0.1,6.6,396,369,153,311,483,452,425,419,497,91,47,54,477,421,66,31,516,466,GSW
1631157,Ryan Rollins,Ryan,1610612744,GSW,20.0,12,5,7,0.417,5.2,0.3,0.3,0.2,0.7,3.7,1.5,2.6,5.2,0.1,0.2,0.8,0.3,3.0,460,459,84,391,514,468,447,468,489,93,34,87,507,457,132,78,473,524,GSW
201939,Stephen Curry,Stephen,1610612744,GSW,35.0,56,30,26,0.536,34.7,4.5,2.4,3.1,7.9,13.5,9.9,11.5,36.3,0.4,0.7,2.1,3.9,46.8,253,207,273,212,33,4,43,29,73,536,515,528,38,215,472,380,44,11,GSW
1629660,Ty Jerome,Ty,1610612744,GSW,25.0,45,22,23,0.489,18.1,1.7,0.4,0.8,3.2,7.9,5.0,3.7,18.5,0.1,0.2,1.4,0.9,14.6,321,290,226,300,289,154,428,275,251,316,238,149,296,437,176,200,328,285,GSW
