season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612749,MIL,Milwaukee Bucks,21901236,2020-07-31,MIL vs. BOS,W,48.0,111.3,111.2,103.7,106.7,7.5,4.5,0.641,1.67,17.9,0.213,0.719,0.49,0.14,0.542,0.601,107.5,106.0,88.33,107,0.585,1,1,1,1,139,974,798,839,697,1074,948,1657,1252,1218,1004,896,595,309,312,1,2019,2020,True,MIL,BOS
2019-20,1610612758,SAC,Sacramento Kings,21901237,2020-07-31,SAC @ SAS,L,48.0,105.4,111.1,119.6,120.6,-14.1,-9.4,0.478,1.22,15.2,0.306,0.778,0.532,0.167,0.547,0.578,110.8,107.5,89.58,108,0.43,1,1060,1060,1060,139,979,1744,1619,1862,1748,1638,594,549,552,1546,826,880,167,1695,1,2019,2020,False,SAS,SAC
2019-20,1610612751,BKN,Brooklyn Nets,21901233,2020-07-31,BKN vs. ORL,L,48.0,112.3,113.5,119.3,123.1,-7.0,-9.6,0.682,2.14,20.7,0.22,0.767,0.473,0.135,0.555,0.583,106.2,104.0,86.67,104,0.429,1,1060,1060,1060,139,784,1850,1626,423,519,294,1576,666,1504,878,738,807,509,1701,1,2019,2020,True,BKN,ORL
2019-20,1610612764,WAS,Washington Wizards,21901235,2020-07-31,WAS vs. PHX,L,48.0,100.8,103.7,115.7,115.7,-14.9,-12.0,0.429,1.0,13.0,0.245,0.816,0.494,0.167,0.505,0.554,109.6,108.0,90.0,108,0.384,1,1060,1060,1060,139,1548,1486,1739,2020,1961,1968,1294,242,1181,1546,1355,1220,147,1955,1,2019,2020,True,WAS,PHX
2019-20,1610612763,MEM,Memphis Grizzlies,21901234,2020-07-31,MEM @ POR,L,53.0,114.4,118.4,122.9,123.9,-8.4,-5.5,0.595,1.92,16.0,0.321,0.75,0.515,0.114,0.522,0.587,105.0,102.79,85.66,114,0.465,1,1060,1060,1060,13,471,1885,1358,1092,751,1471,458,860,787,513,1129,764,703,1371,1,2019,2020,False,POR,MEM
2019-20,1610612753,ORL,Orlando Magic,21901233,2020-07-31,ORL @ BKN,W,48.0,119.3,123.1,112.3,113.5,7.0,9.6,0.674,2.21,21.5,0.233,0.78,0.527,0.135,0.592,0.644,106.2,104.0,86.67,104,0.571,1,1,1,1,139,267,1332,493,479,467,179,1444,534,613,878,371,220,509,418,1,2019,2020,False,BKN,ORL
2019-20,1610612756,PHX,Phoenix Suns,21901235,2020-07-31,PHX @ WAS,W,48.0,115.7,115.7,100.8,103.7,14.9,12.0,0.69,1.61,20.3,0.184,0.755,0.506,0.167,0.594,0.664,109.6,108.0,90.0,108,0.616,1,1,1,1,139,631,570,380,377,1165,372,1875,811,934,1546,360,122,147,164,1,2019,2020,False,WAS,PHX
2019-20,1610612759,SAS,San Antonio Spurs,21901237,2020-07-31,SAS vs. SAC,W,48.0,119.6,120.6,105.4,111.1,14.1,9.4,0.667,2.13,21.5,0.222,0.694,0.468,0.14,0.594,0.633,110.8,107.5,89.58,107,0.57,1,1,1,1,139,374,1130,500,488,526,189,1543,1513,1566,1004,356,300,167,424,1,2019,2020,True,SAS,SAC
2019-20,1610612757,POR,Portland Trail Blazers,21901234,2020-07-31,POR vs. MEM,W,53.0,122.9,123.9,114.4,118.4,8.4,5.5,0.551,1.59,18.0,0.25,0.679,0.485,0.15,0.61,0.661,105.0,102.79,85.66,113,0.535,1,1,1,1,13,234,1648,761,1456,1198,902,1192,1655,1323,1257,234,135,703,748,1,2019,2020,True,POR,MEM
2019-20,1610612738,BOS,Boston Celtics,21901236,2020-07-31,BOS @ MIL,L,48.0,103.7,106.7,111.3,111.2,-7.5,-4.5,0.486,1.13,12.9,0.281,0.787,0.51,0.152,0.467,0.529,107.5,106.0,88.33,105,0.415,1,1060,1060,1060,139,1316,1141,1280,1847,1870,1978,863,451,894,1299,1746,1528,309,1806,1,2019,2020,False,MIL,BOS
