season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22015,203081,Damian Lillard,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.819,75,0.049,0.731,0.423,0.237,0.484,0.011,0.0,0.344,0.5,93,68,11,26,15,2015-16,2015,2016
22015,203468,CJ McCollum,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.854,80,0.037,0.746,0.429,0.254,0.429,0.016,0.02,0.381,0.476,63,47,9,21,12,2015-16,2015,2016
22015,203486,Mason Plumlee,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.391,82,0.125,0.437,0.273,0.291,0.495,0.039,0.0,0.291,0.273,103,45,6,22,16,2015-16,2015,2016
22015,202329,Al-Farouq Aminu,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.761,82,0.044,0.675,0.467,0.175,0.475,0.075,0.02,0.325,0.5,40,27,7,15,8,2015-16,2015,2016
22015,202334,Ed Davis,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.636,81,0.091,0.591,0.8,0.341,0.545,0.045,0.0,0.386,0.8,44,26,4,5,1,2015-16,2015,2016
22015,203086,Meyers Leonard,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.314,61,0.094,0.38,0.111,0.2,0.62,0.02,0.0,0.22,0.111,50,19,1,9,8,2015-16,2015,2016
22015,201945,Gerald Henderson,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.455,72,0.057,0.474,0.333,0.263,0.526,0.053,0.03,0.316,0.333,38,18,3,9,6,2015-16,2015,2016
22015,203943,Noah Vonleh,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.411,78,0.089,0.452,0.667,0.097,0.71,0.0,0.0,0.226,0.667,31,14,4,6,2,2015-16,2015,2016
22015,203459,Allen Crabbe,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.51,81,0.033,0.5,0.5,0.154,0.615,0.0,0.0,0.269,0.667,26,13,3,6,3,2015-16,2015,2016
22015,203090,Maurice Harkless,1610612757,POR,Portland Trail Blazers,Misc,Offensive,0.439,78,0.054,0.464,0.333,0.179,0.5,0.036,0.0,0.286,0.333,28,13,3,9,6,2015-16,2015,2016
