close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1626174,Christian Wood,1610612745,HOU,F,26.0,68,67,0.499,215,555,0.387,0.364,0.023
1630256,Jae'Sean Tate,1610612745,HOU,F,26.0,78,78,0.446,145,400,0.363,0.365,-0.003
1630578,Alperen Sengun,1610612745,HOU,C,19.0,72,66,0.374,124,328,0.378,0.368,0.01
1629645,Kevin Porter Jr.,1610612745,HOU,G-F,22.0,61,60,0.408,104,304,0.342,0.363,-0.021
1630224,Jalen Green,1610612745,HOU,G,20.0,67,66,0.438,116,304,0.382,0.364,0.017
1629726,Garrison Mathews,1610612745,HOU,G,25.0,65,63,0.433,108,287,0.376,0.361,0.015
203471,Dennis Schröder,1610612745,HOU,G,28.0,64,61,0.434,91,274,0.332,0.366,-0.034
1630231,KJ Martin,1610612745,HOU,F,21.0,78,71,0.471,78,261,0.299,0.353,-0.054
201569,Eric Gordon,1610612745,HOU,G,33.0,57,56,0.509,66,224,0.295,0.364,-0.069
1630528,Josh Christopher,1610612745,HOU,G,20.0,72,66,0.438,80,210,0.381,0.362,0.019
1628021,David Nwaba,1610612745,HOU,G-F,29.0,44,40,0.375,46,111,0.414,0.362,0.053
1630586,Usman Garuba,1610612745,HOU,F,20.0,23,22,0.522,23,59,0.39,0.339,0.051
1628981,Bruno Fernando,1610612745,HOU,F-C,23.0,27,19,0.407,16,44,0.364,0.34,0.024
1630227,Daishen Nix,1610612745,HOU,G,20.0,22,13,0.387,13,29,0.448,0.354,0.094
1630243,Trevelin Queen,1610612745,HOU,G,25.0,9,7,0.458,5,11,0.455,0.373,0.081
