season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,48.0,36,92,0.391,12,42,0.286,10,11,0.909,9,34,43,27,14.0,10,2,5,17,17,94,-11.0,1,1231,1231,1231,117,1902,608,2206,1139,337,1954,2144,2318,218,1388,1133,1333,670,1226,380,2043,1256,544,1738,2210,1869,1,2021,2022,False,NYK,TOR,APR
2021-22,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,48.0,44,96,0.458,7,29,0.241,22,23,0.957,13,28,41,20,10.0,13,4,3,18,19,117,2.0,1,1,1,1,117,555,283,1266,2241,1990,2253,405,952,65,481,2107,1625,1945,301,72,1206,419,724,1229,708,1141,1,2021,2022,True,TOR,HOU,APR
2021-22,1610612761,TOR,Toronto Raptors,22101197,2022-04-07,TOR vs. PHI,W,48.0,45,91,0.495,15,33,0.455,14,18,0.778,12,29,41,22,11.0,7,4,3,17,18,119,5.0,1,1,1,1,117,440,720,685,504,1454,277,1581,1647,1215,655,1984,1625,1607,478,1188,1206,419,544,1501,582,922,1,2021,2022,True,TOR,PHI,APR
2021-22,1610612761,TOR,Toronto Raptors,22101182,2022-04-05,TOR vs. ATL,W,48.0,44,101,0.436,9,35,0.257,21,31,0.677,20,40,60,20,8.0,6,5,4,14,22,118,10.0,1,1,1,1,117,555,81,1642,1924,1150,2157,518,208,2059,30,305,27,1945,86,1551,825,831,138,570,638,593,1,2021,2022,True,TOR,ATL,APR
2021-22,1610612761,TOR,Toronto Raptors,22101172,2022-04-03,TOR vs. MIA,L,48.0,35,83,0.422,12,39,0.308,27,34,0.794,10,28,38,19,17.0,12,1,4,20,21,109,-5.0,1,1231,1231,1231,117,2048,1815,1851,1139,628,1728,103,105,1086,1109,2107,2008,2089,1899,129,2283,831,1233,761,1309,1471,1,2021,2022,True,TOR,MIA,APR
2021-22,1610612761,TOR,Toronto Raptors,22101151,2022-04-01,TOR @ ORL,W,48.0,36,86,0.419,13,42,0.31,17,20,0.85,10,31,41,21,10.0,13,3,4,14,14,102,13.0,1,1,1,1,117,1902,1400,1890,905,337,1717,1073,1363,579,1109,1670,1625,1782,301,72,1631,831,138,2228,1815,440,1,2021,2022,False,ORL,TOR,APR
2021-22,1610612761,TOR,Toronto Raptors,22101141,2022-03-30,TOR vs. MIN,W,48.0,48,96,0.5,18,36,0.5,11,15,0.733,11,36,47,32,19.0,9,4,9,23,19,125,23.0,1,1,1,1,117,170,283,571,141,1006,89,2034,2028,1644,875,781,762,177,2204,592,1206,2291,1892,1229,293,155,1,2021,2022,True,TOR,MIN,MAR
2021-22,1610612761,TOR,Toronto Raptors,22101127,2022-03-28,TOR vs. BOS,W,53.0,46,106,0.434,10,39,0.256,13,18,0.722,16,36,52,16,10.0,10,11,7,28,15,115,3.0,1,1,1,1,15,331,23,1665,1695,628,2176,1747,1647,1717,152,781,276,2364,301,380,20,1930,2393,2086,836,1064,1,2021,2022,True,TOR,BOS,MAR
2021-22,1610612761,TOR,Toronto Raptors,22101109,2022-03-26,TOR vs. IND,W,48.0,51,84,0.607,15,32,0.469,14,19,0.737,9,33,42,34,6.0,9,3,3,16,14,131,40.0,1,1,1,1,117,59,1690,14,504,1585,215,1581,1505,1607,1388,1307,1479,79,13,592,1631,419,376,2228,138,15,1,2021,2022,True,TOR,IND,MAR
2021-22,1610612761,TOR,Toronto Raptors,22101095,2022-03-24,TOR vs. CLE,W,48.0,42,89,0.472,16,37,0.432,17,19,0.895,13,27,40,26,9.0,9,5,3,22,14,117,13.0,1,1,1,1,117,862,1003,1035,348,872,411,1073,1505,284,481,2210,1766,830,167,592,825,419,1701,2228,708,440,1,2021,2022,True,TOR,CLE,MAR
