GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,203932,Aaron Gordon,Aaron,1610612753,ORL,20.0,27,9,18,0.333,47.2,3.6,8.9,0.4,0.6,1.8,0.333,6.0,8.9,0.667,4.8,16.7,21.4,1.8,1.2,2.4,0.6,1.2,6.5,6.0,13.7,-19.6,49.8,5,0,43.5,131,182,59,330,193,259,281,186,188,242,88,132,123,211,69,10,14,206,230,49,170,111,153,123,226,331,90,70,13,114
Players,203094,Andrew Nicholson,Andrew,1610612753,ORL,26.0,7,4,3,0.571,52.3,4.0,20.0,0.2,2.0,10.0,0.2,4.0,4.0,1.0,6.0,14.0,20.0,2.0,4.0,0.0,0.0,4.0,6.0,4.0,14.0,16.0,37.0,0,0,38.0,301,270,311,127,41,240,92,319,99,44,167,198,247,1,37,19,20,198,58,237,200,16,179,201,223,108,189,190,13,161
Players,201943,Brandon Jennings,Brandon,1610612753,ORL,26.0,9,3,6,0.333,44.9,0.0,10.9,0.0,0.0,10.9,0.0,10.9,15.2,0.714,0.0,4.3,4.3,4.3,4.3,0.0,0.0,0.0,2.2,8.7,10.9,-15.2,18.3,1,0,19.6,289,293,250,330,293,342,238,342,209,34,209,49,41,199,270,262,315,91,45,237,200,206,365,56,265,312,344,125,13,331
Players,201228,C.J. Watson,C.J.,1610612753,ORL,32.0,4,3,1,0.75,50.5,8.7,13.0,0.667,4.3,8.7,0.5,0.0,0.0,0.0,0.0,8.7,8.7,0.0,0.0,0.0,0.0,0.0,4.3,0.0,21.7,8.7,32.2,0,0,34.8,339,293,363,44,69,81,187,45,21,69,30,299,312,299,270,94,175,287,282,237,200,206,277,326,134,140,237,190,13,189
Players,203906,Devyn Marble,Devyn,1610612753,ORL,23.0,2,1,1,0.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,-100.0,300.0,0,0,200.0,374,362,363,188,400,342,379,342,209,275,209,299,312,299,270,356,370,287,282,1,200,206,1,326,359,417,1,190,13,1
Players,203473,Dewayne Dedmon,Dewayne,1610612753,ORL,26.0,5,3,2,0.6,55.4,3.6,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,10.7,14.3,3.6,3.6,3.6,0.0,0.0,17.9,0.0,7.1,7.1,36.8,0,0,32.1,329,293,329,103,25,259,371,1,209,275,209,299,312,299,99,53,63,118,69,24,200,206,18,326,322,149,193,190,13,217
Players,203901,Elfrid Payton,Elfrid,1610612753,ORL,22.0,32,13,19,0.406,47.6,7.8,22.0,0.355,0.4,2.5,0.143,5.0,6.7,0.737,2.8,6.0,8.9,8.2,5.0,2.8,0.7,3.5,3.9,5.0,20.9,-9.6,49.5,7,0,45.4,94,129,43,290,164,104,69,239,202,228,193,165,169,191,128,181,172,32,31,36,156,23,297,160,141,281,93,49,13,96
Players,101141,Ersan Ilyasova,Ersan,1610612753,ORL,29.0,17,9,8,0.529,46.4,2.5,10.8,0.235,0.0,4.5,0.0,4.5,7.6,0.583,3.2,5.7,8.9,2.5,1.9,0.6,0.6,0.6,8.9,7.0,9.6,14.6,26.0,0,0,23.6,216,182,215,170,237,293,241,314,209,178,209,187,146,246,113,196,170,165,157,207,165,170,83,94,289,113,289,190,13,305
Players,203095,Evan Fournier,Evan,1610612753,ORL,23.0,42,19,23,0.452,47.1,7.3,17.8,0.409,3.8,10.0,0.378,2.2,2.4,0.889,0.3,3.5,3.8,3.2,2.2,0.5,0.3,2.2,6.2,2.2,20.5,-3.5,30.2,0,0,33.0,16,64,16,255,202,118,115,183,30,44,77,259,284,89,268,306,329,132,138,217,196,60,163,276,144,245,254,190,13,212
Players,201160,Jason Smith,Jason,1610612753,ORL,30.0,16,7,9,0.438,44.6,2.0,7.9,0.25,1.0,2.0,0.5,1.0,1.0,1.0,4.0,4.0,7.9,1.0,1.0,3.0,3.0,0.0,8.9,2.0,5.9,9.9,33.8,1,0,27.7,222,215,200,263,301,313,306,298,168,238,30,290,305,1,89,281,202,263,244,32,44,206,84,283,340,132,221,125,13,265
