GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,203932,Aaron Gordon,Aaron,1610612753,ORL,20.0,27,9,18,0.333,47.2,3.6,1.2,5.4,6.0,16.7,16.1,7.1,25.0,0.6,1.2,6.5,6.0,49.8,131,182,361,330,193,101,215,26,179,305,311,200,355,170,325,284,123,90
Players,203094,Andrew Nicholson,Andrew,1610612753,ORL,26.0,7,4,3,0.571,52.3,6.0,4.0,0.0,4.0,12.0,14.0,10.0,20.0,0.0,4.0,6.0,4.0,37.0,301,270,109,127,41,42,88,175,231,192,253,304,381,200,421,257,201,189
Players,201943,Brandon Jennings,Brandon,1610612753,ORL,26.0,9,3,6,0.333,44.9,0.0,0.0,0.0,0.0,23.9,13.0,6.5,26.1,0.0,0.0,2.2,8.7,18.3,289,293,174,330,293,234,237,175,303,393,217,180,349,200,1,72,56,344
Players,201228,C.J. Watson,C.J.,1610612753,ORL,32.0,4,3,1,0.75,50.5,0.0,0.0,0.0,8.7,17.4,26.1,21.7,78.3,0.0,0.0,4.3,0.0,32.2,339,293,31,44,69,234,237,175,115,326,403,413,9,200,1,155,326,237
Players,203906,Devyn Marble,Devyn,1610612753,ORL,23.0,2,1,1,0.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,300.0,374,362,31,188,400,234,237,175,303,1,1,1,399,200,1,434,326,1
Players,203473,Dewayne Dedmon,Dewayne,1610612753,ORL,26.0,5,3,2,0.6,55.4,0.0,0.0,0.0,7.1,7.1,14.3,7.1,57.1,0.0,0.0,17.9,0.0,36.8,329,293,75,103,25,234,237,175,148,97,256,200,30,200,1,419,326,193
Players,203901,Elfrid Payton,Elfrid,1610612753,ORL,22.0,32,13,19,0.406,47.6,2.8,3.9,1.8,12.1,17.7,15.6,8.9,34.0,0.7,3.5,3.9,5.0,49.5,94,129,379,290,164,137,89,112,64,331,298,267,235,156,414,140,160,93
Players,101141,Ersan Ilyasova,Ersan,1610612753,ORL,29.0,17,9,8,0.529,46.4,2.5,3.8,0.0,5.1,12.1,14.6,5.1,33.1,0.6,0.6,8.9,7.0,26.0,216,182,204,170,237,146,92,175,201,197,270,145,267,165,267,354,94,289
Players,203095,Evan Fournier,Evan,1610612753,ORL,23.0,42,19,23,0.452,47.1,0.8,3.2,0.0,7.0,18.4,13.0,9.2,30.8,0.3,2.2,6.2,2.2,30.2,16,64,418,255,202,224,114,175,156,345,215,280,297,196,377,274,276,254
Players,201160,Jason Smith,Jason,1610612753,ORL,30.0,16,7,9,0.438,44.6,0.0,2.0,0.0,2.0,19.8,11.9,6.9,19.8,3.0,0.0,8.9,2.0,33.8,222,215,223,263,301,234,178,175,279,363,179,197,384,44,1,353,283,221
Players,1626209,Mario Hezonja,Mario,1610612753,ORL,21.0,11,6,5,0.545,46.5,4.5,0.0,3.0,6.0,11.9,11.9,7.5,23.9,0.0,0.0,3.0,3.0,44.9,269,235,153,152,227,68,237,74,178,190,181,213,361,200,1,100,252,121
Players,202696,Nikola Vučević,Nikola,1610612753,ORL,25.0,33,14,19,0.424,47.6,0.9,2.4,0.0,11.5,16.3,13.3,7.3,29.6,2.4,1.8,8.2,6.9,51.0,81,119,379,276,166,222,157,175,73,298,230,206,311,60,366,334,97,81
Players,203894,Shabazz Napier,Shabazz,1610612753,ORL,24.0,6,2,4,0.333,47.2,0.0,0.0,0.0,10.3,0.0,5.1,5.1,25.6,0.0,0.0,10.3,2.6,35.1,312,326,127,330,187,234,237,175,89,1,75,148,354,200,1,383,262,212
Players,203506,Victor Oladipo,Victor,1610612753,ORL,24.0,38,16,22,0.421,46.3,1.9,0.6,1.9,7.6,17.7,13.9,7.9,32.3,0.6,2.8,3.8,4.7,38.1,38,99,412,278,243,175,235,105,132,330,250,231,280,166,406,134,174,178
