group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,202710,Jimmy Butler III,Jimmy,1610612748,MIA,33.0,10,7,3,0.7,3.4,0.8,0.2,0.4,0.8,0.9,1.0,0.0,3.0,0.1,0.2,0.5,1.4,6.1,9,4,98,19,50,16,32,13,31,62,71,1,43,18,115,83,5,14,MIA
Players,1629130,Duncan Robinson,Duncan,1610612748,MIA,29.0,7,3,4,0.429,1.5,0.3,0.0,0.0,0.3,0.3,0.4,0.0,1.4,0.0,0.0,0.3,0.0,0.3,17,22,114,70,108,34,37,23,55,41,55,1,101,26,1,71,67,106,MIA
Players,1629312,Haywood Highsmith,Haywood,1610612748,MIA,26.0,1,1,0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97,66,1,1,119,38,37,23,57,1,103,1,65,26,1,1,67,108,MIA
Players,200768,Kyle Lowry,Kyle,1610612748,MIA,37.0,9,6,3,0.667,2.3,0.0,0.0,0.0,0.4,0.8,0.9,0.0,2.0,0.1,0.0,0.4,0.0,2.5,14,9,98,21,86,38,37,23,46,56,70,1,65,17,1,82,67,56,MIA
Players,201567,Kevin Love,Kevin,1610612748,MIA,34.0,4,2,2,0.5,1.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.3,38,37,56,47,109,38,37,23,57,44,57,1,104,26,1,83,67,104,MIA
Players,1629622,Max Strus,Max,1610612748,MIA,27.0,7,4,3,0.571,3.3,0.1,0.0,0.0,0.0,1.0,1.4,0.0,2.3,0.0,0.0,0.6,0.7,2.3,17,14,98,43,52,37,37,23,57,65,89,1,61,26,1,102,20,57,MIA
Players,203469,Cody Zeller,Cody,1610612748,MIA,30.0,1,1,0,1.0,1.1,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,97,66,1,1,114,38,2,23,3,102,1,1,65,26,1,1,67,67,MIA
Players,1629216,Gabe Vincent,Gabe,1610612748,MIA,27.0,10,7,3,0.7,3.0,0.3,0.0,0.0,0.0,0.9,1.3,0.0,2.2,0.1,0.0,0.1,0.1,2.3,9,4,98,19,61,33,37,23,57,62,81,1,62,18,1,51,62,58,MIA
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,25.0,11,7,4,0.636,3.3,0.2,0.5,0.0,1.1,0.8,1.2,0.0,2.5,0.1,0.0,0.6,0.5,3.6,4,4,114,32,51,35,16,23,22,58,79,1,56,21,1,104,37,34,MIA
Players,1628997,Caleb Martin,Caleb,1610612748,MIA,27.0,10,6,4,0.6,3.0,0.0,0.2,0.2,0.0,0.8,1.4,0.0,2.8,0.1,0.0,0.0,0.1,3.0,9,9,114,36,68,38,32,19,57,57,85,1,51,18,1,1,62,44,MIA
