group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,201567,Kevin Love,Kevin,1610612748,MIA,34.0,17,7,10,0.412,1.3,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,203,223,268,310,388,332,55,323,142,257,174,1,247,315,275,259,250,87,333,267,361,279,361,MIA
Players,1630209,Omer Yurtseven,Omer,1610612748,MIA,25.0,1,1,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,425,372,1,1,422,366,325,323,142,257,174,295,247,315,275,259,250,87,333,267,361,396,361,MIA
Players,200768,Kyle Lowry,Kyle,1610612748,MIA,37.0,32,17,15,0.531,3.9,0.559,0.441,0.524,0.143,0.357,0.048,0.119,0.214,0.381,0.0,1.0,0.4,0.6,0.125,0.875,16,34,0.471,79,61,344,171,62,205,191,156,49,134,146,261,83,187,275,1,232,24,328,33,77,86,172,MIA
Players,1628997,Caleb Martin,Caleb,1610612748,MIA,27.0,39,24,15,0.615,2.7,0.556,0.444,0.364,0.0,0.273,0.091,0.363,0.182,0.364,0.75,0.25,1.0,0.0,0.833,0.167,6,18,0.333,22,8,344,104,230,206,185,234,142,168,97,85,105,195,81,237,1,87,114,244,173,148,286,MIA
Players,1631115,Orlando Robinson,Orlando,1610612748,MIA,22.0,6,4,2,0.667,3.7,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,4,0.25,322,278,72,53,80,236,131,1,142,257,174,295,247,1,275,1,250,87,333,1,295,279,331,MIA
Players,1631288,Jamal Cain,Jamal,1610612748,MIA,24.0,2,1,1,0.5,5.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,394,372,18,188,5,1,325,323,142,257,174,1,1,315,275,259,250,87,333,267,361,356,361,MIA
Players,1629312,Haywood Highsmith,Haywood,1610612748,MIA,26.0,11,9,2,0.818,3.6,0.667,0.333,0.545,0.0,0.273,0.0,0.182,0.091,0.545,0.667,0.333,1.0,0.0,0.75,0.25,4,9,0.444,258,189,72,25,104,148,236,144,142,168,174,224,198,108,100,209,1,87,142,206,207,212,192,MIA
Players,1629216,Gabe Vincent,Gabe,1610612748,MIA,27.0,30,19,11,0.633,3.3,0.273,0.727,0.174,0.0,0.391,0.0,0.435,0.261,0.174,1.0,0.0,0.667,0.333,0.8,0.2,5,11,0.455,94,40,284,96,161,327,68,304,142,127,174,53,59,286,1,259,206,39,119,229,190,195,187,MIA
Players,1629130,Duncan Robinson,Duncan,1610612748,MIA,29.0,3,2,1,0.667,1.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,368,326,18,53,357,366,1,323,142,1,174,295,247,315,275,259,1,87,1,267,295,323,117,MIA
Players,203506,Victor Oladipo,Victor,1610612748,MIA,31.0,19,11,8,0.579,2.6,0.429,0.571,0.333,0.0,0.333,0.389,0.334,0.167,0.333,0.667,0.333,0.5,0.5,0.6,0.4,5,14,0.357,191,158,238,129,238,280,113,247,142,145,14,100,116,206,100,209,224,26,203,153,190,167,273,MIA
Players,1629639,Tyler Herro,Tyler,1610612748,MIA,23.0,44,27,17,0.614,3.5,0.388,0.613,0.327,0.145,0.518,0.045,0.155,0.218,0.182,0.278,0.722,0.632,0.368,0.459,0.541,37,80,0.463,5,2,376,106,114,296,100,254,48,81,154,240,79,283,236,86,219,38,249,112,13,15,177,MIA
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,25.0,47,28,19,0.596,3.8,0.96,0.04,0.644,0.044,0.0,0.111,0.356,0.2,0.6,0.586,0.414,0.0,0.0,0.586,0.414,29,50,0.58,2,1,398,120,75,73,323,94,127,257,78,92,90,87,129,194,250,87,209,152,20,52,90,MIA
Players,203469,Cody Zeller,Cody,1610612748,MIA,30.0,2,1,1,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,394,372,18,188,433,366,325,323,142,257,174,295,247,315,275,259,250,87,333,267,361,396,361,MIA
Players,1629622,Max Strus,Max,1610612748,MIA,27.0,33,17,16,0.515,3.5,0.152,0.848,0.069,0.0,0.828,0.0,0.103,0.138,0.069,1.0,0.0,1.0,0.0,1.0,0.0,9,33,0.273,74,61,363,184,120,357,39,322,142,29,174,268,147,313,1,259,1,87,1,267,133,89,328,MIA
Players,202710,Jimmy Butler III,Jimmy,1610612748,MIA,33.0,43,25,18,0.581,3.7,0.905,0.095,0.609,0.172,0.04,0.04,0.351,0.126,0.437,0.304,0.696,0.5,0.5,0.313,0.688,48,95,0.505,7,5,384,128,84,79,317,105,38,256,161,95,161,145,226,97,224,26,306,54,3,7,116,MIA
