group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,202710,Jimmy Butler III,Jimmy,1610612748,MIA,33.0,10,7,3,0.7,3.4,0.692,0.308,0.435,0.261,0.13,0.087,0.435,0.174,0.174,0.3,0.7,0.5,0.5,0.333,0.667,12,26,0.462,9,4,98,19,50,32,63,40,11,37,21,26,29,51,41,25,25,12,52,21,1,2,42,MIA
Players,1629130,Duncan Robinson,Duncan,1610612748,MIA,29.0,7,3,4,0.429,1.5,0.25,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,17,22,114,70,108,78,17,1,20,39,23,59,1,1,1,44,29,18,1,47,50,41,63,MIA
Players,1629312,Haywood Highsmith,Haywood,1610612748,MIA,26.0,1,1,0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,97,66,1,1,119,82,75,66,20,39,23,59,38,57,43,44,29,18,57,47,75,96,75,MIA
Players,200768,Kyle Lowry,Kyle,1610612748,MIA,37.0,9,6,3,0.667,2.3,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,5,0.4,14,9,98,21,86,24,72,1,20,39,23,59,38,1,43,1,29,18,57,1,31,32,48,MIA
Players,201567,Kevin Love,Kevin,1610612748,MIA,34.0,4,2,2,0.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,38,37,56,47,109,82,1,66,20,39,23,59,38,57,43,44,29,18,57,47,75,63,75,MIA
Players,1629622,Max Strus,Max,1610612748,MIA,27.0,7,4,3,0.571,3.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,17,14,98,43,52,82,1,66,20,39,23,1,36,57,43,44,29,18,57,47,75,63,75,MIA
Players,203469,Cody Zeller,Cody,1610612748,MIA,30.0,1,1,0,1.0,1.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,97,66,1,1,114,1,75,1,20,39,23,59,38,1,1,44,29,18,1,47,50,81,1,MIA
Players,1629216,Gabe Vincent,Gabe,1610612748,MIA,27.0,10,7,3,0.7,3.0,0.3,0.7,0.2,0.2,0.6,0.0,0.2,0.3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,10,0.3,9,4,98,19,61,74,22,57,13,11,23,44,21,57,43,1,29,1,57,1,25,13,60,MIA
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,25.0,11,7,4,0.636,3.3,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.111,0.667,0.333,0.667,0.0,0.0,0.333,0.667,6,7,0.857,4,4,114,32,51,1,75,22,20,39,23,29,37,20,38,26,29,18,52,21,8,21,12,MIA
Players,1628997,Caleb Martin,Caleb,1610612748,MIA,27.0,10,6,4,0.6,3.0,0.4,0.6,0.2,0.2,0.6,0.2,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.667,0.333,3,5,0.6,9,9,114,36,68,66,26,57,13,11,13,44,38,57,43,1,1,18,34,38,25,32,25,MIA
