season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2022-23,1628971,Bruce Brown,Bruce,1610612743,DEN,Denver Nuggets,22201227,2023-04-09T00:00:00,DEN vs. SAC,W,31.75,10.6,0.0,9.1,21.2,15.1,12.1,3.0,54.4,0.0,1.5,3.0,4.5,69.8,1,1,1,1,6592,1540,10381,1788,2386,12058,12397,4000,9697,7930,19555,11111,8621,2148,1,31:45,2022,2023
2022-23,1631298,Jack White,Jack,1610612743,DEN,Denver Nuggets,22201227,2023-04-09T00:00:00,DEN vs. SAC,W,15.0,0.0,6.4,0.0,6.4,19.2,6.4,6.4,12.8,0.0,0.0,3.2,0.0,48.3,1,1,1,1,19444,12084,3915,10252,14627,16246,6167,6515,25196,7930,1,11638,17929,9528,1,15:00,2022,2023
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,22201227,2023-04-09T00:00:00,DEN vs. SAC,W,22.816666666666663,4.2,4.2,8.4,16.8,21.0,16.8,4.2,54.7,0.0,2.1,2.1,4.2,21.9,1,1,1,1,13774,8017,6609,2134,4478,17965,17664,4674,9504,7930,21581,8092,9344,22144,1,22:49,2022,2023
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,22201227,2023-04-09T00:00:00,DEN vs. SAC,W,25.9,3.7,7.4,11.1,22.2,14.8,3.7,11.1,37.1,0.0,0.0,5.6,3.7,49.9,1,1,1,1,11424,8924,3011,1030,1997,11733,4032,11368,20564,7930,1,18559,10655,8752,1,25:54,2022,2023
2022-23,1628418,Thomas Bryant,Thomas,1610612743,DEN,Denver Nuggets,22201227,2023-04-09T00:00:00,DEN vs. SAC,W,21.216666666666665,4.5,0.0,0.0,13.6,18.1,4.5,13.6,40.7,2.3,2.3,2.3,0.0,55.7,1,1,1,1,15040,7479,10381,10252,6858,15190,4565,14138,18657,4147,21932,8450,17929,6148,1,21:13,2022,2023
2022-23,202397,Ish Smith,Ish,1610612743,DEN,Denver Nuggets,22201227,2023-04-09T00:00:00,DEN vs. SAC,W,23.48333333333333,0.0,0.0,0.0,0.0,22.5,4.1,12.3,36.8,0.0,0.0,2.0,0.0,34.5,1,1,1,1,13285,12084,10381,10252,19499,19192,4270,12725,20711,7930,1,7960,17929,16889,1,23:29,2022,2023
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,22201227,2023-04-09T00:00:00,DEN vs. SAC,W,26.78333333333333,0.0,3.6,0.0,7.2,17.9,14.3,3.6,50.2,0.0,0.0,5.4,3.6,33.3,1,1,1,1,10748,12084,7590,10252,13795,15025,14980,4317,12573,7930,1,18148,10960,17490,1,26:47,2022,2023
2022-23,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,22201227,2023-04-09T00:00:00,DEN vs. SAC,W,26.316666666666663,3.6,5.5,0.0,14.6,21.9,14.6,10.9,62.0,1.8,3.6,1.8,7.3,39.8,1,1,1,1,11088,9026,4923,10252,6020,18697,15264,11166,5490,5141,24345,7420,3820,14100,1,26:19,2022,2023
2022-23,1628427,Vlatko Čančar,Vlatko,1610612743,DEN,Denver Nuggets,22201227,2023-04-09T00:00:00,DEN vs. SAC,W,21.55,11.1,0.0,2.2,4.5,15.6,17.8,4.5,57.9,0.0,2.2,2.2,11.1,50.3,1,1,1,1,14755,1334,10381,9979,17196,12610,18667,4839,7540,7930,21850,8373,1029,8478,1,21:33,2022,2023
2022-23,202704,Reggie Jackson,Reggie,1610612743,DEN,Denver Nuggets,22201227,2023-04-09T00:00:00,DEN vs. SAC,W,25.183333333333334,3.8,0.0,0.0,11.4,15.2,3.8,11.4,38.1,0.0,0.0,1.9,0.0,52.6,1,1,1,1,11971,8718,10381,10252,8908,12221,4098,11771,20037,7930,1,7625,17929,7408,1,25:11,2022,2023
2022-23,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,17.133333333333333,8.4,0.0,0.0,5.6,8.4,30.8,0.0,67.2,8.4,0.0,2.8,11.2,68.9,1,12947,12947,12947,18039,2727,10381,10252,15709,5438,24617,1,3539,282,1,10291,1009,2306,1,17:08,2022,2023
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,28.466666666666665,5.1,3.4,5.1,6.7,16.9,21.9,18.5,64.1,1.7,0.0,6.7,0.0,59.5,1,12947,12947,12947,9341,6605,7912,5233,14252,13961,21689,18899,4650,5545,1,20843,17929,4698,1,28:28,2022,2023
2022-23,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,20.116666666666667,11.9,16.7,4.8,14.3,23.9,23.9,33.4,81.1,0.0,0.0,2.4,0.0,52.0,1,12947,12947,12947,15860,1086,321,5646,6228,20188,22608,24702,1002,7930,1,8735,17929,7700,1,20:07,2022,2023
2022-23,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,26.633333333333333,3.6,0.0,3.6,7.2,21.6,25.2,28.8,75.7,0.0,0.0,3.6,1.8,63.1,1,12947,12947,12947,10857,9104,10381,7409,13754,18505,23157,23905,1620,7930,1,12793,15956,3660,1,26:38,2022,2023
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,12.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,72.0,4.0,4.0,8.0,4.0,26.4,1,12947,12947,12947,21149,12084,10381,10252,19499,8651,25214,1,2275,1644,24659,22501,9844,20571,1,12:00,2022,2023
2022-23,1628427,Vlatko Čančar,Vlatko,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,12.0,0.0,0.0,0.0,8.0,12.0,36.0,0.0,72.0,0.0,0.0,4.0,0.0,14.8,1,12947,12947,12947,21149,12084,10381,10252,12744,8651,25214,1,2275,7930,1,14142,17929,23808,1,12:00,2022,2023
2022-23,201145,Jeff Green,Jeff,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,11.766666666666667,0.0,0.0,0.0,8.2,8.2,20.4,20.4,24.5,4.1,0.0,4.1,4.1,31.4,1,12947,12947,12947,21319,12084,10381,10252,12530,5230,20780,20313,24291,1589,1,14450,9651,18406,1,11:46,2022,2023
2022-23,202397,Ish Smith,Ish,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,6.533333333333333,0.0,0.0,0.0,0.0,22.0,14.7,0.0,58.8,0.0,0.0,7.3,0.0,30.9,1,12947,12947,12947,23318,12084,10381,10252,19499,18852,15372,1,7051,7930,1,21713,17929,18666,1,6:32,2022,2023
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,28.766666666666666,0.0,0.0,3.3,3.3,20.0,23.4,26.7,70.1,3.3,0.0,5.0,3.3,55.9,1,12947,12947,12947,9128,12084,10381,7868,18417,17025,22418,23306,2718,2253,1,17180,11561,6052,1,28:46,2022,2023
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,28.466666666666665,6.7,0.0,0.0,16.9,16.9,21.9,18.5,64.1,0.0,1.7,3.4,6.7,38.4,1,12947,12947,12947,9341,4298,10381,10252,4456,13961,21689,18899,4650,7930,20391,12118,4551,14835,1,28:28,2022,2023
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,25.75,5.6,0.0,5.6,18.6,9.3,29.8,3.7,55.9,1.9,0.0,3.7,9.3,64.7,1,12947,12947,12947,11545,5795,10381,4516,3410,6197,24424,4399,8723,5020,1,13225,1952,3252,1,25:45,2022,2023
2022-23,202704,Reggie Jackson,Reggie,1610612743,DEN,Denver Nuggets,22201213,2023-04-08T00:00:00,DEN @ UTA,L,22.366666666666667,4.3,6.4,0.0,8.6,4.3,30.0,10.7,47.2,0.0,0.0,0.0,0.0,32.8,1,12947,12947,12947,14135,7880,3867,10252,12023,2929,24465,10932,14600,7930,1,1,17929,17756,1,22:22,2022,2023
2022-23,202397,Ish Smith,Ish,1610612743,DEN,Denver Nuggets,22201201,2023-04-06T00:00:00,DEN @ PHX,L,22.683333333333334,4.2,0.0,2.1,16.9,16.9,12.7,6.3,42.3,0.0,0.0,2.1,2.1,54.2,1,12947,12947,12947,13873,7977,10381,10007,4412,14029,13089,6471,17720,7930,1,8125,15135,6739,1,22:41,2022,2023
2022-23,1628971,Bruce Brown,Bruce,1610612743,DEN,Denver Nuggets,22201201,2023-04-06T00:00:00,DEN @ PHX,L,38.28333333333333,7.5,10.0,7.5,27.6,15.0,12.5,6.3,27.6,0.0,3.8,1.3,6.3,52.9,1,12947,12947,12947,1354,3479,1533,2732,861,11966,12904,6399,23779,7930,24439,5427,5268,7274,1,38:17,2022,2023
2022-23,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,22201201,2023-04-06T00:00:00,DEN @ PHX,L,25.683333333333334,0.0,0.0,0.0,3.7,16.8,18.7,3.7,29.9,0.0,0.0,7.5,1.9,18.7,1,12947,12947,12947,11584,12084,10381,10252,17944,13915,19474,4402,23208,7930,1,21911,15773,22972,1,25:41,2022,2023
2022-23,201145,Jeff Green,Jeff,1610612743,DEN,Denver Nuggets,22201201,2023-04-06T00:00:00,DEN @ PHX,L,22.316666666666663,10.8,0.0,4.3,4.3,17.2,8.6,6.5,34.4,0.0,2.2,0.0,8.6,35.9,1,12947,12947,12947,14169,1468,10381,6308,17327,14297,8448,6566,21768,7930,21692,1,2512,16152,1,22:19,2022,2023
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,22201201,2023-04-06T00:00:00,DEN @ PHX,L,17.066666666666666,5.6,0.0,5.6,11.3,22.5,11.3,8.4,28.1,0.0,0.0,11.3,0.0,25.0,1,12947,12947,12947,18078,5748,10381,4473,9082,19201,11407,8520,23666,7930,1,24503,17929,21076,1,17:04,2022,2023
2022-23,1628427,Vlatko Čančar,Vlatko,1610612743,DEN,Denver Nuggets,22201201,2023-04-06T00:00:00,DEN @ PHX,L,20.4,0.0,0.0,0.0,4.7,23.5,9.4,7.1,42.4,4.7,0.0,4.7,0.0,41.4,1,12947,12947,12947,15662,12084,10381,10252,16905,19987,9292,7149,17695,1186,1,16368,17929,13184,1,20:24,2022,2023
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,22201201,2023-04-06T00:00:00,DEN @ PHX,L,30.05,0.0,6.4,0.0,19.2,14.4,16.0,3.2,35.1,0.0,0.0,1.6,1.6,41.1,1,12947,12947,12947,8068,12084,3934,10252,3157,11234,16786,4100,21449,7930,1,6783,16679,13368,1,30:03,2022,2023
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,22201201,2023-04-06T00:00:00,DEN @ PHX,L,33.4,7.2,0.0,5.7,11.5,15.8,14.4,2.9,31.6,0.0,2.9,4.3,2.9,40.7,1,12947,12947,12947,5133,3803,10381,4343,8853,12843,15014,3905,22741,7930,23355,15225,12889,13592,1,33:24,2022,2023
2022-23,202704,Reggie Jackson,Reggie,1610612743,DEN,Denver Nuggets,22201201,2023-04-06T00:00:00,DEN @ PHX,L,30.116666666666667,3.2,3.2,0.0,9.6,15.9,19.1,3.2,22.3,0.0,0.0,4.8,3.2,58.3,1,12947,12947,12947,8020,9909,8231,10252,10919,12995,19807,4092,24586,7930,1,16578,11966,5149,1,30:07,2022,2023
2022-23,1628971,Bruce Brown,Bruce,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,29.385,4.9,4.9,0.0,0.0,29.4,14.7,18.0,49.0,4.9,0.0,3.3,1.6,50.3,1,12947,12947,12947,8632,6865,5655,10252,19499,22948,15383,18430,13363,1088,1,11833,16543,8500,1,29:23,2022,2023
2022-23,201145,Jeff Green,Jeff,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,17.483333333333334,0.0,0.0,5.5,11.0,8.2,30.2,5.5,54.9,0.0,0.0,5.5,11.0,50.8,1,12947,12947,12947,17788,12084,10381,4648,9346,5317,24490,5674,9384,7930,1,18411,1099,8268,1,17:29,2022,2023
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,9.466666666666669,0.0,0.0,0.0,10.1,10.1,10.1,10.1,50.7,0.0,0.0,5.1,0.0,40.6,1,12947,12947,12947,22253,12084,10381,10252,10248,6894,10111,10304,12212,7930,1,17331,17929,13646,1,9:28,2022,2023
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,32.665,0.0,2.9,0.0,17.6,33.8,29.4,16.2,70.5,5.9,2.9,4.4,4.4,60.0,1,12947,12947,12947,5783,12084,8734,10252,3989,24083,24352,16888,2604,701,23467,15515,8871,4556,1,32:40,2022,2023
2022-23,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,24.683333333333334,3.9,3.9,3.9,23.3,38.9,17.5,21.4,70.0,5.8,0.0,1.9,5.8,75.8,1,12947,12947,12947,12362,8583,7100,6918,1670,24813,18371,20913,2732,720,1,7729,5973,1348,1,24:41,2022,2023
2022-23,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,17.813333333333333,18.9,0.0,18.9,16.2,13.5,18.9,5.4,53.9,2.7,0.0,2.7,2.7,60.9,1,12947,12947,12947,17535,259,10381,175,4892,10221,19606,5586,10031,3272,1,9879,13488,4256,1,17:49,2022,2023
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,22.883333333333333,4.2,0.0,4.2,8.4,10.5,23.1,4.2,54.5,0.0,2.1,4.2,2.1,30.0,1,12947,12947,12947,13725,8034,10381,6451,12244,7231,22284,4666,9618,7930,21569,14855,15186,19038,1,22:53,2022,2023
2022-23,202704,Reggie Jackson,Reggie,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,13.716666666666669,0.0,0.0,0.0,7.0,17.5,38.5,0.0,77.0,0.0,0.0,10.5,0.0,44.4,1,12947,12947,12947,20203,12084,10381,10252,13963,14587,25391,1,1434,7930,1,24252,17929,11539,1,13:43,2022,2023
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,24.85,0.0,0.0,3.9,7.7,38.6,21.2,21.2,69.5,1.9,0.0,1.9,0.0,23.6,1,12947,12947,12947,12230,12084,10381,6969,13137,24784,21336,20810,2862,4861,1,7692,17929,21599,1,24:51,2022,2023
2022-23,1628427,Vlatko Čančar,Vlatko,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,5.55,0.0,0.0,0.0,0.0,17.3,17.3,0.0,51.9,0.0,0.0,0.0,0.0,17.3,1,12947,12947,12947,23684,12084,10381,10252,19499,14386,18178,1,11378,7930,1,1,17929,23284,1,5:33,2022,2023
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,8.333333333333334,0.0,17.3,0.0,23.0,11.5,11.5,0.0,57.6,0.0,0.0,0.0,5.8,55.3,1,12947,12947,12947,22662,12084,299,10252,1735,8215,11710,1,7702,7930,1,1,6095,6286,1,8:20,2022,2023
2022-23,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,22201183,2023-04-04T00:00:00,DEN @ HOU,L,33.17,0.0,2.9,10.1,5.8,28.9,21.7,18.8,66.6,1.4,0.0,2.9,2.9,49.1,1,12947,12947,12947,5340,12084,8851,1342,15446,22771,21586,19128,3745,6512,1,10648,12826,9162,1,33:10,2022,2023
2022-23,201145,Jeff Green,Jeff,1610612743,DEN,Denver Nuggets,22201175,2023-04-02T00:00:00,DEN vs. GSW,W,26.175,0.0,0.0,0.0,11.0,16.5,22.0,29.3,44.0,1.8,0.0,1.8,1.8,40.9,1,1,1,1,11209,12084,10381,10252,9327,13583,21734,24037,16639,5118,1,7446,15869,13458,1,26:11,2022,2023
2022-23,1628971,Bruce Brown,Bruce,1610612743,DEN,Denver Nuggets,22201175,2023-04-02T00:00:00,DEN vs. GSW,W,31.716666666666665,3.0,1.5,3.0,15.1,15.1,34.8,15.1,63.6,1.5,0.0,6.1,4.5,47.4,1,1,1,1,6626,10251,10278,8455,5611,12083,25133,15822,4852,6184,1,19613,8612,9994,1,31:43,2022,2023
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,22201175,2023-04-02T00:00:00,DEN vs. GSW,W,20.98333333333333,0.0,0.0,0.0,4.6,29.7,20.6,36.6,45.8,0.0,0.0,4.6,6.9,31.6,1,1,1,1,15217,12084,10381,10252,17064,23067,20915,25074,15500,7930,1,15999,4388,18338,1,20:59,2022,2023
2022-23,202704,Reggie Jackson,Reggie,1610612743,DEN,Denver Nuggets,22201175,2023-04-02T00:00:00,DEN vs. GSW,W,7.133333333333334,0.0,0.0,0.0,0.0,26.9,26.9,13.5,67.3,0.0,0.0,6.7,0.0,21.5,1,1,1,1,23086,12084,10381,10252,19499,21912,23715,13996,3528,7930,1,20815,17929,22244,1,7:08,2022,2023
2022-23,1628427,Vlatko Čančar,Vlatko,1610612743,DEN,Denver Nuggets,22201175,2023-04-02T00:00:00,DEN vs. GSW,W,3.3916666666666666,0.0,0.0,0.0,0.0,56.6,28.3,0.0,84.9,0.0,0.0,0.0,14.2,42.5,1,1,1,1,24643,12084,10381,10252,19499,25595,24122,1,761,7930,1,1,357,12609,1,3:24,2022,2023
2022-23,1629008,Michael Porter Jr.,Michael,1610612743,DEN,Denver Nuggets,22201175,2023-04-02T00:00:00,DEN vs. GSW,W,33.655,4.3,12.8,10.0,8.6,18.5,30.0,25.7,54.2,0.0,1.4,1.4,5.7,58.8,1,1,1,1,4902,7905,766,1393,12059,15612,24453,22935,9845,7930,19060,6107,6187,4980,1,33:39,2022,2023
2022-23,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,22201175,2023-04-02T00:00:00,DEN vs. GSW,W,41.49666666666667,5.8,0.0,5.8,11.6,17.4,27.8,20.8,50.9,2.3,1.2,2.3,8.1,58.5,1,1,1,1,330,5526,10381,4308,8788,14447,23981,20557,12061,4048,17591,8568,2951,5068,1,41:30,2022,2023
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,22201175,2023-04-02T00:00:00,DEN vs. GSW,W,16.061666666666667,6.0,0.0,12.0,17.9,6.0,26.9,17.9,47.8,0.0,0.0,3.0,0.0,58.3,1,1,1,1,18738,5255,10381,835,3815,3692,23711,18390,14154,7930,1,10994,17929,5170,1,16:04,2022,2023
2022-23,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,22201175,2023-04-02T00:00:00,DEN vs. GSW,W,20.453333333333333,4.7,4.7,0.0,18.8,23.5,32.9,14.1,65.7,7.0,2.3,4.7,2.3,54.0,1,1,1,1,15621,7202,5901,10252,3353,19942,24937,14727,4060,443,22082,16343,14526,6821,1,20:27,2022,2023
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,22201175,2023-04-02T00:00:00,DEN vs. GSW,W,38.93333333333333,3.7,4.9,2.5,12.3,18.5,27.1,22.2,51.8,0.0,1.2,3.7,2.5,48.7,1,1,1,1,1049,8947,5614,9787,8052,15570,23772,21348,11457,7930,17823,13107,14221,9347,1,38:56,2022,2023
2022-23,1628971,Bruce Brown,Bruce,1610612743,DEN,Denver Nuggets,22201160,2023-03-31T00:00:00,DEN @ PHX,L,37.13333333333333,5.2,5.2,10.3,18.1,5.2,11.6,7.8,33.6,0.0,1.3,3.9,2.6,44.3,1,12947,12947,12947,2084,6452,5309,1273,3729,3293,11844,7878,22072,7930,18185,13733,13852,11591,1,37:08,2022,2023
2022-23,1631128,Christian Braun,Christian,1610612743,DEN,Denver Nuggets,22201160,2023-03-31T00:00:00,DEN @ PHX,L,29.366666666666667,3.3,0.0,4.9,9.8,9.8,1.6,13.1,39.2,0.0,0.0,3.3,3.3,35.1,1,12947,12947,12947,8651,9736,10381,5448,10653,6621,3306,13586,19478,7930,1,11838,11728,16566,1,29:22,2022,2023
2022-23,1628427,Vlatko Čančar,Vlatko,1610612743,DEN,Denver Nuggets,22201160,2023-03-31T00:00:00,DEN @ PHX,L,16.4,0.0,8.8,0.0,11.7,17.6,17.6,17.6,46.8,0.0,0.0,8.8,5.9,28.7,1,12947,12947,12947,18523,12084,2125,10252,8645,14662,18426,18099,14822,7930,1,23270,5927,19618,1,16:24,2022,2023
2022-23,202704,Reggie Jackson,Reggie,1610612743,DEN,Denver Nuggets,22201160,2023-03-31T00:00:00,DEN @ PHX,L,34.38333333333333,2.8,0.0,0.0,11.2,2.8,1.4,5.6,30.7,0.0,0.0,1.4,1.4,29.9,1,12947,12947,12947,4282,10797,10381,10252,9164,2494,3285,5766,23002,7930,1,6002,17403,19082,1,34:23,2022,2023
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,22201160,2023-03-31T00:00:00,DEN @ PHX,L,23.216666666666665,0.0,4.1,0.0,12.4,12.4,16.5,12.4,41.3,0.0,2.1,6.2,0.0,35.1,1,12947,12947,12947,13482,12084,6696,10252,7980,9087,17369,12874,18283,7930,21494,19903,17929,16562,1,23:13,2022,2023
2022-23,1631212,Peyton Watson,Peyton,1610612743,DEN,Denver Nuggets,22201160,2023-03-31T00:00:00,DEN @ PHX,L,26.73333333333333,3.6,0.0,3.6,3.6,10.8,14.4,10.8,39.5,3.6,0.0,1.8,0.0,37.9,1,12947,12947,12947,10787,9129,10381,7432,18101,7480,15003,10984,19330,2003,1,7360,17929,15117,1,26:44,2022,2023
2022-23,202397,Ish Smith,Ish,1610612743,DEN,Denver Nuggets,22201160,2023-03-31T00:00:00,DEN @ PHX,L,14.983333333333333,0.0,0.0,0.0,6.4,19.2,25.6,19.2,57.7,3.2,3.2,3.2,0.0,40.4,1,12947,12947,12947,19454,12084,10381,10252,14614,16273,23285,19455,7669,2408,23896,11650,17929,13759,1,14:59,2022,2023
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,22201160,2023-03-31T00:00:00,DEN @ PHX,L,36.41666666666666,4.0,10.5,11.9,21.1,2.6,4.0,5.3,34.3,1.3,5.3,0.0,7.9,68.0,1,12947,12947,12947,2617,8463,1363,855,2415,2464,4182,5491,21820,7199,25292,1,3143,2493,1,36:25,2022,2023
2022-23,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,22201160,2023-03-31T00:00:00,DEN @ PHX,L,21.366666666666667,0.0,4.5,0.0,9.0,4.5,2.2,9.0,35.9,2.2,0.0,4.5,6.7,68.3,1,12947,12947,12947,14908,12084,6189,10252,11578,2999,3358,9081,21097,4174,1,15756,4563,2424,1,21:22,2022,2023
2022-23,1628971,Bruce Brown,Bruce,1610612743,DEN,Denver Nuggets,22201147,2023-03-30T00:00:00,DEN vs. NOP,L,27.883333333333333,3.4,6.9,0.0,24.1,6.9,0.0,5.2,17.2,3.4,0.0,1.7,8.6,60.3,1,12947,12947,12947,9818,9406,3437,10252,1471,4263,1,5395,25020,2147,1,7144,2508,4461,1,27:53,2022,2023
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,22201147,2023-03-30T00:00:00,DEN vs. NOP,L,16.883333333333333,0.0,0.0,0.0,5.7,0.0,0.0,8.5,28.4,2.8,0.0,8.5,0.0,36.1,1,12947,12947,12947,18206,12084,10381,10252,15594,1,1,8611,23595,2992,1,23065,17929,16058,1,16:53,2022,2023
2022-23,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,22201147,2023-03-30T00:00:00,DEN vs. NOP,L,31.516666666666666,3.0,0.0,0.0,12.2,9.1,12.2,13.7,45.7,0.0,0.0,6.1,9.1,35.3,1,12947,12947,12947,6808,10211,10381,10252,8191,6053,12500,14306,15547,7930,1,19689,2081,16466,1,31:31,2022,2023
