season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612747,LAL,Los Angeles Lakers,41900406,2020-10-11,LAL @ MIA,W,48.0,20.0,18.0,16.0,52.0,14.0,5.0,8.0,44.0,0,0,0,0,13,31,15,28,16,59,16,49,97,1,2019,2020,False,MIA,LAL,OCT
2019-20,1610612747,LAL,Los Angeles Lakers,41900405,2020-10-09,LAL vs. MIA,L,48.0,14.0,16.0,25.0,42.0,20.0,15.0,4.0,32.0,0,0,0,0,13,95,25,2,71,129,122,9,24,1,2019,2020,True,LAL,MIA,OCT
2019-20,1610612747,LAL,Los Angeles Lakers,41900404,2020-10-06,LAL @ MIA,W,48.0,19.0,12.0,7.0,34.0,13.0,7.0,4.0,32.0,0,0,0,0,13,39,65,119,124,48,34,9,24,1,2019,2020,False,MIA,LAL,OCT
2019-20,1610612747,LAL,Los Angeles Lakers,41900403,2020-10-04,LAL @ MIA,L,48.0,17.0,6.0,15.0,34.0,21.0,5.0,9.0,52.0,0,0,0,0,13,57,134,35,124,137,16,63,144,1,2019,2020,False,MIA,LAL,OCT
2019-20,1610612747,LAL,Los Angeles Lakers,41900402,2020-10-02,LAL vs. MIA,W,48.0,8.0,21.0,9.0,56.0,8.0,14.0,2.0,46.0,0,0,0,0,13,151,9,90,10,10,109,2,108,1,2019,2020,True,LAL,MIA,OCT
2019-20,1610612747,LAL,Los Angeles Lakers,41900401,2020-09-30,LAL vs. MIA,W,48.0,16.0,16.0,10.0,38.0,14.0,9.0,12.0,46.0,0,0,0,0,13,75,25,77,97,59,50,99,108,1,2019,2020,True,LAL,MIA,SEP
2019-20,1610612747,LAL,Los Angeles Lakers,41900315,2020-09-26,LAL vs. DEN,W,48.0,11.0,3.0,18.0,52.0,22.0,16.0,15.0,50.0,0,0,0,0,13,129,160,17,16,141,131,127,138,1,2019,2020,True,LAL,DEN,SEP
2019-20,1610612747,LAL,Los Angeles Lakers,41900314,2020-09-24,LAL @ DEN,W,48.0,14.0,25.0,17.0,44.0,11.0,6.0,9.0,46.0,0,0,0,0,13,95,3,22,60,30,23,63,108,1,2019,2020,False,DEN,LAL,SEP
2019-20,1610612747,LAL,Los Angeles Lakers,41900313,2020-09-22,LAL @ DEN,L,48.0,23.0,4.0,21.0,64.0,25.0,11.0,10.0,48.0,0,0,0,0,13,15,152,7,2,154,82,78,128,1,2019,2020,False,DEN,LAL,SEP
2019-20,1610612747,LAL,Los Angeles Lakers,41900312,2020-09-20,LAL vs. DEN,W,48.0,15.0,16.0,8.0,34.0,19.0,12.0,5.0,38.0,0,0,0,0,13,87,25,105,124,122,94,13,55,1,2019,2020,True,LAL,DEN,SEP
