player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1630162,Anthony Edwards,Anthony,1610612750,MIN,22.0,79,54,25,0.684,2770.383333333333,326,134,310,846,948,715,765,2666,42,56,141,336,3360.5,30,18,311,67,8,3,70,3,14,569,544,551,544,90,517,452,20,12,MIN
1630227,Daishen Nix,Daishen,1610612750,MIN,22.0,15,11,4,0.733,49.78333333333333,4,0,7,6,9,17,20,54,0,3,2,3,49.6,467,392,45,41,519,482,517,438,513,31,70,66,59,520,121,29,485,506,MIN
1630183,Jaden McDaniels,Jaden,1610612750,MIN,23.0,72,48,24,0.667,2105.4533333333334,120,64,108,386,712,572,567,2020,42,28,219,93,1405.3,108,36,282,76,83,126,214,126,121,489,468,453,458,90,393,559,176,170,MIN
1629162,Jordan McLaughlin,Jordan,1610612750,MIN,28.0,56,35,21,0.625,626.12,47,30,19,50,168,145,154,556,7,5,31,30,553.4,252,155,253,128,331,288,324,354,381,206,216,215,221,343,166,176,339,321,MIN
1631169,Josh Minott,Josh,1610612750,MIN,21.0,32,23,9,0.719,91.42833333333331,9,4,12,26,26,26,29,98,5,3,10,8,110.4,385,270,118,44,481,440,476,397,434,73,86,83,95,387,121,95,446,460,MIN
1628382,Justin Jackson,Justin,1610612750,MIN,29.0,2,2,0,1.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,555,511,1,1,571,518,517,518,551,1,1,1,1,520,1,1,547,568,MIN
1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,28.0,62,42,20,0.677,2025.565,192,155,67,616,691,530,546,1992,41,67,204,262,2325.5,200,88,237,73,100,45,53,188,45,484,444,435,450,98,539,549,38,59,MIN
203937,Kyle Anderson,Kyle,1610612750,MIN,30.0,79,55,24,0.696,1781.881666666667,57,55,42,338,603,484,466,1656,47,20,128,103,1593.1,30,14,282,57,145,256,239,254,143,424,417,397,398,68,335,428,153,144,MIN
1631159,Leonard Miller,Leonard,1610612750,MIN,20.0,17,13,4,0.765,52.4,3,6,5,16,18,11,17,56,1,1,5,1,73.0,453,377,45,31,516,492,457,456,465,54,41,59,61,478,49,61,519,486,MIN
1630568,Luka Garza,Luka,1610612750,MIN,25.0,25,17,8,0.68,121.84,15,23,5,52,44,30,41,132,1,5,24,21,151.2,411,331,110,70,462,410,358,456,379,102,97,108,112,478,166,155,369,437,MIN
201144,Mike Conley,Mike,1610612750,MIN,36.0,76,53,23,0.697,2193.458333333333,114,46,114,200,782,598,597,2116,17,15,128,118,2017.1,61,22,272,55,70,132,261,121,221,529,485,471,475,240,281,428,136,95,MIN
1628420,Monté Morris,Monté,1610612750,MIN,29.0,33,21,12,0.636,476.04333333333335,25,15,26,38,133,104,167,488,9,6,14,18,412.9,380,289,138,108,365,365,397,331,400,177,179,221,205,319,184,116,390,361,MIN
1629675,Naz Reid,Naz,1610612750,MIN,24.0,81,56,25,0.691,1963.8283333333331,149,145,115,460,654,523,549,1870,73,64,172,111,2053.6,18,10,311,65,110,84,60,119,83,455,442,438,432,27,531,515,145,85,MIN
1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,25.0,82,56,26,0.683,1920.9183333333333,103,62,77,182,609,490,497,1776,42,29,143,84,1403.4,2,10,332,69,119,154,223,171,235,426,422,411,413,90,401,458,194,171,MIN
203497,Rudy Gobert,Rudy,1610612750,MIN,32.0,76,53,23,0.697,2593.113333333333,157,323,51,806,917,663,708,2352,162,55,238,391,2916.4,61,22,272,55,22,73,2,228,16,564,523,532,511,5,513,567,8,26,MIN
203933,T.J. Warren,T.J.,1610612750,MIN,30.0,11,7,4,0.636,124.67333333333332,12,9,8,20,36,25,42,138,1,1,11,2,91.9,485,440,45,108,461,423,438,425,448,92,83,111,115,478,49,103,507,472,MIN
1631111,Wendell Moore Jr.,Wendell,1610612750,MIN,22.0,25,18,7,0.72,75.13166666666666,4,0,6,16,29,20,27,86,1,0,5,1,55.4,411,316,93,43,493,482,517,446,465,80,75,81,89,478,1,61,519,497,MIN
