close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
202696,Nikola Vučević,1610612753,ORL,C,25.0,64,64,0.929,354,742,0.477,0.501,-0.024
101141,Ersan Ilyasova,1610612753,ORL,F,29.0,74,74,0.779,290,532,0.545,0.491,0.054
203506,Victor Oladipo,1610612753,ORL,G,24.0,71,71,0.603,250,501,0.499,0.481,0.018
203901,Elfrid Payton,1610612753,ORL,G,22.0,72,71,0.621,244,455,0.536,0.478,0.059
203095,Evan Fournier,1610612753,ORL,G-F,23.0,78,78,0.617,240,452,0.531,0.484,0.047
203932,Aaron Gordon,1610612753,ORL,F,20.0,77,77,0.674,200,413,0.484,0.491,-0.007
201160,Jason Smith,1610612753,ORL,F-C,30.0,75,75,0.823,202,400,0.505,0.496,0.009
1626209,Mario Hezonja,1610612753,ORL,G-F,21.0,74,71,0.611,145,279,0.52,0.48,0.039
203473,Dewayne Dedmon,1610612753,ORL,C,26.0,50,50,0.905,123,267,0.461,0.499,-0.038
203094,Andrew Nicholson,1610612753,ORL,F,26.0,52,51,0.787,122,244,0.5,0.49,0.01
201943,Brandon Jennings,1610612753,ORL,G,26.0,48,45,0.699,79,186,0.425,0.47,-0.045
201228,C.J. Watson,1610612753,ORL,G,32.0,32,31,0.563,63,112,0.563,0.483,0.08
203894,Shabazz Napier,1610612753,ORL,G,24.0,46,41,0.588,55,110,0.5,0.466,0.034
203906,Devyn Marble,1610612753,ORL,F,23.0,22,17,0.658,28,52,0.538,0.475,0.063
203951,Keith Appling,1610612753,ORL,G,24.0,3,2,0.75,0,3,0.0,0.473,-0.473
