close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201572,Brook Lopez,1610612749,MIL,C,32.0,10,10,1.0,97,208,0.466,0.469,-0.002
203114,Khris Middleton,1610612749,MIL,F,28.0,10,10,1.0,41,120,0.342,0.444,-0.103
203507,Giannis Antetokounmpo,1610612749,MIL,F,25.0,9,9,1.0,32,86,0.372,0.433,-0.061
202339,Eric Bledsoe,1610612749,MIL,G,30.0,9,9,1.0,36,85,0.424,0.441,-0.018
101107,Marvin Williams,1610612749,MIL,F,34.0,10,10,1.0,38,83,0.458,0.464,-0.006
201588,George Hill,1610612749,MIL,G,34.0,10,10,1.0,38,76,0.5,0.445,0.055
1626192,Pat Connaughton,1610612749,MIL,G,27.0,9,9,1.0,32,74,0.432,0.439,-0.007
202083,Wesley Matthews,1610612749,MIL,G,33.0,10,10,1.0,26,72,0.361,0.459,-0.097
1628978,Donte DiVincenzo,1610612749,MIL,G,23.0,10,10,1.0,23,53,0.434,0.436,-0.003
2594,Kyle Korver,1610612749,MIL,G-F,39.0,10,10,1.0,13,30,0.433,0.42,0.014
201577,Robin Lopez,1610612749,MIL,C,32.0,3,3,1.0,9,14,0.643,0.45,0.193
101141,Ersan Ilyasova,1610612749,MIL,F,33.0,2,2,1.0,4,9,0.444,0.441,0.003
1628412,Frank Mason III,1610612749,MIL,G,26.0,1,1,1.0,0,2,0.0,0.415,-0.415
1628425,Sterling Brown,1610612749,MIL,G-F,25.0,1,1,1.0,1,2,0.5,0.459,0.042
