season,team_id,team,game_id,game_date,away_team,home_team,opponent_id,game_week,pf,opp_pf,wl
2023-24,1610612743,DEN,22300478,2024-01-04,DEN,GSW,1610612744,36,130,127,W
2023-24,1610612743,DEN,22300488,2024-01-05,ORL,DEN,1610612753,37,120,122,L
2023-24,1610612743,DEN,22300502,2024-01-07,DET,DEN,1610612765,38,131,114,W
2023-24,1610612743,DEN,22300524,2024-01-10,DEN,UTA,1610612762,39,111,124,L
2023-24,1610612743,DEN,22300539,2024-01-12,NOP,DEN,1610612740,40,125,113,W
2023-24,1610612743,DEN,22300550,2024-01-14,IND,DEN,1610612754,41,117,109,W
2023-24,1610612743,DEN,22300566,2024-01-16,DEN,PHI,1610612755,42,121,126,L
2023-24,1610612743,DEN,22300586,2024-01-19,DEN,BOS,1610612738,43,102,100,W
2023-24,1610612743,DEN,22300602,2024-01-21,DEN,WAS,1610612764,44,113,104,W
2023-24,1610612743,DEN,22300614,2024-01-23,DEN,IND,1610612754,45,114,109,W
2023-24,1610612743,DEN,22300631,2024-01-25,DEN,NYK,1610612752,46,84,122,L
2023-24,1610612743,DEN,22300644,2024-01-27,PHI,DEN,1610612755,47,111,105,W
2023-24,1610612743,DEN,22300667,2024-01-29,MIL,DEN,1610612749,48,113,107,W
2023-24,1610612743,DEN,22300682,2024-01-31,DEN,OKC,1610612760,49,100,105,L
2023-24,1610612743,DEN,22300697,2024-02-02,POR,DEN,1610612757,50,120,108,W
2023-24,1610612743,DEN,22300712,2024-02-04,POR,DEN,1610612757,51,112,103,W
2023-24,1610612743,DEN,22300740,2024-02-08,DEN,LAL,1610612747,52,114,106,W
2023-24,1610612743,DEN,22300746,2024-02-09,DEN,SAC,1610612758,53,106,135,L
2023-24,1610612743,DEN,22300767,2024-02-12,DEN,MIL,1610612749,54,95,112,L
2023-24,1610612743,DEN,22300786,2024-02-14,SAC,DEN,1610612758,55,98,102,L
2023-24,1610612743,DEN,22300800,2024-02-22,WAS,DEN,1610612764,56,130,110,W
2023-24,1610612743,DEN,22300812,2024-02-23,DEN,POR,1610612757,57,127,112,W
2023-24,1610612743,DEN,22300824,2024-02-25,DEN,GSW,1610612744,58,119,103,W
2023-24,1610612743,DEN,22300847,2024-02-28,SAC,DEN,1610612758,59,117,96,W
2023-24,1610612743,DEN,22300855,2024-02-29,MIA,DEN,1610612748,60,103,97,W
2023-24,1610612743,DEN,22300869,2024-03-02,DEN,LAL,1610612747,61,124,114,W
2023-24,1610612743,DEN,22300893,2024-03-05,PHX,DEN,1610612756,62,107,117,L
2023-24,1610612743,DEN,22300906,2024-03-07,BOS,DEN,1610612738,63,115,109,W
2023-24,1610612743,DEN,22300922,2024-03-09,UTA,DEN,1610612762,64,142,121,W
2023-24,1610612743,DEN,22300937,2024-03-11,TOR,DEN,1610612761,65,125,119,W
2023-24,1610612743,DEN,22300949,2024-03-13,DEN,MIA,1610612748,66,100,88,W
2023-24,1610612743,DEN,22300965,2024-03-15,DEN,SAS,1610612759,67,117,106,W
2023-24,1610612743,DEN,22300978,2024-03-17,DEN,DAL,1610612742,68,105,107,L
2023-24,1610612743,DEN,22300995,2024-03-19,DEN,MIN,1610612750,69,115,112,W
2023-24,1610612743,DEN,22301009,2024-03-21,NYK,DEN,1610612752,70,113,100,W
2023-24,1610612743,DEN,22301026,2024-03-23,DEN,POR,1610612757,71,114,111,W
2023-24,1610612743,DEN,22301040,2024-03-25,MEM,DEN,1610612763,72,128,103,W
2023-24,1610612743,DEN,22301059,2024-03-27,PHX,DEN,1610612756,73,97,104,L
2023-24,1610612743,DEN,22301071,2024-03-29,MIN,DEN,1610612750,74,98,111,L
2023-24,1610612743,DEN,22301077,2024-03-31,CLE,DEN,1610612739,75,130,101,W
2023-24,1610612743,DEN,22301099,2024-04-02,SAS,DEN,1610612759,76,110,105,W
2023-24,1610612743,DEN,22301114,2024-04-04,DEN,LAC,1610612746,77,100,102,L
2023-24,1610612743,DEN,22301130,2024-04-06,ATL,DEN,1610612737,78,142,110,W
2023-24,1610612743,DEN,22301154,2024-04-09,DEN,UTA,1610612762,79,111,95,W
2023-24,1610612743,DEN,22301164,2024-04-10,MIN,DEN,1610612750,80,116,107,W
2023-24,1610612743,DEN,22301180,2024-04-12,DEN,SAS,1610612759,81,120,121,L
2023-24,1610612743,DEN,22301193,2024-04-14,DEN,MEM,1610612763,82,126,111,W
2023-24,1610612765,DET,22300068,2023-10-25,DET,MIA,1610612748,1,102,103,L
2023-24,1610612765,DET,22300077,2023-10-27,DET,CHA,1610612766,2,111,99,W
2023-24,1610612765,DET,22300088,2023-10-28,CHI,DET,1610612741,3,118,102,W
2023-24,1610612765,DET,22300109,2023-10-30,DET,OKC,1610612760,4,112,124,L
2023-24,1610612765,DET,22300115,2023-11-01,POR,DET,1610612757,5,101,110,L
2023-24,1610612765,DET,22300129,2023-11-02,DET,NOP,1610612740,6,116,125,L
2023-24,1610612765,DET,22300140,2023-11-05,PHX,DET,1610612756,7,106,120,L
2023-24,1610612765,DET,22300145,2023-11-06,GSW,DET,1610612744,8,109,120,L
2023-24,1610612765,DET,22300165,2023-11-08,DET,MIL,1610612749,9,118,120,L
2023-24,1610612765,DET,22300008,2023-11-10,PHI,DET,1610612755,10,106,114,L
2023-24,1610612765,DET,22300181,2023-11-12,DET,CHI,1610612741,11,108,119,L
2023-24,1610612765,DET,22300018,2023-11-14,ATL,DET,1610612737,12,120,126,L
2023-24,1610612765,DET,22300030,2023-11-17,DET,CLE,1610612739,13,100,108,L
2023-24,1610612765,DET,22300211,2023-11-19,DET,TOR,1610612761,14,113,142,L
2023-24,1610612765,DET,22300218,2023-11-20,DEN,DET,1610612743,15,103,107,L
2023-24,1610612765,DET,22300047,2023-11-24,DET,IND,1610612754,16,113,136,L
2023-24,1610612765,DET,22300253,2023-11-27,WAS,DET,1610612764,17,107,126,L
2023-24,1610612765,DET,22300258,2023-11-29,LAL,DET,1610612747,18,107,133,L
2023-24,1610612765,DET,22300268,2023-11-30,DET,NYK,1610612752,19,112,118,L
2023-24,1610612765,DET,22300283,2023-12-02,CLE,DET,1610612739,20,101,110,L
2023-24,1610612765,DET,22301206,2023-12-06,MEM,DET,1610612763,21,102,116,L
2023-24,1610612765,DET,22301217,2023-12-08,DET,ORL,1610612753,22,91,123,L
2023-24,1610612765,DET,22300293,2023-12-11,IND,DET,1610612754,23,123,131,L
2023-24,1610612765,DET,22300310,2023-12-13,PHI,DET,1610612755,24,111,129,L
2023-24,1610612765,DET,22300327,2023-12-15,DET,PHI,1610612755,25,92,124,L
2023-24,1610612765,DET,22300334,2023-12-16,DET,MIL,1610612749,26,114,146,L
2023-24,1610612765,DET,22300352,2023-12-18,DET,ATL,1610612737,27,124,130,L
2023-24,1610612765,DET,22300374,2023-12-21,UTA,DET,1610612762,28,111,119,L
2023-24,1610612765,DET,22300394,2023-12-23,DET,BKN,1610612751,29,115,126,L
2023-24,1610612765,DET,22300406,2023-12-26,BKN,DET,1610612751,30,112,118,L
2023-24,1610612765,DET,22300421,2023-12-28,DET,BOS,1610612738,31,122,128,L
2023-24,1610612765,DET,22300440,2023-12-30,TOR,DET,1610612761,32,129,127,W
2023-24,1610612765,DET,22300453,2024-01-01,DET,HOU,1610612745,33,113,136,L
2023-24,1610612765,DET,22300474,2024-01-03,DET,UTA,1610612762,34,148,154,L
2023-24,1610612765,DET,22300490,2024-01-05,DET,GSW,1610612744,35,109,113,L
2023-24,1610612765,DET,22300502,2024-01-07,DET,DEN,1610612743,36,114,131,L
2023-24,1610612765,DET,22300512,2024-01-09,SAC,DET,1610612758,37,110,131,L
2023-24,1610612765,DET,22300519,2024-01-10,SAS,DET,1610612759,38,108,130,L
2023-24,1610612765,DET,22300534,2024-01-12,HOU,DET,1610612745,39,110,112,L
2023-24,1610612765,DET,22300558,2024-01-15,DET,WAS,1610612764,40,129,117,W
2023-24,1610612765,DET,22300569,2024-01-17,MIN,DET,1610612750,41,117,124,L
2023-24,1610612765,DET,22300592,2024-01-20,MIL,DET,1610612749,42,135,141,L
2023-24,1610612765,DET,22300606,2024-01-22,MIL,DET,1610612749,43,113,122,L
2023-24,1610612765,DET,22300619,2024-01-24,CHA,DET,1610612766,44,113,106,W
2023-24,1610612765,DET,22300642,2024-01-27,WAS,DET,1610612764,45,104,118,L
2023-24,1610612765,DET,22300654,2024-01-28,OKC,DET,1610612760,46,120,104,W
2023-24,1610612765,DET,22300675,2024-01-31,DET,CLE,1610612739,47,121,128,L
2023-24,1610612765,DET,22300688,2024-02-02,LAC,DET,1610612746,48,125,136,L
2023-24,1610612765,DET,22300704,2024-02-04,ORL,DET,1610612753,49,99,111,L
2023-24,1610612765,DET,22300732,2024-02-07,DET,SAC,1610612758,50,133,120,W
2023-24,1610612765,DET,22300741,2024-02-08,DET,POR,1610612757,51,128,122,W
2023-24,1610612765,DET,22300749,2024-02-10,DET,LAC,1610612746,52,106,112,L
2023-24,1610612765,DET,22300776,2024-02-13,DET,LAL,1610612747,53,111,125,L
2023-24,1610612765,DET,22300787,2024-02-14,DET,PHX,1610612756,54,100,116,L
2023-24,1610612765,DET,22300793,2024-02-22,DET,IND,1610612754,55,115,129,L
2023-24,1610612765,DET,22300814,2024-02-24,ORL,DET,1610612753,56,109,112,L
2023-24,1610612765,DET,22300828,2024-02-26,DET,NYK,1610612752,57,111,113,L
2023-24,1610612765,DET,22300839,2024-02-27,DET,CHI,1610612741,58,105,95,W
2023-24,1610612765,DET,22300857,2024-03-01,CLE,DET,1610612739,59,100,110,L
2023-24,1610612765,DET,22300874,2024-03-03,DET,ORL,1610612753,60,91,113,L
2023-24,1610612765,DET,22300888,2024-03-05,DET,MIA,1610612748,61,110,118,L
2023-24,1610612765,DET,22300902,2024-03-07,BKN,DET,1610612751,62,118,112,W
2023-24,1610612765,DET,22300919,2024-03-09,DAL,DET,1610612742,63,124,142,L
2023-24,1610612765,DET,22300933,2024-03-11,CHA,DET,1610612766,64,114,97,W
2023-24,1610612765,DET,22300946,2024-03-13,TOR,DET,1610612761,65,113,104,W
2023-24,1610612765,DET,22300962,2024-03-15,MIA,DET,1610612748,66,95,108,L
2023-24,1610612765,DET,22300977,2024-03-17,MIA,DET,1610612748,67,101,104,L
2023-24,1610612765,DET,22300984,2024-03-18,DET,BOS,1610612738,68,94,119,L
2023-24,1610612765,DET,22300997,2024-03-20,IND,DET,1610612754,69,103,122,L
2023-24,1610612765,DET,22301011,2024-03-22,BOS,DET,1610612738,70,102,129,L
2023-24,1610612765,DET,22301027,2024-03-24,NOP,DET,1610612740,71,101,114,L
2023-24,1610612765,DET,22301035,2024-03-25,DET,NYK,1610612752,72,99,124,L
2023-24,1610612765,DET,22301056,2024-03-27,DET,MIN,1610612750,73,91,106,L
2023-24,1610612765,DET,22301065,2024-03-29,DET,WAS,1610612764,74,96,87,W
2023-24,1610612765,DET,22301088,2024-04-01,MEM,DET,1610612763,75,108,110,L
2023-24,1610612765,DET,22301104,2024-04-03,DET,ATL,1610612737,76,113,121,L
2023-24,1610612765,DET,22301121,2024-04-05,DET,MEM,1610612763,77,90,108,L
2023-24,1610612765,DET,22301128,2024-04-06,DET,BKN,1610612751,78,103,113,L
2023-24,1610612765,DET,22301145,2024-04-09,DET,PHI,1610612755,79,102,120,L
2023-24,1610612765,DET,22301166,2024-04-11,CHI,DET,1610612741,80,105,127,L
2023-24,1610612765,DET,22301181,2024-04-12,DET,DAL,1610612742,81,107,89,W
2023-24,1610612765,DET,22301197,2024-04-14,DET,SAS,1610612759,82,95,123,L
2023-24,1610612744,GSW,22300062,2023-10-24,PHX,GSW,1610612756,1,104,108,L
2023-24,1610612744,GSW,22300087,2023-10-27,GSW,SAC,1610612758,2,122,114,W
2023-24,1610612744,GSW,22300096,2023-10-29,GSW,HOU,1610612745,3,106,95,W
2023-24,1610612744,GSW,22300108,2023-10-30,GSW,NOP,1610612740,4,130,102,W
2023-24,1610612744,GSW,22300126,2023-11-01,SAC,GSW,1610612758,5,102,101,W
2023-24,1610612744,GSW,22300005,2023-11-03,GSW,OKC,1610612760,6,141,139,W
2023-24,1610612744,GSW,22300142,2023-11-05,GSW,CLE,1610612739,7,104,115,L
2023-24,1610612744,GSW,22300145,2023-11-06,GSW,DET,1610612765,8,120,109,W
2023-24,1610612744,GSW,22300169,2023-11-08,GSW,DEN,1610612743,9,105,108,L
2023-24,1610612744,GSW,22300176,2023-11-11,CLE,GSW,1610612739,10,110,118,L
2023-24,1610612744,GSW,22300186,2023-11-12,MIN,GSW,1610612750,11,110,116,L
2023-24,1610612744,GSW,22300025,2023-11-14,MIN,GSW,1610612750,12,101,104,L
2023-24,1610612744,GSW,22300201,2023-11-16,OKC,GSW,1610612760,13,109,128,L
2023-24,1610612744,GSW,22300207,2023-11-18,OKC,GSW,1610612760,14,123,130,L
2023-24,1610612744,GSW,22300224,2023-11-20,HOU,GSW,1610612745,15,121,116,W
2023-24,1610612744,GSW,22300236,2023-11-22,GSW,PHX,1610612756,16,115,123,L
2023-24,1610612744,GSW,22300051,2023-11-24,SAS,GSW,1610612759,17,118,112,W
2023-24,1610612744,GSW,22300060,2023-11-28,GSW,SAC,1610612758,18,123,124,L
2023-24,1610612744,GSW,22300273,2023-11-30,LAC,GSW,1610612746,19,120,114,W
2023-24,1610612744,GSW,22300280,2023-12-02,GSW,LAC,1610612746,20,112,113,L
2023-24,1610612744,GSW,22301214,2023-12-06,POR,GSW,1610612757,21,110,106,W
2023-24,1610612744,GSW,22301222,2023-12-08,GSW,OKC,1610612760,22,136,138,L
2023-24,1610612744,GSW,22300308,2023-12-12,GSW,PHX,1610612756,23,116,119,L
2023-24,1610612744,GSW,22300325,2023-12-14,GSW,LAC,1610612746,24,113,121,L
2023-24,1610612744,GSW,22300339,2023-12-16,BKN,GSW,1610612751,25,124,120,W
2023-24,1610612744,GSW,22300348,2023-12-17,GSW,POR,1610612757,26,118,114,W
2023-24,1610612744,GSW,22300362,2023-12-19,BOS,GSW,1610612738,27,132,126,W
2023-24,1610612744,GSW,22300386,2023-12-22,WAS,GSW,1610612764,28,129,118,W
2023-24,1610612744,GSW,22300399,2023-12-23,POR,GSW,1610612757,29,126,106,W
2023-24,1610612744,GSW,22300402,2023-12-25,GSW,DEN,1610612743,30,114,120,L
2023-24,1610612744,GSW,22300426,2023-12-28,MIA,GSW,1610612748,31,102,114,L
2023-24,1610612744,GSW,22300444,2023-12-30,DAL,GSW,1610612742,32,122,132,L
2023-24,1610612744,GSW,22300463,2024-01-02,ORL,GSW,1610612753,33,121,115,W
2023-24,1610612744,GSW,22300478,2024-01-04,DEN,GSW,1610612743,34,127,130,L
2023-24,1610612744,GSW,22300490,2024-01-05,DET,GSW,1610612765,35,113,109,W
2023-24,1610612744,GSW,22300504,2024-01-07,TOR,GSW,1610612761,36,118,133,L
2023-24,1610612744,GSW,22300525,2024-01-10,NOP,GSW,1610612740,37,105,141,L
2023-24,1610612744,GSW,22300536,2024-01-12,GSW,CHI,1610612741,38,140,131,W
2023-24,1610612744,GSW,22300545,2024-01-13,GSW,MIL,1610612749,39,118,129,L
2023-24,1610612744,GSW,22300560,2024-01-15,GSW,MEM,1610612763,40,107,116,L
2023-24,1610612744,GSW,22300626,2024-01-24,ATL,GSW,1610612737,41,134,112,W
2023-24,1610612744,GSW,22300632,2024-01-25,SAC,GSW,1610612758,42,133,134,L
2023-24,1610612744,GSW,22300650,2024-01-27,LAL,GSW,1610612747,43,144,145,L
2023-24,1610612744,GSW,22300673,2024-01-30,PHI,GSW,1610612755,44,119,107,W
2023-24,1610612744,GSW,22300693,2024-02-02,GSW,MEM,1610612763,45,121,101,W
2023-24,1610612744,GSW,22300699,2024-02-03,GSW,ATL,1610612737,46,134,141,L
2023-24,1610612744,GSW,22300717,2024-02-05,GSW,BKN,1610612751,47,109,98,W
2023-24,1610612744,GSW,22300727,2024-02-07,GSW,PHI,1610612755,48,127,104,W
2023-24,1610612744,GSW,22300733,2024-02-08,GSW,IND,1610612754,49,131,109,W
2023-24,1610612744,GSW,22300757,2024-02-10,PHX,GSW,1610612756,50,113,112,W
2023-24,1610612744,GSW,22300769,2024-02-12,GSW,UTA,1610612762,51,129,107,W
2023-24,1610612744,GSW,22300789,2024-02-14,LAC,GSW,1610612746,52,125,130,L
2023-24,1610612744,GSW,22300576,2024-02-15,GSW,UTA,1610612762,53,140,137,W
2023-24,1610612744,GSW,22300802,2024-02-22,LAL,GSW,1610612747,54,128,110,W
2023-24,1610612744,GSW,22300811,2024-02-23,CHA,GSW,1610612766,55,97,84,W
2023-24,1610612744,GSW,22300824,2024-02-25,DEN,GSW,1610612743,56,103,119,L
2023-24,1610612744,GSW,22300834,2024-02-27,GSW,WAS,1610612764,57,123,112,W
2023-24,1610612744,GSW,22300852,2024-02-29,GSW,NYK,1610612752,58,110,99,W
2023-24,1610612744,GSW,22300860,2024-03-01,GSW,TOR,1610612761,59,120,105,W
2023-24,1610612744,GSW,22300872,2024-03-03,GSW,BOS,1610612738,60,88,140,L
2023-24,1610612744,GSW,22300899,2024-03-06,MIL,GSW,1610612749,61,125,90,W
2023-24,1610612744,GSW,22300907,2024-03-07,CHI,GSW,1610612741,62,122,125,L
2023-24,1610612744,GSW,22300921,2024-03-09,SAS,GSW,1610612759,63,113,126,L
2023-24,1610612744,GSW,22300936,2024-03-11,GSW,SAS,1610612759,64,112,102,W
2023-24,1610612744,GSW,22300952,2024-03-13,GSW,DAL,1610612742,65,99,109,L
2023-24,1610612744,GSW,22300973,2024-03-16,GSW,LAL,1610612747,66,128,121,W
2023-24,1610612744,GSW,22300988,2024-03-18,NYK,GSW,1610612752,67,112,119,L
2023-24,1610612744,GSW,22301001,2024-03-20,MEM,GSW,1610612763,68,137,116,W
2023-24,1610612744,GSW,22301016,2024-03-22,IND,GSW,1610612754,69,111,123,L
2023-24,1610612744,GSW,22301031,2024-03-24,GSW,MIN,1610612750,70,110,114,L
2023-24,1610612744,GSW,22301044,2024-03-26,GSW,MIA,1610612748,71,113,92,W
2023-24,1610612744,GSW,22301049,2024-03-27,GSW,ORL,1610612753,72,101,93,W
2023-24,1610612744,GSW,22301062,2024-03-29,GSW,CHA,1610612766,73,115,97,W
2023-24,1610612744,GSW,22301085,2024-03-31,GSW,SAS,1610612759,74,117,113,W
2023-24,1610612744,GSW,22300589,2024-04-02,DAL,GSW,1610612742,75,104,100,W
2023-24,1610612744,GSW,22301113,2024-04-04,GSW,HOU,1610612745,76,133,110,W
2023-24,1610612744,GSW,22301097,2024-04-05,GSW,DAL,1610612742,77,106,108,L
2023-24,1610612744,GSW,22301142,2024-04-07,UTA,GSW,1610612762,78,118,110,W
2023-24,1610612744,GSW,22301155,2024-04-09,GSW,LAL,1610612747,79,134,120,W
2023-24,1610612744,GSW,22301169,2024-04-11,GSW,POR,1610612757,80,100,92,W
2023-24,1610612744,GSW,22301182,2024-04-12,NOP,GSW,1610612740,81,109,114,L
2023-24,1610612744,GSW,22301198,2024-04-14,UTA,GSW,1610612762,82,123,116,W
2023-24,1610612745,HOU,22300066,2023-10-25,HOU,ORL,1610612753,1,86,116,L
2023-24,1610612745,HOU,22300083,2023-10-27,HOU,SAS,1610612759,2,122,126,L
2023-24,1610612745,HOU,22300096,2023-10-29,GSW,HOU,1610612744,3,95,106,L
2023-24,1610612745,HOU,22300122,2023-11-01,CHA,HOU,1610612766,4,128,119,W
2023-24,1610612745,HOU,22300137,2023-11-04,SAC,HOU,1610612758,5,107,89,W
2023-24,1610612745,HOU,22300153,2023-11-06,SAC,HOU,1610612758,6,122,97,W
2023-24,1610612745,HOU,22300163,2023-11-08,LAL,HOU,1610612747,7,128,94,W
2023-24,1610612745,HOU,22300011,2023-11-10,NOP,HOU,1610612740,8,104,101,W
2023-24,1610612745,HOU,22300182,2023-11-12,DEN,HOU,1610612743,9,107,104,W
2023-24,1610612745,HOU,22300037,2023-11-17,HOU,LAC,1610612746,10,100,106,L
2023-24,1610612745,HOU,22300216,2023-11-19,HOU,LAL,1610612747,11,104,105,L
2023-24,1610612745,HOU,22300224,2023-11-20,HOU,GSW,1610612744,12,116,121,L
2023-24,1610612745,HOU,22300231,2023-11-22,MEM,HOU,1610612763,13,111,91,W
2023-24,1610612745,HOU,22300048,2023-11-24,DEN,HOU,1610612743,14,105,86,W
2023-24,1610612745,HOU,22300059,2023-11-28,HOU,DAL,1610612742,15,115,121,L
2023-24,1610612745,HOU,22300263,2023-11-29,HOU,DEN,1610612743,16,124,134,L
2023-24,1610612745,HOU,22300291,2023-12-02,HOU,LAL,1610612747,17,97,107,L
2023-24,1610612745,HOU,22301212,2023-12-06,OKC,HOU,1610612760,18,110,101,W
2023-24,1610612745,HOU,22301224,2023-12-08,HOU,DEN,1610612743,19,114,106,W
2023-24,1610612745,HOU,22300298,2023-12-11,SAS,HOU,1610612759,20,93,82,W
2023-24,1610612745,HOU,22300314,2023-12-13,MEM,HOU,1610612763,21,117,104,W
2023-24,1610612745,HOU,22300332,2023-12-15,HOU,MEM,1610612763,22,103,96,W
2023-24,1610612745,HOU,22300346,2023-12-17,HOU,MIL,1610612749,23,119,128,L
2023-24,1610612745,HOU,22300349,2023-12-18,HOU,CLE,1610612739,24,130,135,L
2023-24,1610612745,HOU,22300371,2023-12-20,ATL,HOU,1610612737,25,127,134,L
2023-24,1610612745,HOU,22300385,2023-12-22,DAL,HOU,1610612742,26,122,96,W
2023-24,1610612745,HOU,22300392,2023-12-23,HOU,NOP,1610612740,27,106,104,W
2023-24,1610612745,HOU,22300409,2023-12-26,IND,HOU,1610612754,28,117,123,L
2023-24,1610612745,HOU,22300418,2023-12-27,PHX,HOU,1610612756,29,113,129,L
2023-24,1610612745,HOU,22300434,2023-12-29,PHI,HOU,1610612755,30,127,131,L
2023-24,1610612745,HOU,22300453,2024-01-01,DET,HOU,1610612765,31,136,113,W
2023-24,1610612745,HOU,22300469,2024-01-03,BKN,HOU,1610612751,32,112,101,W
2023-24,1610612745,HOU,22300485,2024-01-05,MIN,HOU,1610612750,33,95,122,L
2023-24,1610612745,HOU,22300496,2024-01-06,MIL,HOU,1610612749,34,112,108,W
2023-24,1610612745,HOU,22300509,2024-01-08,HOU,MIA,1610612748,35,113,120,L
2023-24,1610612745,HOU,22300523,2024-01-10,HOU,CHI,1610612741,36,119,124,L
2023-24,1610612745,HOU,22300534,2024-01-12,HOU,DET,1610612765,37,112,110,W
2023-24,1610612745,HOU,22300542,2024-01-13,HOU,BOS,1610612738,38,113,145,L
2023-24,1610612745,HOU,22300555,2024-01-15,HOU,PHI,1610612755,39,115,124,L
2023-24,1610612745,HOU,22300573,2024-01-17,HOU,NYK,1610612752,40,94,109,L
2023-24,1610612745,HOU,22300598,2024-01-20,UTA,HOU,1610612762,41,127,126,W
2023-24,1610612745,HOU,22300603,2024-01-21,BOS,HOU,1610612738,42,107,116,L
2023-24,1610612745,HOU,22300623,2024-01-24,POR,HOU,1610612757,43,131,137,L
2023-24,1610612745,HOU,22300635,2024-01-26,HOU,CHA,1610612766,44,138,104,W
2023-24,1610612745,HOU,22300645,2024-01-27,HOU,BKN,1610612751,45,104,106,L
2023-24,1610612745,HOU,22300662,2024-01-29,LAL,HOU,1610612747,46,135,119,W
2023-24,1610612745,HOU,22300679,2024-01-31,NOP,HOU,1610612740,47,99,110,L
2023-24,1610612745,HOU,22300692,2024-02-02,TOR,HOU,1610612761,48,135,106,W
2023-24,1610612745,HOU,22300709,2024-02-04,HOU,MIN,1610612750,49,90,111,L
2023-24,1610612745,HOU,22300719,2024-02-06,HOU,IND,1610612754,50,129,132,L
2023-24,1610612745,HOU,22300744,2024-02-09,HOU,TOR,1610612761,51,104,107,L
2023-24,1610612745,HOU,22300754,2024-02-10,HOU,ATL,1610612737,52,113,122,L
2023-24,1610612745,HOU,22300765,2024-02-12,NYK,HOU,1610612752,53,105,103,W
2023-24,1610612745,HOU,22300783,2024-02-14,HOU,MEM,1610612763,54,113,121,L
2023-24,1610612745,HOU,22300798,2024-02-22,HOU,NOP,1610612740,55,105,127,L
2023-24,1610612745,HOU,22300806,2024-02-23,PHX,HOU,1610612756,56,114,110,W
2023-24,1610612745,HOU,22300822,2024-02-25,OKC,HOU,1610612760,57,110,123,L
2023-24,1610612745,HOU,22300841,2024-02-27,HOU,OKC,1610612760,58,95,112,L
2023-24,1610612745,HOU,22300854,2024-02-29,HOU,PHX,1610612756,59,105,110,L
2023-24,1610612745,HOU,22300870,2024-03-02,HOU,PHX,1610612756,60,118,109,W
2023-24,1610612745,HOU,22300891,2024-03-05,SAS,HOU,1610612759,61,114,101,W
2023-24,1610612745,HOU,22300897,2024-03-06,LAC,HOU,1610612746,62,116,122,L
2023-24,1610612745,HOU,22300916,2024-03-08,HOU,POR,1610612757,63,123,107,W
2023-24,1610612745,HOU,22300929,2024-03-10,HOU,SAC,1610612758,64,112,104,W
2023-24,1610612745,HOU,22300942,2024-03-12,HOU,SAS,1610612759,65,103,101,W
2023-24,1610612745,HOU,22300957,2024-03-14,WAS,HOU,1610612764,66,135,119,W
2023-24,1610612745,HOU,22300967,2024-03-16,CLE,HOU,1610612739,67,117,103,W
2023-24,1610612745,HOU,22300992,2024-03-19,HOU,WAS,1610612764,68,137,114,W
2023-24,1610612745,HOU,22301006,2024-03-21,CHI,HOU,1610612741,69,127,117,W
2023-24,1610612745,HOU,22301024,2024-03-23,UTA,HOU,1610612762,70,147,119,W
2023-24,1610612745,HOU,22301038,2024-03-25,POR,HOU,1610612757,71,110,92,W
2023-24,1610612745,HOU,22301057,2024-03-27,HOU,OKC,1610612760,72,132,126,W
2023-24,1610612745,HOU,22301072,2024-03-29,HOU,UTA,1610612762,73,101,100,W
2023-24,1610612745,HOU,22301083,2024-03-31,DAL,HOU,1610612742,74,107,125,L
2023-24,1610612745,HOU,22301098,2024-04-02,HOU,MIN,1610612750,75,106,113,L
2023-24,1610612745,HOU,22301113,2024-04-04,GSW,HOU,1610612744,76,110,133,L
2023-24,1610612745,HOU,22301120,2024-04-05,MIA,HOU,1610612748,77,104,119,L
2023-24,1610612745,HOU,22301131,2024-04-07,HOU,DAL,1610612742,78,136,147,L
2023-24,1610612745,HOU,22301150,2024-04-09,ORL,HOU,1610612753,79,118,106,W
2023-24,1610612745,HOU,22301168,2024-04-11,HOU,UTA,1610612762,80,121,124,L
2023-24,1610612745,HOU,22301183,2024-04-12,HOU,POR,1610612757,81,116,107,W
2023-24,1610612745,HOU,22301199,2024-04-14,HOU,LAC,1610612746,82,116,105,W
2023-24,1610612754,IND,22300064,2023-10-25,WAS,IND,1610612764,1,143,120,W
2023-24,1610612754,IND,22300091,2023-10-28,IND,CLE,1610612739,2,125,113,W
2023-24,1610612754,IND,22300102,2023-10-30,CHI,IND,1610612741,3,105,112,L
2023-24,1610612754,IND,22300118,2023-11-01,IND,BOS,1610612738,4,104,155,L
2023-24,1610612754,IND,22300001,2023-11-03,CLE,IND,1610612739,5,121,116,W
2023-24,1610612754,IND,22300133,2023-11-04,CHA,IND,1610612766,6,124,125,L
2023-24,1610612754,IND,22300146,2023-11-06,SAS,IND,1610612759,7,152,111,W
2023-24,1610612754,IND,22300158,2023-11-08,UTA,IND,1610612762,8,134,118,W
2023-24,1610612754,IND,22300171,2023-11-09,MIL,IND,1610612749,9,126,124,W
2023-24,1610612754,IND,22300180,2023-11-12,IND,PHI,1610612755,10,126,137,L
2023-24,1610612754,IND,22300019,2023-11-14,IND,PHI,1610612755,11,132,126,W
2023-24,1610612754,IND,22300209,2023-11-19,ORL,IND,1610612753,12,116,128,L
2023-24,1610612754,IND,22300039,2023-11-21,IND,ATL,1610612737,13,157,152,W
2023-24,1610612754,IND,22300230,2023-11-22,TOR,IND,1610612761,14,131,132,L
2023-24,1610612754,IND,22300047,2023-11-24,DET,IND,1610612765,15,136,113,W
